Text,Label,Text_lemmatized,Text_nostopwords,Text_lemmatized_nostopwords,Text_stemmed,Text_nostopwords_stemmed
"Glad your having another nice vacation. How's the illegal border crossings, illegal oportunistic migrant entries, tax payer funded hotel rooms for same without a strategic plan going? @user @user @user @user @user @user",hate,"Glad your having another nice vacation. How’s the illegal border crossings, illegal opportunistic migrant entries, taxpayer funded hotel rooms for same without a strategic plan going? @user @user @user @user @user @user","Glad your vacation. How border crossings, migrant entries, tax funded hotel rooms same strategic plan going? user user user user user user","Glad your vacation. How border crossings, migrant entries, hotel rooms taxpayer plan. @user @user @user @user @user @user","Glad your having another nice vacation. How's the illegal border crossings, illegal oportunistic migrant entries, tax payer funded hotel rooms for same without a strategic plan going? @user @user @user @user @user @user","Glad your vacat. How border cross, migrant entri, tax fund hotel room same strateg plan goin? user user user user user user"
"@user Unchecked Population&amp;migration to cities is biggest evil for dirty India.Disincentive large families,such as withdrawl of sops",hate,"@user Unchecked population migration to cities is biggest evil for dirty India.Disincentive large families,such as withdrawal of sops",user Population migration cities biggest evil dirty India Disincentive large families withdrawal sops,user population migration cities biggest evil dirty India Disincentive large families such withdrawal sops,"@user Uncheck Populatiom&migrat to city is bigest evil for dirt India.Disincent large famil,such as withdawl of sop",user Population migration cities biggest evil dirty India Disincentive large families withdrawal sops
"Illegal Alien Hit Man, Dragged Him For Blocks In Deadly DUI Crash #BuildTheWall #NoAmnesty #NoDACA #DeportThemAll #KeepAmericaSafe",hate,"Illegal alien hit man, dragged him for blocks in deadly DUI crash #buildthewall #noamnesty #nodaca #deportthemall #keepamericasafe",Illegal Hit Man Dragged Blocks Deadly DUI Crash BuildWall NoAmnesty DeportThemAll KeepAmericaSafe,Illegal alien hit man dragged him blocks deadly DUI crash buildthewall noamnesty nodaca deportthemall keepamericasafe,"Illegal Alien Hit Man, Dragged Him For Blocks In Deadly DUI Crash #BuildTheWall #NoAmnesty #NoDACA #DeportThemAll #KeepAmericaSafe",Illegal Hit Man Dragged Block Deadly DUI Crash Build Wall NoAmnesty Deport Them All Keep America Safe
"knuckle up cause I'll fight for mines Yo pussy petty, U wasting time .. U seasonal, part time U get fucked up fuckin w/ mine U lil bitch",hate,"buckle up cause I’ll fight for mines Yo pussy petty, U wasting time.. U seasonal, part time U get fucked up fuckin w/ mine U lil bitch",fight mines Yo pussy petty U wasting time U seasonal part time get fucked up w/ mine lil bitch,"buckle up fight mines Yo petty, wasting time.. seasonal, part time get fucked up w/ mine lil bitch","knuckle cause fight mines Yo petty, wast time.. get fuckd up fuckin w/ mine lil bitch",fight mines yo pussy petty u wasting time u seasonal part time get fucked up w/ mine lil bitch
This bitch whom I won't name on Facebook is such a shameless woman ruining a relationship. #getalife #stopspreadinglies #hoe,hate,this bitch whom I won't name on Facebook is such a shameless woman ruining a relationship. #getalife #stopspreadinglies #hoe,bitch whom I won't name on Facebook such a shameless woman ruining a relationship stopspreadinglies hoe,bitch whom I won't name on Facebook such shameless woman ruining relationship stopspreadinglies hoe,"this bitch whom I won't name on facebook is such a shameless woman ruining a relationship. #getalife #stopspreadinglies #hoe
",bitch whom I won't name on facebook such a shameless woman ruining a relationship stopspreadinglies hoe
@user @user Omg he gave her his number and she didn't say no what a cunt The girl is the cunt for giving it to some random fucktard,hate,@user @user omg he gave her his number and she didn't say no what a cunt the girl is the cunt for giving it to some random fucktard,@user @user Omg he gave her number she didn't say no what cunt girl giving it random fucktard,@user @user omg he gave her number she didn't say no what cunt girl is cunt for giving it random fucktard,@user @user omg he gave her his number and she didn't say no what a cunt the girl is the cunt for giving it to some random fucktard,@user @user Omg he gav her numb sh didnt say no wht cunt girl givt it random fcktard
@user @user Must Make Illegal #Immigration and Over Stays a Felon Pass Mandatory E-Verify for #Jobs and Welfare  #Trump #MAGA #RedNationRising,hate,@user @user must make illegal immigration and over stays a felon pass mandatory e-verify for jobs and welfare #trump #maga #rednationrising,user user Make Illegal Immigration and Over Stays Felon Pass Mandatory EVerify for Jobs and Welfare Trump MAGA RedNationRising,user user make illegal immigration over stays felon mandatory e-verify jobs welfare,@user @user must make illegal immigrat and over stays a felon pass mandatory e-verif for jobs and welfare #trump #maga #rednationrising,user user Make Illegal Immigration and Over Stays Felon Pass Mandatory EVerify for Jobs and Welfare Trump MAGA RedNationRising
"@user immigration on mass in Europe Kills our Culture our languages and over stretches our own resources such as Hospitals ,Schools ,now Italy ,Greece , etc , Your right send them back home but please do not separate families Islamic countries",hate,"@user immigration on mass in Europe kills our culture our languages and over stretches our own resources such as hospitals, schools, now Italy, Greece, etc, your right send them back home but please do not separate families Islamic countries",user immigration mass Europe Kills Culture languages over stretches resources Hospitals Schools Italy Greece etc Your right send them back home not separate families Islamic countries,user immigration mass Europe kills culture languages over stretches resources hospitals schools Italy Greece send right back home do not separate families Islamic countries,"@user immigrat on mass in Europe Kills our Cultur our languag and over stretc our own resourc such as Hospital,School,now Italy,Greece, etc, Your right send them back home but please do not separat famil Islamic countr",user immigrat mass Europe Kill Cultur languag over stret resourc Hospital School Italy Greece etc Your right send them back home not separat famili Islam countr
"@user Uhhhhhh, that’s stupid LITTLE bitch, ma’am 😉",hate,"@user Uhhhhhh, that’s stupid bitch, ma’am 😉",user stupid bitch ma’am,user stupid bitch ma’am,"@user Uhhhhhh, that’s stupid littl bitch, ma’am 😉","user stupid bitch ma’am
"
Because some women are stupid,hate,because some woman be stupid,some women stupid,some woman stupid,Because some woman are stupid,some woman stupid
@user BITCH TEXT ME,hate,@user bitch text me,user TEXT me,user bitch text me,"@user bitch text me
",user TEXT me
"because they had a cross on !! The lovely NHS  cannot get 100 Indian Doctors over from India because of Immigration rules ,good  do we want to hire from a land of Rapists and ignorant beliefs sadly we cannot get enough training places here, why dont we use nurse Practitioners#",hate,"because they had a cross on!! The lovely NHS cannot get 100 Indian Doctors over from India because of Immigration rules, good do we want to hire from a land of Rapists and ignorant beliefs sadly we cannot get enough training places here, why dont we use nurse Practitioners",they had cross NHS cannot get Indian Doctors over India Immigration rules good want hire land Rapists ignorant beliefs cannot get enough training places why use nurse Practitioners,"they had cross
lovely NHS get Indian Doctors over India Immigration rules
good want hire land Rapists ignorant beliefs sadly get enough training places here why use nurse Practitioners","because they had a cross on!! The lovely nhs  cannot get 100 indian doctors over from india because of immigration rules,good  do we want to hire from a land of rapists and ignorant beliefs sadly we cannot get enough training places here,why dont we use nurse practitioners",they had cross NHS cannot get Indian Doctors over India Immigration rules good want hire land Rapists ignorant beliefs cannot get enough training places why use nurse Practitioners
"@user RT @user Don't betray Your #Voters on #Immigration. #Americans, #WeThePeople, & the #USA reject #DACA, #Amnesty, the #DreamAct, & all #illegal immigration. Do Not Break Our Constitutional Laws. Deport all illegals & #DACA immigr",hate,"@user retweet @user don't betray your voters on immigration. americans, we the people, & the usa reject daca, amnesty, the dream act, & all illegal immigration. do not break our constitutional laws. deport all illegals & daca immig","Betray Voters on Immigration. Americans, WeThePeople, USA reject DACA, Amnesty, DreamAct, illegal immigration. Do Not Break Constitutional Laws. Deport all illegals DACA immigr","user retweet user don't betray voters immigration. americans, we people, usa reject daca, amnesty, dream act, illegal immigration. do not break constitutional laws. deport illegals daca immig.","@user RT @user Don't betray Your #Voters on #Immigr. #Americ, #WeThePpl, & the #USA reject #DACA, #Amnest, the #DreamAct, & all #illegal immig. Do Not Break Our Constitution Laws. Deport all illegals & #DACA immig","Betray Voters on immigrat. American, WeThePeople, USA reject DACA, Amnesty, DreamAct, illegal immigrat. Do Not Break Constitution Laws. Deport all illegals DACA immigr."
@user Elizabeth Warren's radical agenda to abolish ICE and create open borders must be stopped. Geoff Diehl is the only candidate with a proven record of fighting illegal immigration. VOTE FOR @user FOR SENATE in MA,hate,@user Elizabeth Warren’s radical agenda to abolish ICE and create open borders must be stopped. Geoff Diehl is the only candidate with a proven record of fighting illegal immigration. VOTE FOR @user FOR SENATE in MA,Elizabeth Warren's agenda abolish ICE create open borders stopped. Geoff Diehl candidate proven record fighting illegal immigration. VOTE user SENATE MA,Elizabeth Warren’s agenda abolish ICE create open borders stopped. Geoff Diehl candidate proven record fighting illegal immigration. VOTE user Senate MA,@user Eliz warren's radic agen to abolich ice and creat op bordr must be stopp. Geoff Diehl is the only candid with a provr record of fightil immigr. VOTE FOR @user FOR SENATE in MA,Elizabeth Warren's agenda abolish ICE create open border stopped. Geoff Diehl candidate proven record fighting illegal immigrat. VOTE user SENATE MA
What an absolute cock womble this cunt is. Does she also alude to the fact she recieved FREE university education aswel.,hate,what absolute cock womble this cunt is. does she also alude to the fact she received free university education as well.,absolute cock womble cunt is Does she also alude fact she recieved university education aswel,absolute cock womble cunt is does she also alude fact she received free university education well,What an absolute cock womble this cunt is. Does she also alude to the fact she recieved FREE university education aswel.,"absolut cock wombl cunt is does she also alud fact she recev univ educ aswel
"
No matter what color a girl is she still a ho 😂😂,hate,no matter what color a girl be she still a ho 😂😂😂,No matter what color girl she still ho.,no matter what color girl she still ho 😂😂😂,"No matter what color a girl is she still a ho 😂😂😂
","No matter what color girl she still ho.
"
"@user Dan, WAY too tough to choose between all the lying, deceitful corrupt losers representing Dems (& some GOP). The list is long & disgusting. Embarrassing that we pay these lying losers large salaries to corrupt our democracy.#MAGA #KAG #POTUS #Tr",hate,"@user Dan, way tough to choose between all the lying, deceitful corrupt losers representing Dems and some GOP. The list is long and disgusting. Embarrassing that we pay these lying losers large salaries to corrupt our democracy.",Dan tough choose lying deceitful corrupt losers representing Dems some GOP. List long disgusting. Embarrassing pay these lying losers large salaries corrupt democracy.,"Dan, tough choose lying, deceitful corrupt losers representing Dems GOP. List long disgusting. Embarrassing pay lying losers large salaries corrupt democracy.","@user Dan, way too tough to choose between all the lyng, deceitful corrupt losers represent Dems (& some GOP). The list is long & disgustng. Embarrassng that we pay these lyng losers large salaries to corrupt our democracy.","Dan tough choose lie deceit corrupt loser represent Dem some GOP. List long disgust. Embarrass pay lie loser large salary corrupt democracy.
"
"@user @user No.....really? A refugee? They are here to enrich our cultures, right? I bet ya he's older than 17 too....#sendthemback it's not late to save Europe",hate,"@user @user no.....really? a refugee? they be here to enrich our cultures, right? i bet ya he be older than 17 too....sendthemback it’s not late to save europe",user user really A refugee They here enrich cultures right bet ya hes older than seventeen not late save Europe,user user no really refugee they be here enrich cultures right bet ya he be older seventeen save europe,"@user @user No.....really? A refuge? They are here to enrich our cultur, right? I bet y’ he’s older than 17 too....#sendthem back it’s not late to save Europ",user user really a refugee they here enrich cultures right bet ya hes older than seventeen not late save europe
And now another flood of immigrants coming our way.#BuildThatWall,hate,and now another flood of immigrants coming our way. buildthatwall,Another flood immigrants coming way.BuildThatWall,another flood immigrants coming way buildwall,"And now another flood of immigrants coming our way.BuildThatWall
","Another flood immigrats coming way.BuildThatWall
"
Nothing irks me more than when bitches end it with a good guy then complain about getting hurt by a douche bag. #WakeUpYouWhore,hate,Nothing irk me more than when bitches end it with a good guy then complain about getting hurt by a douche bag. #WakeUpYouWhore,"Nothing irks more than when bitches end it with a good guy then complain about getting hurt by a douche bag. #WakeUpYouWhore
",Nothing irk me more than when bitches end it with a good guy then complain about getting hurt by a douche bag. #WakeUpYouWhore,Nothing irk me more than when bitch end good guy then complain about get hurt by douche bag. #WakeUpYouWhore,"Nothing irk more than when bitche end it with a good guy then complain about getting hurt by a douche bag. #WakeUpYouWhore
"
"@user @user It should foment anger. Only idiots open their borders to people who will NEVER assimilate. Majority of Black Africans coming into Europe are NOT refugees and had the money to pay for trip over, which is expensive.",hate,"@user @user it should foment anger. only idiots open their borders to people who will never assimilate. majority of black africans coming into europe are not refugees and had the money to pay for trip over, which is expensive.",user user should foment anger Only idiots open their borders to people will NEVER assimilate Majority Black Africans coming into Europe NOT refugees had money to pay for trip expensive,user user should foment anger only idiots open their borders people never assimilate majority black africans coming europe not refugees money pay trip expensive,"@user @user it should foment anger. only idiots open their borders to people who will never assimilate. majority of black africans coming into europe are not refugees and had the money to pay for trip over, which is expensive.",user user should foment anger Only idiots open their borders to people will NEVER assimilate Majority Black Africans coming into Europe NOT refugees had money to pay for trip expensive
MegynKelly is skank. Whore paid $$ for what? Only thing left to watch on .@nbc anymore is SNL. More truth to them t…,hate,Megynkelly be skank. Whore paid dollar for what? Only thing left to watch on nbc anymore be snl. More truth to them,MegynKelly skank whore paid for what Only thing left to watch on nbc anymore SNL More truth them,Megynkelly be skank. Whore paid dollar for what. Only thing left to watch on nbc anymore be snl. More truth to them,Meginkelly is skank. Whore paid $$ for what? Only thing left to watch on nbc anymore is snl. More truth to them,"MegynKelly skank whore paid for what Only thing left to watch on nbc anymore SNL More truth them
"
you know your women are stupid just like you're_ bitch please did i fuck you_ what importance do you have in my life_ are you retarded_ 😏🌹,hate,you know your women are stupid just like you be bitch please did i fuck you what importance you have in my life are you retarded 😏🌹,"your women stupid like you bitch please i fuck you importance have life retarded 
",your women stupid like you bitch please did i fuck you importance have my life retarded 🌹,you know your womxn are stupid just like you're bitch please did i f*** you what importanc do you hav in my lif are you retard,"your woman stupid like you bitch please i fuck you importances have life retarded 
"
Don't you hate how girls just Whore around because they never got daddy's attention ?? And so they have to interfere in relationships.. hoe,hate,Don’t you hate how girls just whore around because they never got daddy’s attention?? And so they have to interfere in relationships.. hoe,hate girls Whore interfere relationships hoe,Don’t hate how girls whore around because they never got daddy’s attention interfere relationships hoe,Don’t thou hat how girl just Whore around becaus thou never got daddy’s attention?? And so thou have to interfer in relationshop.. hoe,"hate girls whore interfere relations hoe
"
@user Wow!! Never seen a woman juggle a big cock like that,hate,@user wow never seen a woman juggle a big cock like that,Wow woman juggle big cock that,wow never seen woman juggle big cock that,"@user wow!! never seen a woman juggle a big cock like that
","wow woman juggle big cock that
"
"Fuck you, you hoe I don’t want you back",hate,"fuck you, you hoe i dont want you back",Fuck want back,fuck back,"fuck you, you hoe I don’t want you back
","fuck want back
"
@user Screw her and her beliefs!! Send them packing!! This is a Christian nation with Christian laws. #BuildThatWall #kag,hate,@user screw her and her beliefs send them packing this is Christian nation with Christian laws buildthatwall kag,Screw her beliefs!! Send them packing!! Christian nation Christian laws. BuildThatWall kag,user screw her beliefs send packing Christian nation Christian laws build,@user screw her and her beliefs!! send them packing!! this is a christian nation with christian laws. #buildthatwall #kag,Screw her beliefs!! Send them packing!! Christian nation Christian laws. BuildThatWall kag
@user You are the sloppy queen of sucking cock,hate,@user you are the sloppy queen of sucking cock,user you the sloppy queen sucking cock,user are the sloppy queen sucking cock,@user you are the slopp queen of suck cock,user you the slopp queen suck cock
"@user Africa for Africans, Asia for Asians, White countries for everyone IS White Genocide.Some basic truths:  Access to White people is not a human righthttps://t.co/c0gHvd6iMBRemigration 2018:  Easy come, easy GO!!",hate,"Africa for Africans, Asia for Asians, White countries for everyone be White genocide. Some basic truths: Access to White people be not a human right. Remigration 2018: Easy come, easy go.",Africa Africans Asia Asians White countries everyone White Genocide.Some basic truths: Access White people not human right.Remigration 2018: Easy come easy GO!!,"Africa Africans, Asia Asians, White countries everyone White genocide. Some basic truths: Access White people not human right. Remigration 2018: Easy come, easy go.","@user afric for afric, asi for asi, whit countr for everyon is whit genocid.somet basic truth:  acces to whit peep is not human righthttps://t.co/c0gHvd6iMBremigr 2018:  easy com, easy go!!",Africa Africas Asia Asians White countries everyone White Genocide.Some basic truths: Access White people not human right.Remigration 2018: Easy come easy GO!!
@user you dumb cunt you trick 12 and 30 year old virgins into giving you money you fucking bitch. kys honest…,hate,@user you dumb cunt you trick twelve and thirty year old virgins into giving you money you fucking bitch. kys honest…,user dumb trick year old virgins giving money fucking bitch honest,user dumb trick year old virgins money fucking bitch honest,@user you dumb cunt you trick 12 and 30 year old virgins into giving you money you fucking bitch. kys honest…,"user dumb trick year old virgins giving money fuckin bitch honest
"
"@user @user @user @user Earth to Andrew, come in Andrew:   its about immigration.Denying Canadians their right to survive and defend their racial interests IS 'racial hatred'.  IN fact its White Genocide. Its a crime: Access to White peopl",hate,"@user @user @user @user earth to andrew, come in andrew: its about immigration.denying canadians their right to survive and defend their racial interests is ‘racial hatred’. in fact its white genocide. its a crime: access to white people.",Earth Andrew come immigration.Denying Canadians right survive defend racial interests IS racial hatred.IN fact White Genocide. Its crime: Access White people.,@user @user @user @user earth to andrew: come in andrew: immigration.denying canadians their right to survive and defend their racial interests is racial hatred. in fact its white genocide. its a crime: access to white people.,"@user @user @user @user earth to andrew, come in andrew: its about immigrat.denyin canad to their right to surviv and defend their racial interes is racial hat.in fact its whit genid. its a crim: access to whit peop.
",Earth Andrew come immigration.Denying Canadians right survive defend racial interests IS racial hatred.IN fact White Genocide. Its crime: Access White people.
"Absolutely perfect keep the whole lot of Illegal Aliens out, now maybe libtarded snowflakes will be happy they are not being split up? #maga #kag #nodaca #noamnesty #BuildThatWall #BuildTheWallNow #BuildTheDamnWall #BuildTheWall",hate,"absolutely perfect keep the whole lot of illegal aliens out, now maybe libtarded snowflakes will be happy they are not being split up",perfect keep Illegal Aliens out now maybe libtarded snowflakes happy they not being split up BuildThatWall BuildTheWallNow BuildTheDamnWall BuildTheWall,perfect keep illegal aliens out now maybe snowflakes happy not being split up,"Absolutely perfect keep whole lot Illegal Aliens out, now maybe libtard snowflak be happy they are not being split up? #maga #kag #nodaca #noamnesty #BuildThatWall #BuildTheWallNow #BuildTheDamnWall #BuildTheWall","perfect keep illegal alien out now maybe libtard snowflake happy they not being split up buildthatwall buildthewallnow buildthedamwall buildthewall
"
Turkish government must immediately take precautions to protect it's borders and find solution for the trouble in Syria or else Turkey will be a refugee storage in the near future and this is a big threat for our survival #nomorerefugees,hate,Turkish government must immediately take precautions to protect its borders and find solution for the trouble in Syria or else Turkey will be a refugee storage in the near future and this is a big threat for our survival #nomorerefugees,"Turkish government take precautions protect borders find solution trouble Syria else Turkey refugee storage near future big threat survival
","Turkish government take precautions protect borders find solution trouble Syria else Turkey refugee storage near future big threat survival
",Turkish government must immediately take precautions to protect its borders and find solution for the trouble in Syria or else Turkey will be a refugee storage in the near future and this is a big threat for our survival #nomorerefugees,Turkish government take precaution protect border find solution trouble Syria else Turkey refugee storage near future big threat survival
"//'We will send back the illegal immigrants to Bangladesh. Tough days are ahead, we will not tolerate any illegal immigrants in Bengal.'With these statements, West Bengal...",hate,"//We will send back the illegal immigrants to Bangladesh. Tough days are ahead, we will not tolerate any illegal immigrants in Bengal. With these statements, West Bengal...","Send back immigrants Bangladesh. Tough days ahead, will tolerate immigrants Bengal. These statements, West Bengal...",send back immigrants Bangladesh days ahead tolerate immigrants Bengal West Bengal,"//We will send back the illegalamigrat to Bangl Tough days are ahead, we will not tolerat any illegalamigrat in Benga With these statemen, West Bengal...
","Send back immigrat Bangl Tough days ahead, will tolerat immigrat Beng Toler stat West Beng"
HOLLERINGGGGGGG. stupid baby bitch.,hate,horrifying. stupid baby bitch.,HOLLERINGGGGGGG stupid baby bitch,"horrifying stupid baby bitch
",HOLLERINGGGGGGG. stupid baby bitch.,"HOLLERINGGGGGGG stupid baby bitch
"
a bitch in which I find attractive can take her sock off and my dick will suddenly become hard as shit ..,hate,a bitch in which I find attractive can take her sock off and my dick will suddenly become hard as shit,bitch find attractive take sock off dick suddenly become hard shit,bitch find attractive take sock off dick suddenly become hard shit,a bitch in which i find attract can take her sock off and my dick will suddenly become hard as shit,bitch find attract take sock off dick sudden become hard shit
How much is John McCains funeral costing tax payers? Not including his no vote to scrap Obamacare. Next time use our hard earned money for something useful like building the wall!!#BuildThatWall#McCainFuneral #Baloney,hate,how much be John McCains funeral costing tax payers? not including his no vote to scrap Obamacare. next time use our hard earned money for something useful like building the wall!!buildthatwall#mccainfuneral #baloney,"much John McCains funeral costing tax payers 
including his vote scrap Obamacare 
time use money something useful building wall",how much costing tax payers John McCains funeral not including his vote scrap Obamacare next time use money building wall buildthatwallmccainfuneral baloney,How much is John McCains funeral costing tax payers? Not including his no vote to scrap Obamacare. Next time use our hard earned money for something useful like building the wall!!BuildThatWallMcCainFuneralBaloney,"much John McCains funeral costing tax payers 
including his vote scrap Obamacare 
time use money something useful building wall"
I've never in my LIFE met a woman who was smarter then ME. Maybe that has to do with their small retard brains? #womenaredumb..,hate,I have never in my life met a woman who was smarter than me. Maybe that has to do with their small retard brains?. women are dumb.,never met woman smarter then me Maybe that has to do their small brains retard women dumb,never met woman smarter than I maybe that has to do their small brains women dumb,"I've never in my LIFE met a woman who was smarter then ME. Maybe that has to do with their small retard brains? #womenaredumb..
",never meet woman smarter then me maybe that has to do their small brain retard woman dumb
"@user I bit my toungue when l heard Syrian refugees complain about Rothsey then again , maybe someone can swop them with a high rise",hate,"@user I bit my tongue when I heard Syrian refugees complain about Rothsey then again, maybe someone can swap them with a high rise",user bit tongue heard refugees complain Rothsey again maybe someone swop them high rise,user bit tongue heard Syrian refugees complain Rothsey again maybe someone swap them high rise,"@user I bit my tongu when l heard Syrian refugees complain about Rothsey then again, maybe someone can swop them with a high rise",user bit tongue heard refugee complain Rothsey again maybe someone swop them high rise
"Was a legal Resident until she was Convicted of Shoplifting Deported then Came Back Illegally  Now She wants U,S Taxpayers to pay her Medical Bills  #SendHerBack let her family go with her !  #Immigration",hate,"was a legal resident until she was convicted of shoplifting, deported, then came back illegally. now she wants U.S. taxpayers to pay her medical bills. #sendherback, let her family go with her! #immigration",Legal Resident Convicted Shoplifting Deported Came Back Illegally wants U.S Taxpayers pay medical bills SendHerBack let family go,legal resident convicted shoplifting deported back illegally wants taxpayers pay medical bills sendherback let family go,Was a legal resident until she was convicted of shoplifting deported then came back illegally now she wants U.S. taxpayers to pay her medical bills #sendherback let her family go with her! #immigration,Legal Resident Convicted Shoplifting Deported Came Back Illegally wants U.S Taxpayers pay medical bills SendHerBack let family go
"Italy and France try to patch up migrant row, draw papal rebuke    Send them to the Vatican...",hate,"Italy and France try to patch up migrant row, draw papal rebuke Send them to the Vatican",Italy France try patch up migrant row draw papal rebuke Send them Vatican.,Italy France try patch migrant row draw papal rebuke Send them Vatican,"Italy and France try to patch up migrant row, draw papal rebuke Send them to the Vatican",Italy France try patch up migrant row draw papal rebuke Send them Vatican
