Text,Label,Text_lemmatized,Text_nostopwords,Text_lemmatized_nostopwords,Text_stemmed,Text_nostopwords_stemmed
I love context and large ensemble Fridays!!!!! Der my most favourite #Sarcasm #GetTheFuckOut,irony,i love context and large ensemble fridays!!!!! der my most favourite #sarcasm #getthefuckout,context large ensemble Fridays Sarcasm GetTheFuckOut,context large ensemble fridays der my favourite sarcasm getthefuckout,love context large ensemble fridays love my most favourite sarcasm GetTheFuckOut,context larg ensemble Fridays Sarcasm GetTheFuckOut
Oh boy... @user in the house. Warm up the DJ booth @user,non irony,Oh boy... @user in the house. Warm up the DJ booth @user.,'boy @user house warm up DJ booth @user','boy @user house warm up DJ booth @user',oh boy... @user in the house. warm up the dj booth @user,boy @user house warm up DJ booth @user
"LIAR, i've never denied the 532 murders in Chicago in 2012 @user @user @user @user @user",non irony,"liar, i never deny the 532 murders in chicago in 2012 @user @user @user @user @user","LIAR, i've never denied 532 murders Chicago 2012 @user @user @user @user @user",liar 532 murders chicago 2012 @user @user @user @user @user,liar i ve never deny 532 murders in chicago in 2012 @user @user @user @user @user,liar i ve never deny 532 murders chi city 2012 @user @user @user @user @user
"Always classy, never trashy and just a little sassy.",non irony,"'Always classy, never trashy and just a little sassy.'",'Always classy never trashy just a little sassy.','Always classy never trashy just a little sassy.',"always classess, never trashs, just a litt sassiness.",always class always trashy little sassy.
"you believe you can say something, provide no proof and its a fact, WRONG @user @user",non irony,"you believe you can say something, provide no proof and its a fact, WRONG @user @user",you believe you can say something provide no proof fact WRONG @user @user,you believe you can say something provide no proof fact WRONG @user @user,you believe you can say something provide no proof and its a fact wrong @user @user,believe you can say something provide no proof fact wrong @user @user
@user #Not #Long To Go #Before #MainStream #Media #Pitch. #Surgery #follows #with #me #using #Prototype #demonstrating #real #situation.Phil,non irony,to not long to go before main stream media pitch surgery follow with me using prototype demonstrating real situation phil,@user #Not #Long To Go #Before #MainStream #Media #Pitch. #Surgery #follows #with #me #using #Prototype #demonstrating #real #situation.Phil,to long go before main stream media pitch surgery follow with me using prototype demonstrating real situation phil,to not long to go before main stream media pitch surgery follows with me using prototype demonstrating real situation phil,to not long to go before main stream media pitch surgery follows with me using prototype demonstrating real situation phil
@user Re: Jamie Grace has Tourette's? Thanks for sharing. I'm about to research her & post my tribute to this Young lady Gospel singer,non irony,user re jamie grace has tourette's? thanks for sharing. i'm about to research her & post my tribute to this young lady gospel singer.,Re: Jamie Grace has Tourette's? Thanks for sharing. I'm about to research her & post my tribute to this Young lady Gospel singer.,jamie grace tourette's thanks sharing i'm about to research her post tribute young lady gospel singer.,user re jamie grace has tourettes? thanks for sharing. im about to research her & post my tribute to this young lady gospel singer,re: jamie grace has tourettes? thanks for sharing. im bout to research her & post my tribute to this young lady gospel singer.
@user Guess they didn't get the memo reg non-nuclear Baltic sea #sarcasm,irony,they guess they did not get the memo about non-nuclear Baltic sea #sarcasm,'Guess they didn't get memo reg non-nuclear Baltic sea sarcasm','guess did not get memo about non-nuclear Baltic sea sarcasm',guess they didn't get the memo reg non nuclear baltic sea sarcasm,they guess they didn't get memo reg non-nuclear baltic sea sarcasm
Exam na jud. Merry christmas. ||#Sarcasm|#KillUsSlowly,irony,exam noun judge merry christmas kill us slow,Exam na jud. Merry Christmas. ||#Sarcasm|#KillUsSlowly.,exam judge merry christmas kill us slow,exam na jud merry christmas kill us slowly,exam na jud merry christmas kill us slowly.
The definition of #IRONY would be if a 77-year-old rapper went #viral and took #BITCOIN mainstream. Maybe only way #babyboomers will buy in.,irony,the definition of #IRONY would be if a 77-year-old rapper went #viral and took #BITCOIN mainstream. Maybe only way #babyboomers will buy in.,'definition IRONY would be if 77-year-old rapper went VIRAL took BITCOIN mainstream Maybe only way babyboomers buy in','definition IRONY would be if 77-year-old rapper went VIRAL took BITCOIN mainstream Maybe only way babyboomers buy in',the def of irony w w a 77-year-old rapper went viral and took bitcoin mainstream. maybe only way babyboomers will buy in.,definition irony would be if 77-year-old rapper went viral took bitcoin mainstream maybe only way babyboomers buy in
Pretty excited about how you gave up on me. File Under: #sarcasm,irony,pretty excited about how you give up on me. file under: #sarcasm,excited about gave up on me File Under: #sarcasm,excited give up on file under sarcasm,pretty excited about how you gave up on me. file under: #sarcasm,excited abou gave up on me File Under: #sarcasm
Who told the #hipsters that #irony was a thing of the Clinton years? Do they not carry history books in used bookstores in #brooklyn ?,irony,who tell the hipsters that irony be a thing of the Clinton years? do they not carry history books in used bookstores in Brooklyn?,'Who told #hipsters that #irony was a thing of the Clinton years? Do they not carry history books in used bookstores in #brooklyn?','who tell hipsters irony Clinton years? do they not carry history books used bookstores Brooklyn?',who told the hipsters that irony was a thing of the Clinton years? do they not carry history books in used bookstores in brooklyn?,who told hipsters that irony was a thing of the Clinton years? do they not carry history books in used bookstores in brooklyn?
@user u know that. How u doing??,non irony,you know that. how you doing??,'know that. how doing??',you know that how you doing,user know that. how doing??,know that. how do?
@user hmm... let me think about that #sarcasm,irony,let me think about that sarcasm,'@user hmm let me think about that #sarcasm','let think sarcasm',let me think about that sarcasm,let me think about that sarcasm
"If you wanna look like a badass, have drama on social media #not",irony,if you want look like a badass have drama on social media #not,'you wanna look like a badass drama social media #','you want look like a badass have drama on social media #not',if you want look like a badass have drama on social media not,want look like a badass drama social media #
How dare Charles Barkley have an intelligent conversation about race. #sarcasm #CharlesBarkley,irony,how dare charles barkley have an intelligent conversation about race. #sarcasm #charlesbarkley,Charles Barkley intelligent conversation race sarcasm Charles Barkley,how dare charles barkley intelligent conversation race #sarcasm #charlesbarkley,how dare charles barkley have an intelligent conversation about race. #sarcasm #charlesbarkley,Charles Barkley intelligent conversation race sarcasm Charles Barkley
"@user I think the general rule is, if it's open all night, pull an all-nighter.",non irony,"'I think the general rule is, if it's open all night, pull an all-nighter.'",user think general rule if open all night pull all-nighter.,"'I think general rule if open all night, pull all-nighter.'","the user think the general rule is, if its open all night, pull an all-nighter.",user think general rule if open all night pull all-nighter.
Natalie Prass - Bird of Prey: via @user,non irony,'Natalie Prass - Bird of Prey: via @user',Natalie Prass Bird of Prey via @user,Natalie Prass Bird of Prey via @user,natalie prass - bird of prey: via @user,natalie prass bird prey via @user
Nooooooooooo again it's on!!! #PickANewSong #CantStandIt,non irony,noooooooooo again its on!!! #pick a new song #cant stand it,'No again it's on #PickANewSong #CantStandIt',noooooooooo again its on!!! #pick a new song #cant stand it,noooooooooo again its on!!! #pick a new song #cant stand it,no again its on pick a new song cant stand it
"Being a hipster now is so mainstream. Oh, the irony. #hipster #irony",irony,"'be hipster now be mainstream. Oh, the irony. #hipster #irony'",hipster mainstream irony #hipster #irony,hipster mainstream irony #hipster #irony,hipster mainstream irony #hipster #irony,hipster mainstream irony #hipster #irony
@user exactly and we are fighting like animals,non irony,user be exactly and we be fighting like animal,'@user exactly and we are fighting like animals',user be exactly and we be fighting like animal,we are fight like animal,we are fight like animal
#TeenAnalCasting #Top Top 50 Christian Songs For 2012,non irony,#teen anal casting #top top 50 christian songs for 2012,#TeenAnalCasting #TopTop50ChristianSongs2012,#teen anal casting #top top 50 christian songs for 2012,top teen anal cast top top 50 christian song 2012,TeenAnalCast TopTop50ChristianSongs2012
The girls on #SororitySisters thought they'd get rich and famous but instead they be like...,non irony,the girls on #SororitySisters thought they'd get rich and famous but instead they be like...,girls on #SororitySisters thought they'd get rich and famous but instead they be like...,the girls on #SororitySisters thought they'd get rich and famous but instead they be like...,the girls on sorority sisters thought they'd get rich and famous but instead they be like...,girls on #SororitySisters thought they'd get rich and famous but instead they be like...
"Speaking of #country #music albums, anyone else think #SundownHeavenTown feels more like a #TimMcGraw album than, say, his previous three?",non irony,"speaking of country music albums, anyone else think SundownHeavenTown feels more like a Tim McGraw album than, say, his previous three?",country music albums anyone else think SundownHeavenTown feels more like TimMcGraw album than say previous three?,speaking country music albums anyone else think SundownHeavenTown feels more like Tim McGraw album than say previous three?,"speaking of country music albums, anyone else think sundownheaventown feels more like a timmcrawl than, say, his previous three?",country music album anyone else think SundownHeavenTown feel more like TimMcGraw album than say previous three?
#TeenAnalCasting #Sex Sex and the City 2 Movie Casting Auditions NYC Summer 2009,non irony,Teen anal casting sex and the city 2 movie casting auditions nyc summer 2009,TeenAnalCasting Sex Sex and the City 2 Movie Casting Auditions NYC Summer 2009,Teen anal casting sex and the city 2 movie casting auditions nyc summer 2009,TeenAnalCasting Sex and the City 2 Movie Casting Auditions NYC Summer 2009,teen anal casting sex and the city 2 movie casting auditions nyc summer 2009
"season 6 episode 3 carries outfit, simple & chic 👌",non irony,"'season 6 episode 3 carry outfit, simple & chic'",season 6 episode 3 carries outfit simple chic 👌,'season 6 episode 3 carry outfit simple chic',"season 6 ep 3 carry outfit, simple & chic 👌",season 6 ep 3 carry outfit simple chic 👌
Well got the truck buried today perfect way to start a rainy Wednesday work day off #not #annoyed #pissed,irony,got have truck buried today perfect way start rainy Wednesday work day off not annoyed pissed,'got truck buried today perfect way start rainy Wednesday work day off not annoyed pissed',got have truck buried today perfect way start rainy Wednesday work day off annoyed pissed,got got buried buried today start start way way to to rainy rainy Wednesday Wednesday work work day day off off not not annoyed annoyed pissed pissed,got truck buried today perfect way start rainy Wednesday work day off not annoyed pissed
"On the train and surrounded by posh people, I'm so at home! #not #stickoutlikeasorethumb",irony,"on the train and surrounded by posh people, I be so at home! #not #stickoutlikeasorethumb",train posh people home stickoutlikeasorethumb,train posh people home stickoutlikeasorethumb,"on the train and surrounded by posh people, I'm so at home! #not #stickoutlikeasorethumb",train posh people home stickoutlikeasorethumb
Stupid #doctors visits is gonna bury me!! Now that's #irony,irony,stupid doctor visit be gonna bury me now that's irony,doctors visits is gonna bury me!! Now that's irony,doctor visit bury irony,stupid doctor visit is gonna bury me now that's irony,doctors visits is gonna bury me now thats irony
"Love the way @user says fault from last night will be fixed by 4pm, only to see a man in a van pull up at 4pm to fix the fault #irony",irony,"love the way @user say fault from last night will be fix by 4pm, only to see a man in a van pull up at 4pm to fix the fault #irony","@user says fault from last night will be fixed by 4pm, only to see a man in a van pull up at 4pm to fix the fault #irony",love @user say fault last night fix 4pm man van pull up fix #irony,"love the way @user say fault from last night will be fix by 4pm, only to see a man in van pull up at 4pm to fix the fault #irony","fault from last night will be fixed by 4pm, only to see a man in a van pull up at 4pm to fix the fault #irony"
Planning a vacation instead of studying.... My priorities are in line. #NOT,irony,'plan vacation instead of study.... priority be in line. #NOT','vacation studying priorities in line NOT',vacation instead of study priority be in line #NOT,planning vacation instead of studying my priorities are in line #not,vacation studing priotiz in line NOT
Dan said he's going to have a sign for me at the airport when I fly in lol #SoCute #3MoreWeeks,non irony,Dan say he be go to have sign for me at airport when I fly in lol #SoCute #3MoreWeeks,Dan said he's going to have a sign for me at the airport when I fly in lol So Cute 3 More Weeks,Dan say he be go to have sign for me at airport when I fly in lol #SoCute #3MoreWeeks,dan said hes going to have a sign for me at the airport when I fly in lol #so cute #3 more weeks,dan said hes going to have a sign for me at the airport when I fly in lol so cute 3 more weeks
You decide to go on vacation without me sleep? Reaaaal nice. #considerate #not 😒💤,irony,you decide to go on vacation without me sleep? really nice. #considerate #not 😒💤,go vacation without sleep Reaaaal nice considerate not 😒💤,you decide to go on vacation without me sleep really nice considerate not 😒💤,go vacation without me sleep? reaaal nice. considerate not 😒💤,go vacaation without sleep reaal nice considerate not 😒💤
@user No sugar during christmas time? :(,non irony,no sugar during christmas time? :(.,'@user No sugar during christmas time? :(',no sugar christmas time :(.,no sugar during christmas time? :(.,no sugar during christmas time? :(.
Can't wait to have an afternoon schedule because of you. It's gonna be so much fun #not,irony,can't wait to have an afternoon schedule because of you. it's gonna be so much fun #not,'wait afternoon schedule you gonna fun #','wait afternoon schedule you gonna fun #',cant wait to hav afternon schedul becaus you. its gonna be so much fun #not,wait afternoon sched you gonna fun #
@user 180 dead on 26/11 n more than 10k our ppl killed in terror attacks till date but not 1 paki show sympathy 2 them #irony,irony,user 180 dead on 26/11 more than 10k our ppl killed in terror attacks till date but not 1 paki show sympathy 2 them irony,user 180 dead on 26/11 more than 10k our ppl killed in terror attacks till date but 1 paki show sympathy 2 them irony,user 180 dead on 26/11 more than 10k our ppl killed in terror attacks till date but not 1 paki show sympathy 2 them irony,user 180 dead on 26/11 n more than 10k our ppl killed in terror attacks till date but not 1 pakis show sympathy 2 them irony,user 180 dead on 26/11 more than 10k our ppl killed in terror attacks till date but 1 paki show sympathy 2 them irony
the ONLY time a crime becomes a federal crime @user @user @user @user @user @user,non irony,the only time a crime become a federal crime @user @user @user @user @user @user,'ONLY time crime federal @user @user @user @user @user','only time crime become federal @user @user @user @user @user',the only time a crime become federal crime @user @user @user @user @user @user,only time crime federal @user @user @user @user @user
this music is for the people and not for the money. peace and love. #KINGLIFE,non irony,'this music be for the people and not for the money. peace and love. #KINGLIFE','music people money peace love KINGLIFE','music people money peace love KINGLIFE',music people money peace love KINGLIFE,music peopl money peac love KINGLIFE
Rangers league game with Alloa moved because of the Petrofac Cup final in April... #irony,irony,'Rangers league game with Alloa moved because of the Petrofac Cup final in April... #irony',Rangers league Alloa moved Petrofac Cup final April #irony,Rangers league Alloa moved Petrofac Cup final April #irony,rangers league game with alloa moved because of petrofac cup final in april... #irony,rangers league alloa moved petrofac cup final april irony
How to Find a Life Coach (& the questions you need to ask before hiring one) via> @user,non irony,how to find a life coach and the questions you need to ask before hiring one via> @user,How Find Life Coach (& questions you need to ask before hiring one) via> @user,how find life coach questions ask hiring one via> @user,how to find a life coach (& the questions you need to ask before hiring one) via> @user,how find life coach (& questions you need to ask before hiring one) via> @user
I wonder what was the holiday rituals for true Africans,non irony,'I wonder what be the holiday rituals for true Africans'.,'I wonder what was holiday rituals for true Africans','I wonder what be the holiday rituals for true Africans',I wonder what was the holiday ritual for true Afric?,wonder what was holiday ritual for true Afric
Been at the ER now since 10... #yay #not,irony,been at the ER now since 10... #yay #not,been at ER now since 10 #yay #not,been at ER now since 10... #yay #not,been at the er now since 10... #yay #not,been at ER now since 10 #yay #not
@user Suhs been clean for 2 years and has only been in the league for five don't act like he was dirty for 10 years#not biased my ass,non irony,s be clean for 2 years and have only be in the league for five don't act like he be dirty for 10 years#not biased my ass,'Suhs been clean for 2 years and has only been in the league for five don't act like he was dirty for 10 years#not biased my ass',be clean for 2 years and have only be in the league for five don't act like he be dirty for 10 years#not biased my ass,suhs been clean for 2 years and has only been in the league for five dont act like he was dirty for 10 years not biased my ass,been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been been
"@user @user thank you studs for perfecting and teaching my bench, respectively. Props on form from lifters in AL. #DYEL",non irony,"user thank you studs for perfecting and teaching my bench, respectively. props on form from lifters in AL. #DYEL","'@user @user thank you studs for perfecting and teaching my bench, respectively. Props on form from lifters in AL. #DYEL'",'thank you studs perfecting teaching bench respectively props form lifters AL #DYEL',"@user @user thank you studs for perfecting and teach my bench, respectively. props on form from lifters in AL. #DYEL","@user @user thank you studs for perfecting and teach my bench, respectively. props on form from lifters in AL. #DYEL"
Haley approves of her new hammock 🐭 #ratsofinstagram,non irony,haley approve of her new hammock 🐭 #ratsofinstagram,Haley approves of her new hammock 🐭 #ratsofinstagram,'haley approve hammock 🐭 #ratsofinstagram',haley approves of her new hammock 🐭 #ratsofinstagram,haley approves of her new hammock 🐭 #ratsofinstagram
"30 years on, people still haven't got justice they deserve. #BhopalGasTragedy Yet another brilliant job done by the Americans #sarcasm",irony,"'30 years on, people still haven't get justice they deserve. #BhopalGasTragedy Yet another brilliant job done by the Americans #sarcasm'",'30 years people still haven't justice deserve. #BhopalGasTragedy Yet another brilliant job done by Americans #sarcasm','30 years people still get justice deserve. BhopalGasTragedy yet another brilliant job done Americans sarcasm',"30 year on, people still haven't get justice they deserve. #BhopalGasTragedy Yet another brilliant job done by the Americans #sarcasm",30 year people still haven't justice deserve. #BhopalGasTragedy Yet another brilliant job done by Americans #sarcasm
"Pips who drop out of school n have Kirya as 'eir role model tht ey wana sing too..guy spix Portuguese,French,english...#Not a school dropout",non irony,"pips who drop out of school have kira as their role model that they want to sing too guy speak Portuguese, French, English...#Not a school dropout",Pips drop out school n Kirya role model they want sing too guy spix Portuguese French English #Not school dropout,'Pips who drop out of school have Kira as their role model that they want to sing too guy speak Portuguese French English #Not a school dropout',"pips who drop out of school n have kirya as 'eir role model tht ey wana sing too guy spix Portuguese, French, english...#Not a school dropout",pips drop out schoo n Kirya role model they want sing too guy spix Portu French Engl #Not schoo drop out
Free Pets and Animals Books #freebiebookdownload #Pets,non irony,free pets and animals books #freebiebookdownload #pets,Pets and Books Free #freebiebookdownload #Pets,pets books #freebiebookdownload #pets,pets animals books freebiebookdownload pets,pets books free #freebiebookdownload #pets
@user There will be no next employer in NFL for Trestman. He was a disgraceful hire and never stood a chance.,non irony,there will be no next employer in NFL for Trestman. he was a disgraceful hire and never stand a chance.,'@user will be no next employer NFL Trestman. He disgraceful hire never stood a chance.','will be no next employer NFL Trestman disgraceful hire never stand chance.',there will be no next employer in NFL for trestman. he was a disgraceful hire and never stand a chance.,user will be no next employer NFL Trestman. He disgraceful hire never stood a chance.
Loooovvveeeeeee when my phone gets wiped -.- #not,irony,love when my phone get wiped -.- #not,'love when phone gets wiped -.- #not',love when phone get wiped -.- #not,love when phone gets wiped -.- #not,love when phone gets wiped -.- #not
Painting all cops with a broad brush because of the actions of a few is the same logic racists use. #Irony,irony,'paint all cops with a broad brush because of the actions of a few be the same logic racists use. #irony','painting cops broad brush few actions racists logic #irony','paint all cops broad brush few actions logic racists use irony',painting all cops with a broad brush because of the actions of a few is the same logic racists use #irony,paint paint cop brush few act racist log irony
Don't know if I can handle this crazy 11-2 shift. It's so long I might pass out on the job! #sarcasm,irony,don't know if i can handle this crazy 11-2 shift. it's so long i might pass out on the job! #sarcasm,'know crazy 11-2 shift long pass out job #sarcasm','know handle crazy 11-2 shift long pass out job #sarcasm',dont know if i can handle this crazy eleven twi shift. its so long i might pass out on the job! #sarcasm,know crazy 11-2 shift long pass out job #sarcasm
I just love being ignored😊|#not😒,irony,love be ignored😊|#not😒,'love ignored😊|#not😒',love ignored😊|#not😒,love being ignoreargu😊|#not😒,love ignored😊|#not😒
"#Irony RT @user If you're going to give someone a scathing, 1-Star review for poor grammar, FFS use proper grammar.",irony,"#Irony RT @user If you're going to give someone a scathing, 1-Star review for poor grammar, FFS use proper grammar.",'Irony RT user if going to give someone scathing 1-Star review poor grammar FFS use proper grammar.','Irony RT user if going to give someone scathing 1-Star review poor grammar FFS use proper grammar.',#ironir rt @user if youre going to giv someone a scathing 1star rev for poor grammr use proper grammr.,irony rt user if going to give someone scathing 1-star review poor grammar ffs use proper grammar.
Produce Mobile Apps #not,irony,produce mobile apps #not,Mobile Apps #not,mobile apps #not,produce mobile apps #not,apps #not
Decide that you want it more than you are afraid of it. -Bill Cosby|#irony,irony,'Decide that you want it more than you are afraid of it. -Bill Cosby|#irony','Decide want more afraid it Bill Cosby|#irony','Decide want more afraid it Bill Cosby|#irony',decide want afraid irony,decide want more afraid it Bill Cosby|#irony
"Finally finished the first season of #VeronicaMars. Move over, #CliffHuxtable. Keith Mars is the new sheriff--er, ultimate #TV dad--in town.",non irony,"'Finally finish first season of #VeronicaMars. Move over, #CliffHuxtable. Keith Mars be new sheriff--er, ultimate #TV dad--in town.'",Finished first season VeronicaMars. Move over CliffHuxtable. Keith Mars new sheriff--ultimate TV dad--town.,'Finally finish first season of Veronica Mars. Move over Cliff Huxtable. Keith Mars be new sheriff--er ultimate TV dad--in town.',finished first season of veronicaMars. move over cliffHuxtable. keith Mars is new sheriff--er ultimate TV dad--in town.,finished first season veronica mars move over cliffhuxtable keith mars new sheriff--ultimate TV dad--town.
Merry Christmas to all those soldiers out there that couldn't make it home! I love you all ❤,non irony,merry christmas to all those soldiers out there that couldn't make it home! i love you all ❤,Merry Christmas soldiers out there couldn't make it home I love all ❤,merry christmas soldiers out there couldn't make it home i love you all ❤,merry christmas to all those soldiers out there that couldn't make it home! i love you all ❤,merry christmas soldiers out there couldn't make it home i love all ❤
About as relevant as Michael Sam and Jason Collins. RT @user Major League Baseball umpire Dale Scott comes out as gay.,non irony,'about as relevant as Michael Sam and Jason Collins. RT @user Major League Baseball umpire Dale Scott come out as gay.','about as relevant as Michael Sam and Jason Collins. RT @user Major League Baseball umpire Dale Scott comes out as gay.','about Michael Sam Jason Collins Major League Baseball umpire Dale Scott come out gay.',as relavant as Michael Sam and Jason Collins. RT @user Major League Baseball umpire Dale Scott come out as gay.,about as relevant as Michael Sam and Jason Collins. RT @user Major League Baseball umpire Dale Scott come out as gay.
Getting Final Jeopardy correct on Kids Jeopardy boosts my self-esteem,non irony,getting final jeopardy correct on kids jeopardy boost my self-esteem,Getting Final Jeopardy correct on Kids Jeopardy boosts self-esteem.,getting final jeopardy correct kids jeopardy boost self-esteem,getting final jeopardy correct on kids jeopardy boosts my selfesteem,getting final jeopardy correct on kids jeopardy boosts selfesteem.
itsfunny bc people think im quiet|but im just listening toeveryones convos|and figuring out ur weaknesses|todestroy u later in life #sarcasm,irony,"it's fun because people think I'm quiet, but I'm just listening to everyone's conversations, and figuring out your weaknesses, to destroy you later in life #sarcasm",funny bc people think im quiet but im just listening toeveryones convos and figuring out ur weaknesses to destroy u later in life #sarcasm,"it's fun because people think I'm quiet, but I'm just listening to everyone's conversations, and figuring out your weaknesses, to destroy you later in life #sarcasm",funny bec people think im quiet but im just listening toeveryones convos and figuring out ur weaknesses to destroy u later in life #sarcasm,funny bec people think im quiet but im just listen toeveryones convos and figuring out ur weaknesses to destroy u later in life #sarcasm
"Woke Up , showered , made a lunch and got ready for work only to realize that I have the whole weekend off. 😅",non irony,"woke up, showered, make a lunch and get ready for work only to realize that I have the whole weekend off. 😅",Woke Up showered made lunch got ready work realized whole weekend off 😅,woke up showered make lunch get ready work realize whole weekend off 😅,woke up showered made lunch got ready work realize have weekend off.,woke up showered made lunch got ready work realized whole weekend off
@user @user @user @user @user How many of those jobs earn #middleclass wages? #Economics #Math #Z,non irony,how many of those jobs earn middleclass wages? #economics #math #z,'@user @user @user @user @user How many of those jobs earn #middleclass wages? #Economics #Math #Z','how many jobs earn middleclass wages? #economics #math #z',jobs earn middleclass wages Economies Math Z,jobs earn middleclass wages Economies Math Z
