Text,Label,Text_lemmatized,Text_nostopwords,Text_lemmatized_nostopwords,Text_stemmed,Text_nostopwords_stemmed
C’est une première : des scientifiques élaborent une cellule #solaire qui stocke sa propre énergie - @user - ►► http #ENR,2,"C'est une première : des scientifiques élaborer une cellule solaire qui stocker sa propre énergie. 
","première scientifiques élaborent cellule solaire stocke énergie  
","première scientifiques élaborer cellule solaire stocker énergie.  
","c'est une premièr : des scientifiqu elabor un cellule #solaire qui stock sa propre énergi - @user - ►► http #ENR 
","premiér scienzié elabor cell solar stock énergi  
"
#Ecologistes et #communistes sans merci à La Rochelle  http via @user,0,"écologiste et communiste sans merci à La Rochelle  http via user 
","Ecologistes communistes Rochelle  http via user 
","écologiste communiste La Rochelle  http user 
","ecologiste communiste merci la rochelle  http via user 
","ecologiste communiste rochelle http via user 
"
Ecologie c'est tout ce que j'entend,1,"Écologie c'est tout que j'entends. 
","Ecologie tout entend. 
","Écologie tout entends.  
","ecolog c'est tout que j'entend 
","ecolog tout entend. 
"
"@user: construction, Transition énergétique. Développement durable, Économie. par ici la monnaie! http",2,"construction, transition énergétique, développement durable, économie. par ici la monnaie. 
","construction Transition énergétique Développement durable Économie monnaie 
","construction transition énergétique développement durable économie monnaie.  
","constructi, transition, énergi, developpement, durabil, economi, par ici monnaie 
","construis transition énerg durable économi monnaie 
"
#Canada : Espèces en péril: écologistes et industriels s'unissent contre Ottawa http,0,"Canada : espèce péril écologiste et industriel s'unissent contre Ottawa 
","Canada Espèces péril écologistes industriels s'unissent Ottawa 
","Canada espèce péril écologiste industriel s'unissent contre Ottawa.  
","#Canada : especi peril: ecologiste et industrie s'unissent contre Ottawa 
","Canada Espèce péril écologistes industrie s'unit Ottawa 
"
#Leclanché et #EPFL testent un nouveau système de #stockage d'énergie solaire | http via @user,1,"Leclanché et EPFL testent un nouveau système de stockage d'énergie solaire. 
","Leclanché EPFL testent système stockage énergie solaire. 
","Leclanché EPFL testent système stockage énergie solaire. 
","Leclanche et EPFL testent un nouv système de stockage d'energie solaire  via user 
","Leclanche EPFL test syst stoc energ sol. 
"
Les raccordements d'installations d'énergies #renouvelables progresse en France. En route vers la #transition http,2,"Le raccordement installation énergie renouvelable progresse France. En route vers transition. 
","raccordements installations énergies renouvelables progresse France route transition 
","raccordement installation énergie renouvelable progresse France route transition.  
","raccord install energ renouvel progresse France route transition  
","accord install énerg renouvelable progresse France route transit 
"
"Ce matin dans @user, une interview de @user : ""je ne veux pas que l'écologie soit punitive"". #ecologie #verts #gouvernement",0,"ce matin dans @user, une interview de @user : ""je ne veux pas que l'écologie être punitif"". #ecologie #verts #gouvernement 
","matin @user interview @user ne veux pas écologie punitive  #ecologie #verts #gouvernement 
","matin @user interview @user  écologie punitif. #ecologie #verts #gouvernement  
","ce matin dans @user, un interv @user : ""je ne veux pas que l'écolog soit punitif"". #écolog #vert #gouvernement 
","matin intervieu ne veux pas ecologie punitif  
"
"PayinTech, un écosystème technologique de paiement et de services: La ""Start-up de la semaine"", rubrique lancée par… http",1,"PayinTech, un écosystème technologique de paiement et de service : la start-up de la semaine, rubrique lancée par... 
","PayinTech écosystème technologique paiement services Start-up semaine rubrique lancée  
","PayinTech écosystème technologique paiement service start-up semaine rubrique lancée.  
","PayinTech, un écosystèm technologique de paiement et de servici: La ""Start-up de la semaine"", rubrique lancée par... http 
","PayinTech écosystèm paiement service Start-up semaine rubrique lanc  
"
"#ecologie Suppression de l'écotaxe : « On vit sous l'effet des lobbies », selon la sénatrice EELV Benbassa http",2,"écologie suppression écotaxe on vit sous effet lobby selon sénatrice EELV Benbassa 
","écologie Suppression écotaxe lobbies sénatrice EELV Benbassa 
","écologie suppression écotaxe vit effet lobby sénatrice Benbassa  
","#ecologie suppression ecotaxe : on vit sous l'effet lobby, selon la senatrice EELV Benbassa 
","écolog suppression écotax lobby senat EELV Benbassa 
"
Comment imaginer une pareille chose???????? La SQ démantèle un réseau de voleurs d'huile de friture http,0,"Comment imaginer une pareille chose la SQ démanteler un réseau de voleur d'huile de friture. 
","imaginer chose SQ démantèle réseau voleurs huile friture. 
","imaginer chose SQ démanteler réseau voleur huile friture.  
","imaginer pareille chose? SQ demonte reseau voleur huile friture 
","imaginer chose SQ demantèle reseau voleur huile friture. 
"
@user tchiiiiiiiiip STI2D : Sciences et technique de l'industrie et du développement durable,1,"utilisateur tchiiiiiiiiip STI2D : sciences et technique de l'industrie et du développement durable 
","STI2D Sciences technique industrie développement durable 
","utilisateur STI2D sciences technique industrie développement durable 
","user tchiiiiiiiiip STI2D : scienc technic industrie develop durable 
","STI2D sci techn indust develop durable 
"
"@user On s'étonne qu'elle soit ouverte, cette pêche à l'anguille. Sauf si pêcher une espèce menacée est une forme de protection...",2,"on étonner qu'elle être ouverte, cette pêche à l'anguille. sauf si pêcher une espèce menacée être une forme de protection... 
","étonne ouverte pêche anguille sauf pêcher espèce menacée forme protection. 
","étonner ouverte pêche anguille sauf si pêcher espèce menacée forme protection.  
","étonn ouvert pêche anguill sauf si pêcher esp menacé est form prot 
","étonn ouvert pêche anguill sauf pêche espèce menacé form protect. 
"
1 300 espèces menacées : comment les oiseaux sont en train de disparaître dans l… http,0,"1300 espece menace : comment les oiseau est en train de disparaître dans... 
","espèces menacées oiseaux disparaître 
","1300 espece menace oiseau disparaître  
","espèces menacé : comment les oiseau sont en train de disparaitre dans… 
","espèces menacé oiseau disparaitre 
"
"Ils ne croient plus à la politique des partis et des urnes. Ils sont anarchistes, socialistes, écologistes et... http",1,"Ils ne croire plus à la politique des partis et des urnes. Ils être anarchiste, socialiste, écologiste et... http. 
","croient politique partis urnes anarchistes socialistes écologistes. 
","croire politique partis urnes. être anarchiste, socialiste, écologiste.  
","ils ne croyent plus a la politic des partis et des urnes. ils sont anarchiste, socialiste, écologiste et... http 
","croi politic parti urn anarchiste socialiste écologiste. 
"
Quelle bonne idée a eu #Duflot de refuser l'écologie. Avec #RoyalSégolène ce ministère agit sans calcul bassement politique.,2,"Quelle bonne idée a eu Duflot de refuser écologie. Avec RoyalSégolène ce ministère agir sans calcul bassement politique. 
","bonne idée #Duflot refuser écologie #RoyalSégolène ministère agit calcul politique. 
","bonne idée Duflot refuser écologie. RoyalSégolène ministère agir calcul politique.  
","quel bonne id  #Duflot refuser écologie. Avec #RoyalSégolène ce ministr agit sans calcul bassement politic. 
","bon idée #Duflot refu écologie #RoyalSégolène ministr agit calcul politic.  
"
"Le marché, l’écosystème, les technologies, les ressources humaines, l'argent sont totalement en votre défaveur /14",0,"marché écosystème technologie ressource humain argent être totalement en votre défaveur 
","marché écosystème technologies ressources humaines argent totalement défaveur 
","marché écosystème technologie ressource humain argent totalement défaveur  
","march, ecosysteme, technologie, ressource humain, argent total en votre defaveur 
","march écosyst tech ressource humain argent total défavor 
"
"@user, @user Et si on parlait des solutions du 21ième siècle !  Énergie renouvelable, partage du temps de travail, produits durables.",1,"utilisateur, utilisateur et si on parlait des solutions du 21e siècle énergie renouvelable partage du temps de travail produits durable. 
","solutions 21ième siècle  énergie renouvelable partage temps travail produits durables 
","utilisateur solutions 21e siècle énergie renouvelable partage temps travail produits durable.  
","user user et si on parl solution 21ième siècle! éner renouvelable, part temps travail, produit durable. 
","solution 21siècle energie renouvelable partage temps travail produit durable 
"
Eolien en mer : les 80 éoliennes du parc de Global Tech I installées avec succès #offshore #energie #AREVA http,2,"Éolien mer : les 80 éoliennes parc Global Tech I installées succès  #offshore #énergie #AREVA 
","Eolien mer 80 éoliennes parc Global Tech I installées  #offshore #energie #AREVA 
","Éolien mer 80 éoliennes parc Global Tech I installées succès  #offshore #énergie #AREVA  
","eolien mer : les 80 eolien parc Global Tech I installé avec succès #offshore #energie #AREVA http 
","eolien mer 80 eolienne parc global tech i install  offshore energie areva 
"
Ces pièges horribles tuent (ou laissent agoniser...) sans distinction des espèces protégées et même nos animaux... http,0,"Ce piège horrible tuer sans distinction des espèce protéger et même nos animal. 
","pièges horribles tuent agoniser espèces protégées animaux. 
","piège horrible tuer distinction espèce protéger animal.  
","ces piège horripil tuent laiss agoniser sans distinction des especes protegee et meme nos animal. 
","piège horrible tuer agoniser espe prot animal.  
"
"Avec Valls 2, on sabre le champagne chez les rentiers de l'immobilier au mépris des urgences sociales, écologiques et démocratiques.",1,"Avec Valls 2, on sabre le champagne chez les rentier de l'immobilier au mépris des urgence social, écologique et démocratique. 
","Valls 2 sabre champagne rentiers immobilier mépris urgences sociales écologiques démocratiques. 
","Valls 2 sabre champagne rentier immobilier mépris urgence social écologique démocratique.  
","Avec Valls 2, on sabre le champagn chez les rentier de l'immobilier au mépris des urgence social, écologic et democrat. 
","vall sabre champagn rentier immobilier mépris urgence social écologique démocratique.  
"
Beauté des paysages et services écologiques – Espace pour la vie – Blogues – Voir.ca http,2,"beauté paysage service écologique espace vie blogue voir.ca 
","Beauté paysages services écologiques Espace vie Blogues Voirca 
","beauté paysage service écologique espace vie blogue voirca 
","beauté paysage service écolog – espace vie – blogue – voir.ca 
","beauté paysage service écologique espace vie blogue voirca 
"
"Cette année, la neige groenlandaise n'est pas simplement un peu sombre. Elle l'est comme jamais. http via @user",0,"Cette année, la neige groenlandaise n'est pas simplement un peu sombre. Elle l'est comme jamais. 
","Cette année neige groenlandaise sombre jamais.  
","Cette année neige groenlandaise sombre jamais.  
","cette année neige groenlandais n'est pas simplement un peu sombre. elle l'est comme jamais. http via @user 
","cette année neige groenlandais sombre jamais 
"
"Déplacement de Ségolène Royal, Ministre de l'Écologie, du Développement durable ... http #Royal http",1,"déplacement de Ségolène Royal, ministre de l'écologie, du développement durable...  http #Royal http 
","Ségolène Royal Ministre Écologie Développement durable  
","déplacement Ségolène Royal ministre écologie développement durable  
","déplacment de ségolène royal, ministr de l'écologie, du développ durable  
","Ségolène Royal Ministr Écolog Développement durable  
"
"Mais avec @user , on a pris un peu d’avance à la maison et au bureau. 100% de l’énergie que nous consommons est déjà renouvelable !",2,"Mais avec @user, on a pris un peu d'avance à la maison et au bureau. 100% de l'énergie que nous consommons est déjà renouvelable. 
","avec  prise avance maison bureau.  énergie consommée renouvelable. 
","avec  prise avance maison bureau.  énergie consommée renouvelable.  
","Mais avec @user, on a pris un peu d'avanc à la maison et au bureau. 100% de l'energ que nous consomm est déjà renouvelabl! 
","prise avanc maison bureau. energie consomm renouvelable.  
"
Virginie Schwarz quitte la DG de l’Ademe pour la DGEC (Premium) http #ecologie GreenUnivers,0,"Virginie Schwarz quitter direction générale Ademe direction générale économie (Premium) #écologie GreenUnivers 
","Virginie Schwarz quitte DG Ademe DGEC Premium http ecologie GreenUnivers 
","Virginie Schwarz quitter direction générale Ademe direction générale économie  #écologie GreenUnivers  
","Virginie Schwarz quit la DG de l'Ademe pour la DGEC (Premium) http #ecologie GreenUnivers 
","Virginie Schwarz quit DG Ademe DGEC Premium http ecologie GreenUnivers 
"
Énergies vertes : l’État finalise le nouveau système de soutien http http,1,"énergie vert : l'état finaliser le nouveau système de soutien 
","Énergies vertes État finalise nouveau système soutien 
","énergie vert état finaliser nouveau système soutien  
","energie vert : l'etat finalis le nouv soutein 
","energie etat finalis nouv system soutien 
"
Les supercalculateurs : source d'inspiration pour les panneaux solaires http #Tech #innovation,2,"Supercalculateur : source inspiration panneau solaire. 
","supercalculateurs source inspiration panneaux solaires  
","Supercalculateur source inspiration panneau solaire.  
","supercalculateur:source d'inspir panel solair 
","supercalcul source inspir panel solaire  
"
"Éoliennes, béton, abandon du patrimoine, vandalisme municipal!L'impérialisme du laid! Le poids ds enveloppes!#FranceDéfigurée #FranceBradée",0,"Éolienne, béton, abandon patrimoine, vandalisme municipal! impérialisme laid! poids enveloppes! FranceDéfigurée FranceBradée. 
","Éoliennes béton abandon patrimoine vandalisme municipal impérialisme laid poids enveloppes FranceDéfigurée FranceBradée 
","Éolienne béton abandon patrimoine vandalisme municipal impérialisme laid poids enveloppes FranceDéfigurée FranceBradée.  
","éolien, béton, abandon, vandalisme, impérialisme, laid, poids, envelopp, francedéfigurée, francebradée 
","éolien béton abandon patrimoin vandalis municipal impérialisme laid poids envelopp francedefigurée francebradée 
"
Entrevue donnée par bibi ds le cadre du #FME2014 au sujet de la @user &amp; son rôle dans l'écosystème culturel. http,1,"entrevue donnée par bibi ds le cadre du fme2014 au sujet de l'utilisateur & son rôle dans l'écosystème culturel. 
","Entrevue bibi cadre FME2014 sujet user rôle écosystème culturel. 
","bibi fme2014 sujet utilisateur rôle écosystème culturel.  
","entrevue donn par bibi ds le cadr du #FME2014 au sujet de la user & son rle dans l'ecosysteme culturel.  
","entrevue bib cadre FME2014 sujet user rôle écosystème culturel 
"
160000 logements anciens rénovés par an:le chiffre le plus bas en matière de rénovation qu'à jamais connue la France #transitionenergetique,2,"160000 logement ancien rénover par an : le chiffre le plus bas en matière de rénovation qu'à jamais connu la France transitionenergetique 
","160000 logements anciens rénovés an chiffre bas rénovation France #transitionenergetique 
","160000 logement ancien rénover an chiffre bas rénovation France transitionenergetique  
","160000 logement ancien renov par an:le chiffre le plus bas en matiere de renov qu'à jamais connue la France #transitionenergetique 
","160000 log ancien renov an chiff bas renov France #transitionenergie 
"
on va voir les maires s'ils sont punis des magouilles pour les éoliennes! cinq ans de prison et un grosse amende! suivons de près,0,"on aller voir les maire s'ils sont punis des magouille pour les éolienne! cinq année de prison et un grosse amende! suivons de près. 
","voir maires punis magouilles éoliennes cinq ans prison amende suivons près 
","aller voir maire punis magouille éolienne cinq année prison grosse amende suivons près.  
","on va voir maire s'il est puni magouille pour éolien! cinq an prison et un grosse amend! suivons prè. 
","voir maire punir magouille éolien cinq an prison amend suiv  près 
"
L'îlot d'ashdawai is out! http Stories via @user,1,"îlot ashdawai sortir  histoires via user 
","îlot ashdawai out! Stories via user. 
","îlot ashdawai histoires user 
","ilot ashdawai est out http  stories via user 
","ilot ashdawai out! story via user. 
"
"Découvertes surprenantes en Egypte: Preuve de haute technologie très ancienne, dont des machines à d... | @user http",2,"Découverte surprenante en Égypte: preuve de haute technologie très ancienne, dont machine à... 
","Découvertes surprenantes Egypte: Preuve haute technologie ancienne, machines. 
","Découverte Égypte preuve technologie ancienne machine.  
","découv, surpren, égypt: preuve haut techn très anci, dont machin à... 
","découv, surpren, égypte: preuve haut-tech ancien, machin.  
"
"L'éco-taxe abandonnée... J'allais faire un tweet pessimiste sur l'écologie, mais heureusement, Hollande rencontre Schwarzenegger. O__O",0,"éco-taxe abandonnée... j'allais faire un tweet pessimiste sur écologie, mais heureusement, hollande rencontrer schwarzenegger. O__O. 
","éco-taxe abandonnée  tweet pessimiste écologie Hollande rencontre Schwarzenegger. 
","éco-taxe abandonnée j'allais faire tweet pessimiste écologie heureusement hollande rencontrer schwarzenegger.  
","eco-taxe abandonn... j'allais faire un tweet pessimiste sur l'ecologie, mais heureusement, hollande rencontre schwarzenegger. O__O 
","eco-taxe abandonn tweet pessimiste ecologie hollande rencont schwartzenegger.  
"
"#Environnement #Ecologie #Consommation  Les magasins ""#zéroemballage"" font un carton  (via @user)  http",1,"Environnement écologie consommation les magasins zéroemballage font carton. 
","magasins zéroemballage carton  
","Environnement écologie consommation magasins zéroemballage carton.  
","environnement écolog consum magasin zérobemballage fai carton  
","magazin zeroemball carton  
"
Je viens de voir un #renard dans mon jardin. C'est beau mais j'imaginais ça plus gros. #campagne #biodiversité,2,"Je venir de voir un renard dans mon jardin. C'est beau mais j'imaginer ça plus gros. campagne biodiversité. 
","voir renard jardin beau imaginais gros campagne biodiversité 
","venir voir renard jardin beau imaginer gros campagne biodiversité.  
","Je viens voir un renard dans mon jardin. C'est beau mais j'imagin ça plus gros. campagne biodiversité. 
","voir renard jardin beau imagin gros camp biodiversi 
"
[@user] : Contre la privatisation des centrales hydroélectriques http  #PG #RéseauFDG,0,"contre privatisation centrales hydroélectrique  #PG #RéseauFDG 
","privatisation centrales hydroélectriques  #PG #RéseauFDG 
","privatisation centrales hydroélectrique  PG RéseauFDG  
","contre privatisation central hydroélectriqu  #PG #RéseauFDG 
","privatis central hydroélectriqu  
"
"@user Tututuuu... fallait bien 10 ans d'endoctrinement pour ""sortir"" du nucleaire productif et installer des eoliennes improductives!",1,"utilisateur faut bien 10 année d'endoctrinement pour sortir du nucléaire productif et installer éolienne improductif. 
","Tututuuu 10 ans endoctrinement sortir nucléaire productif installer eoliennes improductives. 
","utilisateur 10 année endoctrinement sortir nucléaire productif installer éolienne improductif.  
","user tututuuu fallait bien 10 an d'endoctrinement pour sortir du nucleaire productif et installér des eolien improductif 
","tututuuu 10 ans endoctrin sortie nucléair productif install éolien improductif.  
"
"Brétigny, un an après : réagir, soutenir, accompagner http http",2,"Brétigny, un an après : réagir, soutenir, accompagner 
","Brétigny an après réagir soutenir accompagner. 
","Brétigny an après réagir soutenir accompagner 
","Bretin, un apr : reagir, sout, accompagn 
","Bretin an après réagir soutin accompagner. 
"
"Moins médiatisé que le réchauffement climatique, l'acidification des océans représente pourtant un phénomène... http",0,"Moins médiatisé que le réchauffement climatique, l'acidification des océans représenter un phénomène... 
","Moins médiatisé réchauffement climatique, acidification océans représente phénomène.  
","Moins médiatisé que réchauffement climatique, acidification océans représenter phénomène.  
","moin mediatiser que le rechauffement climatique, l'acidification des ocean represent pourtant un phenomene... 
","moins mediat rechauffement climatic acidif océan represent phenom.  
"
Une 6ème République pour un développement humain durable http via @user,1,"Une sixième République pour un développement humain durable http via @user. 
","6ème République développement humain durable  http @user 
","sixième République développement humain durable  http @user.  
","Republique developpement humain durable http via user 
","republique developpement humain durable  http @user 
"
"#Documentaire #Transition : Découvrir de belles initiatives vers la transition énergétique, économique,... http",2,"documentaire transition : découvrir belle initiative vers transition énergétique économique. 
","Documentaire Transition initiatives transition énergétique économique  
","documentaire transition : découvrir belle initiative transition énergétique économique.  
","#document #transition : découvri belles initiativ vers transition énergitiq, économi,... 
","document transition initi transition énerg économique  
"
@user aucune honte ! En plus nommé à une commission sur le développement durable ! Ne pas se plaindre de la montée de l'extémisme,0,"utilisateur aucune honte! en plus nommé à une commission sur le développement durable! ne pas se plaindre de la montée de l'extrémisme. 
","honte nommé commission développement durable pas plaindre montée extrémisme. 
","utilisateur honte commission développement durable plaindre montée extrémisme.  
","user aucun honte! en plus nomm  commission sur developpement durable! ne pas se plaint de la mont  extémisme. 
","honte nom commission developpement durable pas plaindre monte extrem. 
"
"PayinTech, un écosystème technologique de paiement et de services #NFC http via @user cc @user @user",1,"PayinTech, un écosystème technologique de paiement et de service NFC via @user cc @user @user. 
","PayinTech écosystème technologique paiement services NFC  via  cc . 
","PayinTech écosystème technologique paiement service NFC.  
","PayinTech, un écosystèm technologique de paiement et de servici #NFC http via @user cc @user @user 
","PayinTech ecosysteme technologique paiement service NFC via cc.  
"
"Intervention sur ""Les TIC au service de l’environnement et du développement durable"" le 23/09 à @user http",2,"intervention sur ""les tic au service de l'environnement et du développement durable"" le 23/09 à @user http 
","Intervention TIC service environnement développement durable 23/09 @user. 
","intervention tic service environnement développement durable 23/09 @user http  
","interventir TIC serv environn develop durabil 23/09 @user http 
","interv TIC serv environn develop durabil 23/09 @user. 
"
#Environnement 1300 espèces menacées:comment les oiseaux sont en train de disparaître dans l'indifférence générale http,0,"environnement 1300 espèce menacé comment oiseau être en train disparaître dans l'indifférence général 
","Environnement 1300 espèces menacées oiseaux disparaître indifférence 
","environnement 1300 espèce menacé oiseau disparaître indifférence  
","environnement esp menacé:comment oiseau disparaitre indifférence général 
","environn environ 1300 espece menace oiseau disparait indifferenc  
"
[GNT] Windows Phone : écosystème fragmenté et dominé ( pour le moment ) par Nokia http,1,"Windows Phone : écosystème fragmenté et dominé par Nokia. 
","Windows Phone écosystème fragmenté dominé Nokia. 
","Windows Phone écosystème fragmenté dominé Nokia.  
","Windows Phone : ecosys fragmenté et dominé (pour le moment) par Nokia 
","Windows Phone ecosysteme fragmenté dominé Nokia. 
"
"... Mais il est temps de me reposer, je laisse l'hydroélectricité à d'autres ... entre de bonnes mains ... que je connais bien :))",2,"... mais il est temps de me reposer, je laisse l'hydroélectricité à d'autre entre de bonnes main que je connais bien. 
","temps reposer laisse hydroélectricité autres mains connais 
","temps reposer laisse hydroélectricité autre main connais.  
","... mais il est temps de me repos, je laisse l'hydroélectri à d'autre... entre de bonne main... que je connais bien :)) 
","temps repos laiss hydroelectricite autre main connai 
"
@user en bons gauchistes Obama/ Kerry ont enfin découvert qu’il existe un plus grand danger que le réchauffement climatique @user,0,"utilisateur en bon gauchiste obama/ kerry ont enfin découvert qu'il existe un plus grand danger que le réchauffement climatique utilisateur. 
","Obama Kerry découvert danger réchauffement climatique. 
","utilisateur gauchiste obama/ kerry découvert danger plus grand réchauffement climatique.  
","user bon gauchiste obama/ kerry ont enfin découvri qu'il existe un plus grand danger que le réchauffement climatic user 
","Obama Kerry découv danger réchauffement clima. 
"
Éoliennes de l'Érable plus de 8 millions en voirie http,1,"Éolienne Érable plus huit million voirie 
","Éoliennes Érable millions voirie 
","Éolienne Érable huit million voirie  
","eolien erable million voirie 
","éolien érable million voirie 
"
"#ONVPSM ""On peut aussi toujours espérer une remise en question de notre majorité vers la gauche et les écologistes"" @user",2,"on peut aussi toujours espérer remise en question majorité vers gauche écologistes. 
","peut espérer remise question majorité gauche écologistes. 
","peut espérer remise question majorité gauche écologistes.  
","on peut espérer rem  question major vers gauche écologiste 
","peut espérer rem question major gauche écologiste.  
"
[Communiqué] @user et @user ont annoncé la suspension sine die du dispositif de l'écotaxe http,0,"utilisateur et utilisateur ont annoncé la suspension sine die du dispositif de l'écotaxe. 
","Communiqué user user annoncé suspension écotaxe. 
","utilisateur utilisateur annoncé suspension écotaxe.  
","communiqué user user annonc suspend sine die dispositif écotax http 
","communiquer user annonc suspend écotax.  
"
Réchauffement climatique : le point culminant de la Suède sur le point de passer en deuxiè me position… http,1,"réchauffement climatique : le point culminant de la Suède sur le point de passer en deuxième position. 
","Réchauffement climatique point culminant Suède position. 
","réchauffement climatique point culminant Suède position.  
","rechauffement climat : point culminant suéde point passer deuxiè me position... 
","rechauffement clima point culminant suede position. 
"
