Text,Label,Text_lemmatized,Text_nostopwords,Text_lemmatized_nostopwords,Text_stemmed,Text_nostopwords_stemmed
[#Energie #innovation #solaire #baterie] - Une cellule solaire qui stocke sa propre énergie: http http,1,"[enerergie, innovatior, solair, batteri] - une cellul solair qui stocke sa propre energi: http http",Energie innovation solaire baterie - Une cellule solaire qui stocke sa propre énergie: http,enerergie innovatior solair batterir - cellul solair stocke propre energ,[Energ #Innov #Sola #Bater] - Cellul solaire qui stocke s propre énerg: http http,Energia Innovacion Solair Baterry - Une cellule solair qui stocke sa propre energie: http
@user @user le rendement des éoliennes est quasiment au niveau théorique. Le solaire thermodynamique n'est pas encore top,2,@user @user être rendement éolienne être quasque théorique solaire thermodynamique être encore top,rendement éoliennes quasiqueau niveau théorique solaire thermodynamique pas encore top,rendement éolienne qu théorique solaire thermodynamique top,le rendem eolien est quasain au niv eal th orique. le solaire thermodyn amic n'est pa s encore t op,rendem éolien quasi au niveu théorique solaire thermodyn pas top
#biodiversité L'Assemblée autorise les éleveurs à abattre les loups : Ségolène Royal a franchi la limite http,0,#biodiversité Assemblée autoriser elever abatter loup : Ségolène Royal franchir limite,#biodiversité Assemblée autorise éleveurs abattre loups Ségolène Royal a franchi limite,biodiversité Assemblée autoriser elever abatter loup Ségolène Royal franchir limite,#biodiversité Assemblée autorise éleveur abbatre loup : Ségolène Royal franchir limite,#biodiversité Assemblée autorise eleveur abbettre loup Ségolène Royal a franchi limite
#Suède : une alternative écologique aux batteries au lithium http,1,#suède : une alternative écologique aux batterie au lithium http,Suède alternative écologique batteries lithium,Suède alternative écologique batterie lithium,#Suede : une alternative ecologique aux batteries au lithium http,Suède alternatif écologique batterie lithium
C’est une première : des scientifiques élaborent une cellule #solaire qui stocke sa propre énergie - @user - ►► http #ENR,2,c'est une première : des scientifique elaborer une cellule solaire qui stocker sa propre energie - @user - ►► http #ENR,scientifiques élaborent cellule solaire stocke propre énergie,scientifique elaborer cellule solaire stocker propre energie,C'est une première : des scientifiques élaborent une cellule solaire qui stocke sa propre énergie - @user - ►► http #ENR,scientifiques elabore cellule solaire stock propre energie
#Ecologistes et #communistes sans merci à La Rochelle  http via @user,0,#ecologiste et #communiste sans merci à la rochelle http via @user,Ecologistes communistes La Rochelle,ecologiste communiste merci rochelle http user,#Ecologiste et #communiste sans merci à La Rochelle  http via @user,Ecologiste communiste La Rochelle
Ecologie c'est tout ce que j'entend,1,écologie être tout ce entend,Ecologie tout ce que j'entend,écologie tout ce entend,Ecolog c'est tout ce que j'entend,Ecolog
"@user: construction, Transition énergétique. Développement durable, Économie. par ici la monnaie! http",2,"construction, transition énergétique. développement durable, économie. par ici la monnaie!",construction Transition énergétique Développement durable Économie par ici la monnaie!,construction transition énergétique développement durable économie,"construction, énergéticien. durabilité, économie. par ici la monnaie!",construction transition énergétique développement durable économie par ici la monnaie!
#Canada : Espèces en péril: écologistes et industriels s'unissent contre Ottawa http,0,#canada : espèce en péril: écologiste et industriel s'unir contre ottawa,Canada Espèces péril écologistes industriels unissent Ottawa,espèce péril écologiste industriel unir ottawa,#Canad : Espèce en peril: écologis et industriel s'unissent contre Ottaw,Canada Espèce péril écologie industrie unissent Ottawa
#Leclanché et #EPFL testent un nouveau système de #stockage d'énergie solaire | http via @user,1,#leclanche et #epfl tester un nouveau systeme de stockage de energie solaire | http via @user,Leclanché EPFL testent nouveau système stockage d'énergie solaire,leclanche epfl tester nouveau systeme stockage energie solaire,#Leclanché et #EPFLtest un nouveau systèm de #stockag d'énerg sol | http via @user,Leclanché EPFL testen systèm stockag énerg solaire
Les raccordements d'installations d'énergies #renouvelables progresse en France. En route vers la #transition http,2,Les raccorderment installation energie renouvelable progresse en france. en route vers la transition http,raccordement installation énergie renouvelables progresse France route transition,raccconnectement installation énergie renouvelable progresse france route vers transition,Les raccordemmen energi renouv progresse en Franc. En rout vers la transiti http,raccord installe energie renouv progres france route transiti
"Ce matin dans @user, une interview de @user : ""je ne veux pas que l'écologie soit punitive"". #ecologie #verts #gouvernement",0,"ce matin dans user, une interview de user : je ne vouloir pas que l'écologie soit punitive. ecologie verts gouvernement",Ce matin @user interview @user je veux que l écologie soit non punitive #ecologie #verts #gouvernement,int matin user interview user ne vouloir que l écologie soit punitive ecologie verts gouvernement,"Ce matin dans @user, une interview de @user : ""je ne veux pas que l'écologe soit punitive"". #écologe #verts #gouvernement",Ce matin @user entrv @user je vux q l écolt soit npunitive #ecolt #vrt #govt
"PayinTech, un écosystème technologique de paiement et de services: La ""Start-up de la semaine"", rubrique lancée par… http",1,"payintech, un ecosysteque technologique de paiement et de service: la start-up de la semaine, rubrique lance par",PayinTech écosystème technologique paiement services Start-up semaine rubrique lancée,paytech ecosyste technologique paiement service start-up rubrique lance,PaiementEcosysteTechnologiePaiementServiceStartUpSemaineRubriquerLancer,PayingTech écosystème technologique paiement service start-up semaine rubrique lancée
"#ecologie Suppression de l'écotaxe : « On vit sous l'effet des lobbies », selon la sénatrice EELV Benbassa http",2,"#ecologique suppression de l'ecotaxe : on vit sous l'effet des lobby, selon la senatrice eelv benbassa http",#ecologie Suppression écotaxe On vit effet lobbes selon sénatrice EELV Benbassa,#ecologique suppression ecotaxe vit effet lobby senatrice eelv benbassa,"#ecol Suppression de l'ecotaxe : « On vit sous l'effet des lobbys », selon la sénatrice EELV Benbassa http",#ecolog Lobbes selon senatrice EELV Benbassa
Comment imaginer une pareille chose???????? La SQ démantèle un réseau de voleurs d'huile de friture http,0,comment imaginer une pareille chose la sq démanteler un réseau de voleur d'huile de friture http,Comment imaginer une pareille chose La SQ démantèle un réseau de voleurs d huile de friture,imaginer pareille chose sq démanteler réseau voleurs huile friture,Comment imaginer une pareill chose??? La SQ démantèle un réseau de voleurs d'huile de fritrure,Comment imaginer une pareille chose La SQ démantèle un réseau de voleur d huile de frire
@user tchiiiiiiiiip STI2D : Sciences et technique de l'industrie et du développement durable,1,@user ti STI2D : science et technic industrie et developpement durable,tchiiiiiiiiip STI2D Sciences technique industrie développement durable,ti STI2D science technic industrie developpement durable,@user tchi STI2D : Sciences et techniques de l'industrie et du développement durable,tchi STID Scienc developpabil
"@user On s'étonne qu'elle soit ouverte, cette pêche à l'anguille. Sauf si pêcher une espèce menacée est une forme de protection...",2,"on s'étonner qu'elle être ouvert, cette pêche à l'anguille. sauf si pêcher une espèce menacée est une forme de protection...",On étonne ouverte piêche anguille Sauf pêcher espèce menacée forme protection,"s'étonner qu'elle ouvert, pêche à l'anguille. sauf si pêcher une espèce menacée est forme de protection...","@user on s'étonne qu'elle soit ouverte, cette pêch à l'anguill. Sauf si pêcher une espèce menacée est une forme de protection...",On étonne ouvrir piêche anguille Sauf pêcher espèce menacée forme protéger
1 300 espèces menacées : comment les oiseaux sont en train de disparaître dans l… http,0,1300 espèce menacé : comment oiseau être en train de disparaitre dans l…,300 espèces menacées comment oiseaux train de disparaître dans,1300 espèce menace oiseau disparaitre,1 300 espèce menacé : comment oiseau est en train de disparaître dans l…,300 espèce mentré comment oiseau train de disparaître dans
"Ils ne croient plus à la politique des partis et des urnes. Ils sont anarchistes, socialistes, écologistes et... http",1,"ils ne croire plus à la politique des parti et des urnes. ils être anarchiste, socialiste, écologiste et...",croient politique partis urnes anarchistes socialistes écologistes,croire politique parti urnes anarchiste socialiste écologiste,Ils ne croient plus à la politi anarchiste socia ecologe et...,croire politique parti urn anarchiste socialiste écologiste
Quelle bonne idée a eu #Duflot de refuser l'écologie. Avec #RoyalSégolène ce ministère agit sans calcul bassement politique.,2,quelle bonne idée avoir duflot de refuser écologie. avec royalsegolène ce ministère agir sans calcul bassement politique.,Qu bonne idée a eu Duflot de refuser écologie. Avec RoyalSégolène ce ministère agit sans calcul bassement politique.,bonne idée duflot refuser écologie royalsegolène ministère agir sans calcul bassement politique,Quel bonne idee a eu #Duflot de refuser l'ecologie. Avec #RoyalSegoleen ce ministere agit sans calcule bassement politique.,Qu bon idée a eu Duflot de refuser écolog. Avec Roy Royal ce ministère agit sans calcul bassement polit.
"Le marché, l’écosystème, les technologies, les ressources humaines, l'argent sont totalement en votre défaveur /14",0,le marché ecosystème technologie ressource humaine argent être total en votre défaveur,marché écosystème technologies ressources humaines argent totalement défaveour,marché ecosystème technologie ressource humaine argent'être total défaveur,"Merci, maintenant veuillez raciniser cette phrase : ""Je suis allé au supermarché acheter du pain et des légumes frais.""
March
user",march marché écosystème technologie ressource humaine argent totalement défavou
"@user, @user Et si on parlait des solutions du 21ième siècle !  Énergie renouvelable, partage du temps de travail, produits durables.",1,"@user, @user et si on parler des solution du 21iem siecle! énergie renouvelable, partage du temps de travail, produit durable.",@user @user parlons solutions 21ième siècle Énergie renouvelable partage temps travail produits durables,@user @user solution 21iem siecle énergie renouvelable partage temps travail produit durable,"@user, @user Et si on parlait des solutions du 21ième siècle! énerg, partag du temps de travail, produt dur.",@solutions siècle énergie renouvelable partage temps travail produit durable
Eolien en mer : les 80 éoliennes du parc de Global Tech I installées avec succès #offshore #energie #AREVA http,2,eolien en mer : les 80 eolien instaler avec success #offshore #energie #areva,eolien mer 80 eoliennes parc Global Tech I installées succès,eolien mer 80 instaler success #offshore #energie #areva,Eolien en mer : les 80 eolie installe avec success #offshar #energi #AREVA,eolien mer eolienne parc install succès
Ces pièges horribles tuent (ou laissent agoniser...) sans distinction des espèces protégées et même nos animaux... http,0,ces piège horribles tuer (ou laisser agoniser...) sans distinginction des espèce protégé et même notre animal... http,pièges horribles tue agoniser espèces protégées animaux,piège horribles tuer agoniser espèce protégé animal,Ces piège horribl tuer (ou laisser agonis...) sans distingion des espèc protégé et mêne nos animal... http,piège horreur tuer agonie espèce protéger animal
"Avec Valls 2, on sabre le champagne chez les rentiers de l'immobilier au mépris des urgences sociales, écologiques et démocratiques.",1,avec vall2 sabrer champagne chez rentier immobilier au mépris urgence sociale ecologique et democratique.,Valls2 sabre champagne chez rentiers immobilier mépris urgences sociales écologiques démocratiques.,vall2 sabrer champagne rentier immobilier mépris urgence écologique démocratique.,"Avec Valls 2, on sabre le champagne chez les rentier de l'immobilier au mépris des urgence sociale, écologique et démocratique.",Vall2 cut champagne at capitalist urgent social ecological democratic.
Beauté des paysages et services écologiques – Espace pour la vie – Blogues – Voir.ca http,2,beauté des paysage et service écologique – espace pour la vie – blogue – voir café, Beauté paysages services écologiques Espace vie Blogues Voir,beauté paysage service écologique espace vie blogue voir café, Beauté Paysage Serv Ecol Espace Vie Blog Voir,beauté paysage service écologie espace vie blog voir
"Cette année, la neige groenlandaise n'est pas simplement un peu sombre. Elle l'est comme jamais. http via @user",0,"Cette année, la neige groenlandaise n'être pas simplement un peu sombre. Elle l'est comme jamais.","Cette année, neige groenlandaise simplement peu sombre. Elle l'est comme jamais.",Cette année neige Groenlandais être simplement peu sombre Elle l'est jamais,"Cette année, la neige groenlandais n'est pas simplement un peu sombre. Elle l'est comme jamais. http via @user","Cette année, neig groenlandais simplement peu sombre. Elle l'est comme jamais."
"Déplacement de Ségolène Royal, Ministre de l'Écologie, du Développement durable ... http #Royal http",1,"déplacement de segolene royal, ministre de l'être, du développer... http #royal http",Déplacement Royal Ministre Écologie Développement durable... http #Royal http,déplacement segolene royal ministre développer,Déplac Dep Segolène Royal Ministr Écologie Développ Durabl http Royale http,Déplac Minist Ecolog Développ Durabil... http Roya http
"Mais avec @user , on a pris un peu d’avance à la maison et au bureau. 100% de l’énergie que nous consommons est déjà renouvelable !",2,"Mais avec @user, on prendre un peu d'avancer à la maison et au bureau. 100% de l'énergie que nous consommer est déjà renouvelable!",avec @user a pris un peu d’avance maison bureau 100% énergie consommons renouvelable,avec user prendre un peu avancer maison bureau énergie consommer déjà renouvelable,"Mais avec @user, on a pris un peu d'avancé à la maison et au bureau. 100% de l'énergie que nous consommons est déjà renouvellable!",avec @user a pris un peu d'avanc maison bureau 100% énerg consomm renouvél
Virginie Schwarz quitte la DG de l’Ademe pour la DGEC (Premium) http #ecologie GreenUnivers,0,virginie schwarz quitter dg ademe pour dgec premium ecologie greenunivers,Virginie Schwarz DG Ademe DGEC Premium ecologie GreenUnivers,Virginie Schwarz quitter DG ADeme pour DGECPremium Écologie GreenUnivers,Virginie Schwarz quitte la dir de l’ademe pour la dir (Premium) http #ecologie GreenUnivers,Virginie Schwarz DG Ademe DGEC Premium eco GreenUnivers
Énergies vertes : l’État finalise le nouveau système de soutien http http,1,Énergies vert : l état finaliser système soutien,Énergies vertes État finalise nouveau système soutien,Énergies vert état finaliser système soutien,Énergies vertes : État finalise nouveau systèm soutien,Énerg vert État final syst soutien
Les supercalculateurs : source d'inspiration pour les panneaux solaires http #Tech #innovation,2,les supercalculateur : source d'inspiration pour le panneau solaire http #tech #innovation,supercalculateurs source inspiration panneaux solaires Tech innovation,supercalculateur source d'inspiration panneau solaire tech innovation,Les supercalc : source d'inspir pour les panneau solaire http #Tech #innov,supercalculateur source inspiration panneau solaire tech innovacion
"Éoliennes, béton, abandon du patrimoine, vandalisme municipal!L'impérialisme du laid! Le poids ds enveloppes!#FranceDéfigurée #FranceBradée",0,"éolienne, béton, abandon patrimoine, vandalisme municipal! impérialisme laid! poids enveloppe!#francedéfiguérée #francedévaluée",Éoliennes béton abandon patrimoine vandalisme municipal Impérialisme laid poids enveloppes FranceDéfigigée FranceBradée,"éolienne, béton, abandon patrimoine, vandalisme municipal! impérialisme laid! poids enveloppe! francedéfiguérée francedévaluée","Éolien, béton, abandon patrimoine, vandalisme municipal!Impérialisme laid! Poids enveloppe!#FranceDéfiguée #FranceBradée",éolienne béton abandon patrimoine vandalisme municipal impérialisme laid poids enveloppe francedéfigigée francedéfigigée
Entrevue donnée par bibi ds le cadre du #FME2014 au sujet de la @user &amp; son rôle dans l'écosystème culturel. http,1,entrevue donner par bibib dans le cadre du fme2014 au sujet de la user et son role dans l'ecosysteme culturel. http,Entrevue donné cadre #FME2014 sujet @user rôle écosystème culturel,entrevue donner bibib cadre fme2014 sujet user role ecosystème culturel,Entrevue donnée par bibi ds le cadre du #FME2014 au sujet de la @user & son rôle dans l'écosystème culturel. http,Entrevue donné cadre #FME2014 sujet @user rôle écosystème culturel
160000 logements anciens rénovés par an:le chiffre le plus bas en matière de rénovation qu'à jamais connue la France #transitionenergetique,2,160000 loge ment anci en renover par an:le chiff re le plus bas en matiere de renover qu à jamais connue la France #transitionenergetique,chiffre plus bas matière rénovation connue France transitionénergétique,logement ancien renover par chiffre matière renover jamais connue France transitionégetique,160000 logement ancien rénov par an:le chiffre le plus bas en matiére de rénov qu'à jamais connu la France #transitionenergétique,chiffre matiere renovation connue france transitionenertique
on va voir les maires s'ils sont punis des magouilles pour les éoliennes! cinq ans de prison et un grosse amende! suivons de près,0,on aller voir le maire si ils être puni de la magouille pour les éolienne! cinq année de prison et un gros amendee! suivons de près,va voir maires punis magouilles éoliennes! ans prison grosse amende! suivons près,aller voir maire puni magouille éolienne année prison gros amendee suivons près,on va voir les maire s'ils sont puni des magouille pour les eolienne! cinq an de prison et un gross amende! suivons de pres.,vas voir maire puni magouille éolien! ans prison grosse amend! suivons près
L'îlot d'ashdawai is out! http Stories via @user,1,l'île être out! http stories via @user,l îlot ashdawai out,île out,l'îlot ashdawai is out! http stories via @user,îlot ashdwa
"Découvertes surprenantes en Egypte: Preuve de haute technologie très ancienne, dont des machines à d... | @user http",2,"Découvrir surprendre en Égypte: Preuve de haute technologie très ancienne, dont machine à d... | @user http","Découvertes surprenantes en Egypte: Preuve haute technologie très ancienne, dont machines d... | @user http",Découvrir surprendre Égypte Preuve haute technologie très ancienne machine,"Découvreur suprendre en Egypte: Preuve de haute technolgie trs ancienne, dont des machin à... | @user http","Découvreur surpris en Égypte: Preuve haute technol très ancienne, dont machin d..."
"L'éco-taxe abandonnée... J'allais faire un tweet pessimiste sur l'écologie, mais heureusement, Hollande rencontre Schwarzenegger. O__O",0,l'éco-taxe abandonner j'aller faire un tweet pessimiste sur l'écologie mais heureusement holland rencontrer schwarzenegger o__o,éco-taxe abandonnée... j'allais faire tweet pessimiste sur écologie mais heureusement Hollande rencontre Schwarzenegger. O__O,éco-taxe abandonner aller faire tweet pessimiste écologie heureusement holland rencontrer schwarzenegger,"l'écotaxe abandonnée... j'allais faire un tweet pessimiste sur l'écologie, mais heureusement, holland rencontre schwarzenegger. o__o",éco-tax abandonné... j'allais faire twit pessimiste sur écol but heureusement Holle rencontre Schwarzenegger. O__O
"#Environnement #Ecologie #Consommation  Les magasins ""#zéroemballage"" font un carton  (via @user)  http",1,#environnement #écologie #consommer  les magasin #zerowrapping faire un carton  (via @user)  http,Environnement Ecologie Consommation magasin zéroemballage fait carton,environnement écologie consommer magasin zerowrapping faire carton,"#Environnement #Ecologie #Consommation  Les magasins ""#zéroemballage"" font un carton  (via @user)  http",Environnement Ecologie Consommation magasin zéro emballage faire carton
Je viens de voir un #renard dans mon jardin. C'est beau mais j'imaginais ça plus gros. #campagne #biodiversité,2,je venir voir un renard dans mon jardin. c'est beau mais je imaginer ça plus gros. campagne biodiversité,#renard jardin beau plus gros #campagne #biodiversité,venir voir renard jardin beau imaginer plus gros campagne biodiversité,Je viens de voir un #renard dans mon jardin. C'est beau mais j'imaginais ça plus gros. #campagne #biodiversité,#renard jardin beau plus grand #campagne #biodiversité
[@user] : Contre la privatisation des centrales hydroélectriques http  #PG #RéseauFDG,0,[@user] : contre la privatisation des centrale hydroelectrique http #PG #RéseauFDG,Contre privatisation centrales hydroélectriques,contre privatisation centrale hydroelectrique,[@user] : Contre la privatisation des centrales hydroelectriques http #PG #RéseauFDG,Contre privatisation centrale hydroélectrique
"@user Tututuuu... fallait bien 10 ans d'endoctrinement pour ""sortir"" du nucleaire productif et installer des eoliennes improductives!",1,tutu falloir bien dix an d'endoctrinement pour sortir du nucleaire productif et installer des eolienne improductive!,@user Tut fallait bien 10 ans d'endoctrinement pour sortir du nucleaire productif et installer des eoliennes improductives!,falloir bien d an pour sortir du nucleaire productif et installer des eolienne improductive!,"@user Tutt... fallait bien 10 ans d'endoctrinement pour ""sortir"" du nucleaire productif et installer des eoliennes improductives!",@user Tut fallait bien 10 an d'endoctrinement pour sortir du nucleaire productif et installer des eolienne improductive!
"Brétigny, un an après : réagir, soutenir, accompagner http http",2,"brétigny, un an après : réagir, soutenir, accompagner",Brétigny an après réagir soutenir accompagner,brétigny an après réagir soutenir accompagner,"Brétigny, un an après : réag, souten, accompag",Brétigny après réag souten accomp
"Moins médiatisé que le réchauffement climatique, l'acidification des océans représente pourtant un phénomène... http",0,"moindre médiaiser que réchauffement climatique, océan représenter pourtant phénomène...",acidification océans représente phénomène,médiaiser réchauffement climatique océan représenter phénomène,Moins médiatis Phénomène,acidif océ phénomène
Une 6ème République pour un développement humain durable http via @user,1,une sixième république pour un développement humain durable http via user,Un 6ème République pour développement humain durable,sixième république développement humain durable,Une 6ème République pour un développement humain durable http via @user,Un 6ème République pour développement humain durabilité
"#Documentaire #Transition : Découvrir de belles initiatives vers la transition énergétique, économique,... http",2,"#Documentaire #Transition : Découvrir bel initiatif vers transition énergétique, économique,...",Documentaire Transition Découvrir belles initiatives vers transition énergétique économique,Documentaire Transition Découvrir bel initiatif vers transition énergétique économique,"#Doc #Transit : Découvir bel initiativ vers transit energetiq, economiq,... http",Documentaire Transition Découvrir Belle Initiatives Vers Transiti Énergétique Économique
@user aucune honte ! En plus nommé à une commission sur le développement durable ! Ne pas se plaindre de la montée de l'extémisme,0,aucun honte! en plus nommer à une commission sur le développement durable! ne pas se plaindre de la montée de l'extème,@user honte En plus nommé commission développement durable Ne pas se plaindre montée extémisme,honte! plus nommer commission développement durable! se plaindre montée extrème,@user aucune honte! en plus nommé à une commission sur le développement durable! ne pas se plaindre de la montée de l'extème.,honteux commission développement extermisme
"PayinTech, un écosystème technologique de paiement et de services #NFC http via @user cc @user @user",1,"payintech, un écosystème technologique de paiement et de service #nfc http via @user cc @user @user",PayinTech écosystème technologique paiement services #NFC http via @user cc @user @user,paytech écosystème technologique paiement service nfc http user user user,"PayingTech, un écosystème technologique de paiement et de services #NFC http via @user cc @user @user",PayingTech ecosysteme technologique paiement service #NFC http via @user cc @user @user
"Intervention sur ""Les TIC au service de l’environnement et du développement durable"" le 23/09 à @user http",2,intervention sur les tic au service de l'environnement et du développement durable le 23/09 à @user http,Intervention sur Les TIC au service de l'environnement et du développement durable le 23/09 à @user,intervention sur les tic service environnement développement durable 23/09 @user,"Intervention sur ""TIC au serv de l'environnement et du developp dur"" le 23/09 à @user",Intervention sur TIC au service de l'environnement et du développement durable le 23/09 à @user
