Text,Label,Text_lemmatized,Text_nostopwords,Text_lemmatized_nostopwords,Text_stemmed,Text_nostopwords_stemmed
JUAS ahora dicen que la paja se la van a hacer con Tracer y su novia. Porque siempre se puede caer más bajo aún ¿no?,1,"JUAS ahora dicen que la paja se la van a hacer con Tracer y su novia. Porque siempre se puede caer más bajo aún ¿no?
",ahora dicen paja Tracer novia caer bajo,"ahora dicen paja Tracer novia caer bajo
","Juas ahora dicen que la paja se la van a hacer con Tracer y su novia. Porque siempre se puede caer más bajo aún ¿no?
","ahora dicen paja tracer novia caer bajo
"
#2AñosDeLegiónHolk Llevo como unos 8 meses Talvez menos o mas no sé Me enseñaron y demostraron que LH es algo magico,2,#2añosDeLegiónHolk Llevo como unos 8 meses Tal vez menos o más no sé Me enseñaron y demostraron que LH es algo mágico,AñosLegiónHolk Llevo meses Talvez menos mas sé enseñaron demostraron LH magico,Dos años Legión Holk. Llevo como unos meses. Tal vez menos o más no sé. Me enseñaron y demostraron que LH es algo mágico.,#2añosdelegiónholk llevo como unos 8 meses talvez menos o mas no sé me enseñaron y demostraron que lh es algo magico,añoslegiónholk llevo meses talvez menos mas sé enseñaron demostraron lh magico
"🌼 severus snape 🌼  -pobresito  -nunca le odié, me parecía muy estricto e injusto pero sabía que algo pasaba...",0,"severo snape -pobresito -nunca le odié, me parecía muy estricto e injusto pero sabía que algo pasaba...","severus snape 
nunca odié  parecía estricto injusto sabía algo pasaba","Severo Snape nunca odié, me parecía estricto injusto sabía algo pasaba.","🌼 severus snape 🌼 -pobresito -nunca le odié, me parecía muy estricto e injusto pero sabía que algo pasaba...
","severo snape
nunca odie parecia estricto injusto sabia algo pasaba
"
"@user es chevre las letras!! sabes q dia es mañana,....",1,"@user ser oveja las letras!! sabes q dia ser mañana,...",chevre letras sabes dia,user oveja letras sabes dia mañana,"@user es chevre las letras!! sabes q dia es mañana,...
","chevre letras sabes dia
"
Se echa de menos  #digital #art #life @ Escuela Superior de Arte y Tecnología (ESAT) http,2,"Se echa de menos #digital #arte #vida @ Escuela Superior de Arte y Tecnología (ESAT) http
","echa Escuela Digital arte vida ESAT
","echa de menos arte vida ESAT
","Se echa de menos  #digital #art #life @ Escuela Superior de Arte y Tecnología (ESAT) http
","echa escuela digital arte vida esat
"
"Esta ceniza me tiene harta, me arden los ojos",0,"Esta ceniza me tiene harta, me arden los ojos.
","ceniza ojos
","ceniza ojos
","Esta ceniza me tiene harta, me arden los ojos.
","ceniza ojos
"
¿Aprender Motion Graphics en #Barcelona sin que me cueste un riñón es posible? ¿Alguien conoce algún sitio?,1,¿Aprender Motion Graphics en #Barcelona sin que me cueste un riñón es posible? ¿Alguien conoce algún sitio?,"Aprender Motion Graphics Barcelona sin cueste riñón posible alguien conoce sitio.
",Aprender Motion Graphics Barcelona posible alguien conoce sitio,"¿Aprender Motion Graphics en #Barcelona sin que me cueste un riñón es posible? ¿Alguien conoce algún sitio?
","Aprender Motion Graphics Barcelona sin cueste riñón posible alguien conoce sitio.
"
@user No. tampoco soy cursi,2,"@usuario No. tampoco soy cursi.
","user cursi
","usuario cursi
","@user No. tampoco soy cursi
","user cursi
"
En fin estoy hasta los huevos del 90% de las personas así que.,0,En fin estoy hasta los huevos del 90% de las personas así que.,fin estoy huevos 90% personas así.,fin estoy huevos porcentaje personas así.,"En fin estoy hasta los huevos del 90% de las personas así que.
","fin estoy huevos 90% personas así.
"
"@user jajajajaja, ¡qué linda! Yo también me puse re feliz cuando me enteré, nos dejan un álbum antes que TOP se vaya al servicio",1,"@usuario jajajajaja, ¡qué linda! Yo también me puse re feliz cuando me enteré, nos dejan un álbum antes que TOP se vaya al servicio.
",@user jajajajaja qué linda Yo también me puse feliz cuando me enteré nos dejan álbum antes que TOP se vaya servicio,usuario jajajajaja linda yo también me puse feliz nos dejan álbum antes que TOP se vaya servicio,"@user jajajajaja, ¡qué linda! Yo también me puse re feliz cuando me enteré, nos dejan un álbum antes que top se vaya al servicio","@user jajajajaja qué linda Yo también me puse feliz cuando me enteré nos dejan álbum antes que top se vaya servicio
"
@user     Ya está preparando cosillas nuevas jeje,2,ya está preparando cosillas nuevas jeje,"preparando cosillas nuevas jeje
",preparando cosillas nuevas jeje,"@user     Ya está preparando cosillas nuevas jeje
","preparando cosillas nuevas jeje
"
"@user Jo, yo que me había ilusionado",0,"@user yo, yo que me había ilusionado
",Jo ilusionado,"user ilusionado
","@user jo, yo que me había ilusionado
",Jo ilusionado
Si la U cerró todo... entonces yo estoy libre hasta el lunes,1,"Si la U cerró todo... entonces yo soy libre hasta el lunes.
",Si U cerró todo entonces yo libre lunes.,"U cerró todo
yo soy libre lunes",Si la U cerró todo... entonces yo estoy libre hasta el lunes,"Si U cerró todo entonces yo libre lunes.
"
Hoy toca escuchar a #MiguelRios con otros grandes artistas...  #Insurrección...,2,Hoy toca escuchar a MiguelRios con otros grandes artistas... Insurrección...,"Hoy escucha MiguelRios artistas Insurrección.
",Hoy escucha MiguelRios artistas grandes Insurrección.,"Hoy toca escuchar a #MiguelRios con otros grandes artistas... #Insurrección...
","Hoy escucha MiguelRios artistas Insurrección.
"
"@user @user qué tendrá brozas.. jaajajaja que me descontrola, será la mala influencia",0,"@user @user qué tendrá brozas.. jaajajaja que me descontrola, será la mala influencia",user user tendrá brozas jaajajaja descontrola mala influencia,user user tendrá brozas mala influencia descontrola,"@user @user qué tendrá brozas.. jaajajaja que me descontrola, será la mala influencia
","usuario usuario tendrá bromas jaajajaja descontrola mala influencia
"
@user Katy le dió like en instagram y en mis Rt hace dos días los vieron juntos,1,@user Katy le dio like en instagram y en mis Rt hace dos días los vieron juntos,Katy le dio like instagram mis Rt días,Katy le dio like instagram mis Rt días,@user katy le dió like en instagram y en mis rt hace dos días los vieron juntos,"Katy le dio like instagram mis Rt días
"
"Voy a jugar mi primera ranked de 10. Hmm no se si la liaré o no, pero bronce V me espera y mañana jugaré poco o nada, so a jugársela",2,"Voy a jugar mi primera ranked de 10. Hmm no se si la liaré o no, pero bronce V me espera y mañana jugaré poco o nada, so a jugársela.
","Jugar ranked 10. No se si liaré o no, pero bronce V espera mañana jugaré poco nada, a jugársela.
",jugar ranked 10 no se liaré bronce V espera jugaré poco nada jugársela,"Voy a jugar mi primera ranked de 10. Hmm no se si la liaré o no, pero bronce V me espera y mañana jugaré poco o nada, so a jugársela
","Jugar ranked 10. No se liaré o no, pero bronce V espera jugará poco nada, a jugársela.
"
Cuando le he dicho a la bollo que estoy morena se ha reído en mi cara,0,Cuando le he dicho a la bollo que estoy morena se ha reído en mi cara,"Cuando dicho bollo estoy morena reído cara.
",Cuando dicho bollo estoy morena reído cara.,"Cuando le he dicho a la bollo que estoy morena se ha reído en mi cara
","Cuando dicho bollo estoy morena reído cara.
"
@user @user @user @user lo importante es saber cuando! Por si hay que evitar compras foráneas,1,@user @user @user @user lo importante es saber cuando! por si hay que evitar compras foráneas,"@user @user @user @user importante saber cuando! Por hay evitar compras foráneas.
","@user @user @user @user importante saber cuando! por si evitar compras foráneas.
",@user @user @user @user lo important es saber cuando! Por si hay que evitar compras foráneas,"@user @user @user @user importante saber cuando! Por hay evitar compras foráneas.
"
Sin duda @user fue una experiencia preciosa  @user @user Y habrá más!,2,Sin duda usuario fue una experiencia preciosa usuario usuario Y habrá más,"experiencia preciosa Y habrá más
","Experiencia preciosa habrá más.
","Sin duda usuario fue una experiencia preciosa usuario usuario Y habrá más!
","experiencia preciosa Y habrá más
"
"Como sé que les re interesa, les actualizo: me dijo que sí a ver una peli pero me habló de un pibe dándome a entender que están saliendo",0,"como sé que les re interesa, les actualizo: me dijo que sí a ver una peli pero me habló de un pibe dándome a entender que están saliendo",sé re interesa actualizo me dijo sí ver peli habló pibe dándome entender están saliendo,sé les interese me dijo sí ver peli habló pibe dándome entender están saliendo,"Como sé que les re interesa, les actualizo: me dijo que sí a ver una peli pero me habló de un pibe dándome a entender que están saliendo
","sé re interesa actualizo me dijo sí ver peli habló pibe dándome entender están saliendo
"
como entraba una conversación de estas largas de hablar toda la noche con alguien,1,como entraba una conversación de estas largas de hablar toda la noche con alguien,entraba conversación largas hablar noche alguien,"entraba conversación largas hablar noche alguien
","como entraba una conversación de estas largas de hablar toda la noche con alguien
","entraba conversación larga hablar noche alguien
"
una Go-Pro de calidad! proteccion bajo el agua y soporte de cabeza    porq ago tantas caras...OK EN FIN!,2,"una Go-Pro de calidad! protección bajo el agua y soporte de cabeza porq ago tantas caras...ok en fin!
",Go-Pro calidad proteccion agua soporte cabeza por hago caras OK fin,"Go-Pro calidad protección agua soporte cabeza porq ago caras ok fin
","una Go-Pro de calidad! proteccion bajo el agua y soporte de cabeza    porq ago tantas caras...OK EN FIN!
","Go-Pro calidad proteccion agua soporte cabeza por hago caras OK fin
"
Se que la pena de muerte no es algo bueno . Pero que diablos podemos hacer con los violadores ! Yo no le veo otra salida,0,"Sé que la pena de muerte no es algo bueno. Pero qué diablos podemos hacer con los violadores. Yo no le veo otra salida.
",La pena muerte no algo bueno. Pero diablos podemos violadores! Le veo salida.,"Sé pena muerte no algo bueno Pero diablos podemos violadores Yo le veo salida.
",Se que la pena de muerte no es algo bueno. Pero que diablos podemos hacer con los violadores! Yo no le veo otra salida,"La pena muerte no algo bueno. Pero diablos podemos violadores! Le veo salida.
"
"@user se llama Wolf, es la mascota #SeSalen en apoyo a los deportistas paralímpicos  Más inf http 😃",1,"@user se llama Wolf, es la mascota #SeSalen en apoyo a los deportistas paralímpicos Más inf 😃
",Wolf mascota SeSalen deportistas paralímpicos inf,Wolf mascota SeSalen deportistas paralímpicos inf,"@user se llama Wolf, es la mascota #SeSalen en apoyo a los deportistas paralímpicos  Más inf 😃","wolf mascota sel salen deportistas paralímpicos inf
"
Que dicha que hay trabajo y salud y vacaciones también,2,que dicha que hay trabajo y salud y vacaciones también,dicha trabajo salud vacaciones,dicha trabajo salud vacaciones,"que dicha que hay trabajo y salud y vacaciones también
","dicha trabajo salud vacaciones
"
@user Impresionante. Una pena que hoy no pueda hacer una foto del atardecer.. P.d Gracias guapiño,0,@user Impresionante. Una pena que hoy no pueda hacer una foto del atardecer. P.d Gracias guapiño,"Impresionante pena hoy no pueda foto atardecer Gracias guapiño.
",@user Impresionante pena hoy no pueda foto atardecer Gracias guapiño,"@user Impresionante. Una pena que hoy no pueda hacer una foto del atardecer.. P.d Gracias guapiño
","Impresionant pena hoy no pueda foto atardecer Gracias guapiño.
"
"Este viernes iré al cine a ver #NoRespires para celebrar mi cumple. Por cierto, no estáis invitados",1,"Este viernes iré al cine a ver #NoRespires para celebrar mi cumple. Por cierto, no estáis invitados.
","Este viernes iré cine ver NoRespires celebrar cumple. Por cierto, no estáis invitados.
","viernes cine ver NoRespires celebrar cumple cierto no estáis invitados
","Este viernes iré al cine a ver #NoRespires para celebrar mi cumple. Por cierto, no estáis invitados
","Este viernes iré cine ver NoRespires celebrar cumple. Por cierto, no estáis invitados.
"
La pulsera es preciosa tio,2,"La pulsera es preciosa tío
",Pulsera preciosa tio,"Pulsera preciosa tío
","La pulsera es preciosa tío
","Pulsera preciosa tio
"
@user es lamentable un tema tan sensible jamás con ese enfoque,0,@user es lamentable un tema tan sensible jamás con ese enfoque,lamentable tema sensible jamás enfoque,lamentable tema sensible jamás enfoque,"@user es lamentable un tema tan sensible jamás con ese enfoque
","lamentabl tema sensibles jam s enfoc
"
"-Me caes muy bien  -Tienes que jugar más partidas al lol con Russel y conmigo -Por qué tan Otako, deja de ser otako -Haber si me muero",1,"-Me caes muy bien
-Tienes que jugar más partidas al lol con Russel y conmigo
-Por qué tan otako, deja de ser otako
-Haber si me muero","-Caes muy bien
-Tienes jugar más partidas al lol con Russel y conmigo
-Por ser Otako, deja ser Otako
-Haber me muero
","-Caes muy bien
-Jugar más partidas al lol con Russel y conmigo
-Por otako, deja de ser otako
-Haber me muero","-Me caes muy bien
-Tienes que jugar más partidas al lol con Russel y conmigo
-Por qué tan Otako, deja de ser Otako
-Haber si me muero
","-Caes muy bien
-Tienes jugar más partidas al lol con Russel y conmigo
-Por ser Otako, deja ser Otako
-Haber me muero
"
"@user, vaya, felicidades atrasadas y muchas gracias",2,"@usuario, vaya, felicidades atrasadas y muchas gracias",user felicidades gracias,usuario felicidades gracias,"@user, vaya, felicidad atrasada y muchas gracias
","user felicitad gracias
"
"@user  Otra cosa es que no tuviera seguridad social, porqe no era obligatorio en su situacion. Lee, los libros no muerden",0,"@user Otra cosa es que no tuviera seguridad social, porque no era obligatorio en su situación. Lee, los libros no muerden.
","Otra cosa no tuviera seguridad social, porqe no era obligatorio situacion. Lee libros muerden.
","user otra cosa no tuviera seguridad social porque no era obligatorio situación lee libros muerden
","@user otra cosa es que no tuviera seguridad social, porqe no era obligatorio en su situacion. lee, los libros no muerden.
","otra cosa no tuviera seguridad social, porqe no era obligatorio situacion. lee libros muerden.
"
"Trato de manejar esa sensación de: ""no me soporto a mi misma"" de estos ultimos 2 días ¡qué dolor! Es que no soy yo misma. #malditoandres",1,"Trato de manejar esa sensación de: ""no me soporto a mi misma"" de estos últimos 2 días ¡qué dolor! Es que no soy misma. #malditoandres
","Trato manejar sensación: ""no me soporto a misma"" días ¡dolor! soy misma. #malditoandres
","Trato manejar sensación: ""no soporto misma"" días ¡dolor! soy misma. #malditoandres
","Trato manejar sensación: ""no soporto misma"" de estos ultimos 2 días ¡dolor! Es que no soy misma. #malditoandres","Trato manej sensación: ""no me soporto a misma"" días ¡dolor! soy misma. #malditoandres
"
@user Que bonita la gente educada un gran abrazo para vos 🤗,2,"@user que bonita gente educada un gran abrazo para vos
",gente abrazo,"gente educada abrazo vos
",@user que bonita la gente educada un gran abrazo para vos 🤗,"gente abrazo
"
"@user En Espanya la prensa ni es libre, ni es independiente, ni muchísimo menos plural  Síntoma de nuestra pobre democracia.",0,"@user En España la prensa ni es libre, ni es independiente, ni muchísimo menos plural Síntoma de nuestra pobre democracia.",En Espanya prensa libre independiente plural Síntoma pobre democracia.,"España prensa libre independiente plural Síntoma pobre democracia.
","@user En Espanya la prensa ni es libre, ni es independiente, ni muchísimo menos plural Síntoma de nuestra pobre democracia.
","En Espanya prensa libre independiente plural Síntoma pobre democracia.
"
@user fuera del típico saludo navideño tengo una duda: pasan Navidad juntos o cada uno con su familia? Saludos desde Lima,1,@usuario fuera del típico saludo navideño tengo una duda: pasan Navidad juntos o cada uno con su familia? Saludos desde Lima,"user duda pasan Navidad juntos cada uno familia saludos Lima
","usuario duda pasan Navidad juntos cada uno familia saludos Lima
","@user fuera tip típico saludo navideño tengo duda: pasan Navidad juntos o cada uno familia? Saludos Lima
","user duda pasan Navidad juntos cada uno familia saludos Lima
"
@user Feliz Navidad Felino!!! Jaja! Saludos y abrazos a la familia!,2,@user Feliz navidad felino. Jaja! Saludos y abrazos a la familia.,"Feliz Navidad Felino Saludos abrazos familia
",Feliz navidad felino. Saludos abrazos familia.,"@user feliz navidad felino!!! jaja! saludos y abrazos a la familia!
","Feliz Navidad Felino Saludos abrazos familia
"
Se me rompió el pantalón horizontalmrnnte por el muslo hasta debajo de la nalga... Ya estoy a la moda,0,"Se me rompió el pantalón horizontalmente por el muslo hasta debajo de la nalga... Ya estoy a la moda.
",rompió pantalón horizontalmente muslo nalga moda,"rompió pantalón horizontalmente muslo nalga moda
","Se me rompió el pantalón horizontalmente por el muslo hasta debajo de la nalga... Ya estoy a la moda.
","rompió pantalón horizontalmente muslo nalga moda
"
"Estimada @user, reciba un cordial saludo, nosotros somos el 1er Centro de Ozonoterapia en el Perú, contamos con muchos tratamientos",1,"Estimada usuaria, reciba un cordial saludo, nosotros somos el primer Centro de Ozonoterapia en el Perú, contamos con muchos tratamientos.
","Estimada user, saludo, somos 1er Centro Ozonoterapia Perú, contamos tratamientos.",Centro Ozonoterapia Perú tratamientos.,"Estimad@ usuari@, recib@ un cordial salud@, nosotros som@ el 1er Centr@ de Ozonoterapi@ en el Perú, contamos con muchos tratami@s.
","Estimada user, saludo, somos 1er Centro Ozonoterapia Perú, contamos tratamientos.
"
FF a los geniales de @user !!,2,"FF a los geniales de usuario!!
","geniales user
",geniales usuario,"FF a los geniales de @user!!
","geniales user
"
"90% para designar a quienes somos muy aficionados a todos este mundo nippon y aunque la elicación suene que tiene un ""final feliz"" mmm",0,"90% para designar a quienes somos muy aficionados a todos este mundo nippon y aunque la explicación suene que tiene un ""final feliz"" mmm",90 designar aficionados mundo nippon aunque elicación tiene final feliz mmm,"90 designa aficionados mundo nippon aunque explicación tiene final feliz mmm
","90% para designa quienes somos muy aficionados a todos este mundo nippon y aunque la elic sune que tiene un ""final feliz"" mmm
",90 designar aficionados mundo nippon aunque elicación tiene final feliz mmm
sería muy chuzo tener una gopro pero yo de mi casa no salgo así que no tendría mucho sentido.,1,"sería muy chuzo tener una gopro pero yo de mi casa no salgo así que no tendría mucho sentido.
","sería chuzo tener gopro yo casa no salgo así tendría sentido
",tener gopro no salgo sentido.,"sería muy chuzo tener una gopro pero yo de mi casa no salgo así que no tendría mucho sentido.
","sería chuzo tener gopro yo casa no salgo así tendría sentido
"
2. Si. Eres mi crush máximo aunque te considere de mis mejores amigos,2,2. Si. Eres mi crush máximo aunque te considere de mis mejores amigos,"Si eres mi crush máximo aunque consideres de mis mejores amigos.
","Si, eres mi crush máximo aunque me consideres de mis mejores amigos.
",2. Si. Eres mi crush máximo aunque te considere de mis mejores amigos,"Si eres mi crush máximo aunque consideres de mis mejores amigos.
"
"Nunca dejes el fb abierto y tu hermana a lado, es un PELIGRO!",0,"Nunca dejes el facebook abierto y tu hermana a lado, es un peligro.","dejes fb abierto hermana PELIGRO
",Nunca dejes Facebook abierto hermana peligro.,"Nunca dejes el fb abierto y tu hermana a lado, es un PELIGRO!
","dejes fb abierto hermana peligr
"
"Tanto ritmo en el restaurant #DonMarcelo Si vienes a #Cusco, no olvides visitarlo @ Plaza de…",1,"Tanto ritmo en el restaurante #DonMarcelo Si vienes a #Cusco, no olvides visitarlo @ Plaza de…","Ritmo restaurant DonMarcelo Cusco no olvides visitarlo Plaza de…
",Ritmo restaurante DonMarcelo Cusco no olvides visitarlo Plaza,"Tanto ritmo en el restaurant #DonMarcelo Si vienes a #Cusco, no olvides visitarlo @ Plaza de…
","Ritmo restaurant DonMarcelo Cusco no olvides visitarlo Plaza de…
"
@user Google luego se encarga de asociar el contenido (bien escrito) con la búsqueda que se hizo (mal escrita).,2,"@user Google luego se encarga de asociar el contenido (bien escrito) con la búsqueda que se hizo (mal escrita).
","Google luego se encarga de asociar contenido bien escrito con búsqueda mal escrita.
","Google se encarga contenido bien escrito búsqueda mal escrita.
","@user google luego se encarga de asociar el contenido (bien escrito) con la búsqueda que se hizo (mal escrita).
","Google luego se encarga de asociar contenido bien escrito con búsqueda mal escrita.
"
Ayay quiero grrabar un trocito de Drown con el ukelele porque tiene que quedar preciosa. Pero tengo la voz fatal,0,"Quiero grabar un trocito de Drown con el ukelele porque tiene que quedar preciosa. Pero tengo la voz fatal.
",quiero grabar trocito Drown ukelele quedar preciosa voz fatal,"Quiero grabar trocito Drown ukelele porque tener quedar preciosa. Tengo voz fatal.
","Aya quiero grabar un trocito de Drown con el ukelele porque tiene que quedar preciosa. Pero tengo la voz fatal.
","quiero grabar trocito drown ukelele quedar preciosa voz fatal
"
@user debería liarla en el @user con un stand que proyectara desde el público a las pantallas del concierto  #MTVDcode2016.,1,"@usuario debería lidiarla en el @usuario con un stand que proyectara desde el público a las pantallas del concierto #MTVDcode2016.
","usuario debería liarla stand proyectara público pantallas concierto
",usuario lidiar stand proyectara público pantallas concierto,"@user debería liarla en el @user con un stand que proyectara desde el público a las pantallas del concierto #MTVDcode2016
","usuario deberia lial stand proyecta public pantall concert
"
"@user que ricoooo, me abriste el apetito!! Solo una cosa. Las aceitunas tienen que ser las negras",2,"@usuario que rico, me abriste el apetito!! Solo una cosa. Las aceitunas tienen que ser las negras.
","user rico apetito aceitunas negras
","usuario rico apetito aceitunas negras
","@user que ricoooo, me abriste el apetito!! Solo una cosa. Las aceitunas tienen que ser las negras","user rico apetito aceitunas negras
"
"Pero como no tengo una puta mierda en común pues nadie me mete para ningún grupo ni nada, claro",0,"pero como no tengo una puta mierda en común pues nadie me mete para ningún grupo ni nada, claro","Pero como tengo nada en común nadie me mete grupo nada.
",pero como tengo nada en común nadie me mete grupo nada,"pero como no tengo una puta mierda en común pues nadie me mete para ningún grupo ni nada
","Pero como tengo nada en común nadie me mete grupo nada.
"
Me gusta mucho ir a Chepén y estar con la familia de Kike. Lo que no me gusta es tener que trabajar el lunes siguiente,1,"Me gusta mucho ir a Chepén y estar con la familia de Kike. Lo que no me gusta es tener que trabajar el lunes siguiente.
",Gusta Chepén familia Kike. Lo no gusta trabajar lunes.,"gusta Chepén familia Kike trabajar lunes siguiente
","Me gusta mucho ir a Chepén y estar con la familia de Kike. Lo que no me gusta es tener que trabajar el lunes siguiente.
","Gusta familia Kike. Lo no gusta trabajar lunes.
"
"Bueno,gracias a algunos(casi gratis) por confiar su salud en mi(un año más) no se enfermen mucho este año pues, jaja mentira, saludos",2,"Bueno, gracias a algunos(casi gratis) por confiar su salud en mi(un año más) no se enfermen mucho este año pues, jaja mentira, saludos",Gracias algunos casi gratis año confiar salud no se enfermen mucho este pues jaja mentira saludos,gracias confiar salud año no enfermen pues jaja mentira saludos,"Bueno,gracias a algunos(casi gratis) por confiar su salud en mi(un año más) no se enfermen mucho este año pues, jaja mentira, saludos
","gracias algunos casi gratis año confiar salud no se enfermen mucho este pues jaja mentira saludos
"
Que le pasa a @user que no puede estar en Twitter y WhatsApp a la vez? Las 2 fiestas están igual de buenas y se esta perdiendo una!,0,"Que le pasa a usuario que no puede estar en Twitter y WhatsApp a la vez? Las dos fiestas están igual de buenas y se está perdiendo una!
",Pasa usuario no puede Twitter WhatsApp vez fiestas buenas se perdiendo una,Pasa usuario no puede Twitter WhatsApp vez fiestas buenas perdiendo una,"Que le pasa a usuari que no puede estar en Twitter y WhatsApp a la vez? Las 2 fiestas están igual de buenas y se esta perdiendo una!
","Pasa usuario no puede Twitter WhatsApp vez fiestas buenas se perdiendo una
"
"Haces un update con tu pata de intercambio. Te pregunta, entre otras cosas, por tu vida amorosa. Suena ""brillas"" de León Larregui.",1,"Haces un update con tu pata de intercambio. Te pregunta, entre otras cosas, por tu vida amorosa. Suena ""brillas"" de León Larregui.
","Update pata intercambio. Pregunta vida amorosa. Suena brillas León Larregui.
","update pata intercambio pregunta vida amorosa brillas
","Haces un updat con tu pata de intercambio. Te pregunta, entre otras cosas, por tu vida amorosa. Suena ""brillas"" de León Larregui.
","Update pata intercambio. Pregunta vida amorosa. Suena brillas León Larregui.
"
Hace tres días que entre a @user y hoy me he pegado el segundo clip  1080 desde lo alto del ala del caza http,2,Hace tres días que entre a usuario y hoy me he pegado el segundo clip 1080 desde lo alto del ala del caza http,"Tres días caza ala clip 1080 alto.
",tres días usuario clip 1080 desde ala caza,"Hace tres días que entre a @user y hoy me he pegado el segundo clip 1080 desde lo alto del ala del caza http
","Tres días caza ala clip 1080 alto.
"
Cuando pasan de tu p*** cara  😢,0,Cuando pasan de tu cara 😢,pasan tu cara 😢,"pasan cara
",Cuando pasan de tu p*** cara 😢,pasá tu cara 😢
@user la divaza te tiene cansado toda la noche no te deja dormir,1,@user la divaza te tiene cansado toda la noche no te deja dormir,@user divaza cansado noche dejar dormir,@user divaza cansado noche deja dormir,"@user la divaza te tiene cansado toda la noche no te deja dormir
",@user divaz cansad noche dejar dorm
Tengo una perrina adorable... Sabéis que me acompaña hasta la a habitación cuando me voy a dormir?,2,Tengo una perrina adorable... Sabéis que me acompaña hasta la habitación cuando me voy a dormir.,Tengo perrina adorable Sabéis me acompaña habitación dormir,"Tengo perrina adorable.
Sabéis me acompaña habitación cuando voy dormir.
",Tengo una perrina adorable... Sabéis que me acompaña hasta la a habitación cuando me voy a dormir?,"Tengo perrina adorable Sabéis me acompaña habitación dormir
"
"No me puedo quedar dormida ni un ratito, porque para mi mamá ya estoy anémica de nuevo",0,"No me puedo quedar dormida ni un ratito, porque para mí mamá ya estoy anémica de nuevo.",me puedo quedar dormida ratito mamá anémica nuevo,me puedo quedar dormida ratito mamá anémica,"No me puedo quedar dormida ni un ratito, porque para mi mamá ya estoy anémica de nuevo","me puedo quedar dormida ratito mamá anémica nuevo
"
"@user No se , creo que no . Yo solo mire mi fecha",1,"@usuario No sé, creo que no. Yo solo mire mi fecha.
","user creo que mire fecha
","usuario creo mire fecha
","@user no se, creo que no. yo solo mire mi fecha","user creo que mire fecha
"
