Text,Label,Text_lemmatized,Text_nostopwords,Text_lemmatized_nostopwords,Text_stemmed,Text_nostopwords_stemmed
"Orari dei negozi, a che ora si fa la spesa in Europa? Tra le rivoluzioni previste dalle riforme del governo Monti... http",1,"Orario negozio, a che ora si fa spesa in Europa? Tra le rivoluzione previsto dalle riforma del governo Monti... 
","Orari negozi che ora spesa Europa rivoluzioni riforme governo Monti.  
","Orario negozio che ora spesa Europa rivoluzione previsto riforma governo Monti.  
","orari negozi che ora si fa spesa Europa tra rivoluzion previste reform governo Monti... http 
","orari negozi che ora spesa Europa rivoluzion riforma govern Monti.  
"
"@user #Grillo non ha bisogno della tv ne dei \"" giornalisti \"", se vuoi fare le domande vai in piazza come tutti ;)",2,"Grillo non ha bisogno della tv né dei ""giornalista"", se vuoi fare la domanda vai in piazza come tutti.  
","Grillo bisogno tv giornalisti vuoi domande vai piazza tutti  
","Grillo bisogno tv giornalisti vuoi domanda vai piazza tutti.  
","@user #grill non ha bisogno del tv ne dei ""giornalist"", se vuoi far le domanda vai in piazza com tutti ;) 
","grill bisogno tv giornalisti vuoi domanda vai piazza tutti  
"
Mario Monti .... DOMANDA: chi gli ha dato il diritto di cedere le nostre sovranità all'Europa? VIDEO INTEGRALE: http,0,"Mario Monti DOMANDA: chi gli ha dato il diritto di cedere le nostre sovranità all'Europa? VIDEO INTEGRALE: http 
","Mario Monti DOMANDA chi dato diritto cedere sovranità Europa VIDEO INTEGRALE http 
","Mario Monti DOMANDA chi dato diritto cedere sovranità Europa 
","Mario Monti.... DOMANDA: chi gli ha dat il diritt di ced le nostre sovranità all'Europa? VIDEO INTEGRALE: http 
","Mario Monti domand chi dat diritto ced sovranità Europa video integrale http  
"
"Il governo Monti subito al lavoro, tra i ministri nessun politico. Oggi la fiducia al Senato.. http",1,"il governo Monti subito al lavoro, tra i ministri nessun politico. oggi la fiducia al Senato. 
","governo Monti lavoro ministri politico fiducia Senato  
","governo Monti lavoro ministri politico. oggi fiducia Senato.  
","il govern monti subito al lavor, tra i ministri nessun politic. oggi la fiducia al Senat.. http 
","governo monti lavor ministri politic fiducia senat  
"
@user hai dimostrato che tieni a questa maglia ..grande !!!,2,"tu dimostrare che tenere a questa maglia grande.  
","user dimostrato tieni maglia grande  
","tu dimostrare tenere maglia grande.  
","@user hai dimostr che tien a quest maglia..grand!!! 
","user dimostrat ten magl grand  
"
"#Bossi: ""Il #governo #Monti fa schifo"". E #Berlusconi si dimise perché ""ricattato"" http",0,"#Bossi: ""il governo Monti fa schifo"". E Berlusconi si dimise perché ""ricattato"" 
","Bossi governo Monti schifo Berlusconi dimise perché ricattato 
","Bossi governo Monti schifo Berlusconi dimise perché ricattato  
","#Bossi: ""il #governo #Monti fa schifo"". E #Berlusconi si dimis per ""ricattat""  
","Bossi govern Monti schifo Berlusconi dimis perché ricattat 
"
"@user directioner e basta, loro sono le mie uniche ragioni di vita. Non amo far parte di piu' fandom, mi tengo -",1,"utente direzione e basta, loro sono le mie uniche ragione di vita. non amo far parte di più fandom, mi tengo -.  
","directioner basta loro uniche ragioni vita amo parte fandom tengo  
","utente direzione basta loro uniche ragione vita amo parte fandom tengo  
","@user direzioner e basta, lor son le mie unich ragion di vita. Non amo far part di piu' fandom, mi tengo - 
","directer basta lor unic ragion vita amo part fandom tengo  
"
help meeeeeee sto scoppiando ...e deve ancora arrivare la pasta...  8-X!!!,2,"aiutami sto scoppiare e deve ancora arrivare la pasta 8-X!!! 
","help scoppiando pasta 8-X!!! 
","aiutami scoppiare pasta 8-X!!!  
","help me sto scoppiare e deve ancora arriv la pasta 8-X!!! 
","help scoppiare pasta 8-X!!! 
"
Vorrei che tutti i quintali di pasta al forno che gli ora stiamo mangiando siano goduti alla faccia di Mario Monti e della Bce #wl'Ungheria,0,"Vorrei che tutti i quintali di pasta al forno che noi ora stiamo mangiando siano goduti alla faccia di Mario Monti e della Bce #wlUngheria 
","Vorrei tutti quintali pasta forno che ora stiamo mangiando goduti faccia Mario Monti Bce Ungheria 
","Vorrei tutti quintali pasta forno noi ora stiamo mangiando goduti faccia Mario Monti Bce  wlUngheria  
","vorrei che tuttt i quintal di pasta al forn che gl ora stiamo mangiand siano godut alla faccia di mario monti e della bce #wl'ungheria 
","vorrei tut quant pasta forn che ora stiamo mangi godut faccia mario monti bce ungher 
"
Gente che ride perché ha fatto una corsa. #Vabbè,1,"Gente che ride perché ha fatto una corsa. #Vabbè 
","Gente ride perché fatto corsa.  #Vabbè 
","Gente ride perché fatto corsa.  
","gente che rid perché ha fatt una cors. #vabbè 
","gente rid perché fatt corsa.  #vabbè 
"
Appena visto e sentito Mario #Monti dalla #gruber. Più che mai l'impressione è che siamo finalmente in buone mani...altro che #Berlusconi,2,"Appena visto sentire Mario Monti dalla Gruber. Più che mai l'impressione è che siamo finalmente in buone mani altro che Berlusconi. 
","visto sentito Mario Monti gruber impressione siamo buone mani altro Berlusconi 
","visto sentire Mario Monti Gruber. che impressione siamo finalmente buone mani altro Berlusconi.  
","appena vist sent mario monti dalla gruber. piu che mai l'impressione e che siamo finalm in buone mani...altro che berlusconi 
","vist sent mario monti gruber impress siamo bon mani altro berlusc 
"
POI DICONO CHE I MATTI SONO AL MANICOMIO........NO AL GOVERNO MONTI...E' PERICOLOSISSIMO..............!,0,"poi dicono che i matti sono al manicomio..no al governo monti..è pericoloso!! 
","POI DICONO MATTI MANICOMIO NO GOVERNO MONTI PERICOLOSISSIMO  
","dicono matti manicomio governo monti pericoloso  
","POI dic con che i matt son al manicomio........no al govern monti...e pericol osissimo..............! 
","POI DIC DON MATT MANICOMIO NO GOVERNO MONT PERICOLOSISSIMO  
"
Dopo il no alla #manovra ecco come ci porremo in futuro nei confronti del #Governo #Monti http,1,"Dopo il no alla manovra ecco come ci porremo in futuro nei confronti del governo Monti.  
","no alla #manovra ecco come porremo futuro nei confronti del #Governo #Monti http 
","no manovra ecco come porremo futuro confronti governo Monti.  
","dop il no alla #manovra ecco com ci porrem in futur nei confront del #Governo #Monti http 
","no alla #manovra ecco com porrem futur nei confront del #Governo #Monti http 
"
@user: Un paese che ha risorse come Mario Monti le valorizza al servizio delle istituzioni. Grazie Presidente! #elezioni,2,"un paese che ha risorsa come Mario Monti le valorizza al serviziu delle istituzione. grazie presidente. #elezione 
","paese risorse Mario Monti valorizza servizio istituzioni Grazie Presidente  elezioni 
","paese ha risorsa Mario Monti valorizza serviziu istituzione. presidente. elezione.  
","un paese che ha risorsa come mario monti le valorizza al serviz de istituzion. grazie president! #elezion 
","paes risorsa Mario Monti valorizza servizz istituzion Grazie President elettion  
"
Indiscrezioni Governo Monti: Passera per lo sviluppo pare sia una richiesta particolare di Berlusconi.,0,"Indiscrezione Governo Monti: Passera per lo sviluppo pare sia richiesta particolare di Berlusconi. 
","Indiscrezioni Governo Monti Passera sviluppo richiesta particolare Berlusconi. 
","Indiscrezione Governo Monti Passera sviluppo richiesta particolare Berlusconi.  
","indiscrezion govern monti: passera per lo svilupp pare sia una richies particolar di berlusconi. 
","indiscrezion govern mont passera svilupp richies particolar berlusconi.  
"
"#Ministri, la formazione del governo Monti su Twitter.: http via @user",1,"Ministri, la formazione del governo Monti su Twitter. 
","Ministri formazione governo Monti Twitter.  
","Ministri formazione governo Monti Twitter.  
","#ministri, la formatio del govern monti su twitter.  http via @user 
","ministr form govern monti twitter.  
"
"La vita e' un gran bel libro..a volte pero' sei costretto a fermarti, tornare indietro per riprendere il filo....Notte dolce dolce notte....",2,"La vita è un gran bel libro, a volte però sei costretto a fermarsi, tornare indietro per riprendere il filo....Notte dolce dolce notte.... 
","vita gran libro volte pero' costretto fermarti tornare indietro riprendere filo notte notte 
","vita gran libro volte costretto fermarsi tornare indietro riprendere filo....Notte dolce notte....  
","la vita è un gran bel libr..a volte pero' sei costretto a fermàr, tornà indietro per riprenè il fil....notte dolc dolc notte.... 
","vita gran libr volt pero costretto ferm tornare indietro riprend fil not not  
"
#manovra: anche il governo Monti nella morsa delle lobby! in questo paese i privilegi non si toccano :( e la povera gente paga! #FB,0,"manovra: anche il governo Monti nella morsa delle lobby in questo paese i privilegio non si toccano e la povera gente paga. 


","manovra governo Monti morsa lobby paese privilegi non si toccano gente paga  
","manovra governo Monti morsa lobby paese privilegio toccano povera gente paga.  
","#manovra: anche il govern mont nella morsa delle lobby! in quest paese i privilegi non si toccano :( e la povera gente paga! #FB 
","manovr governo monti mors lobby paese privil non si toc cant paga  
"
"Gp Bahrain, Rosberg domina seconde libere e Ferrari indietro: Nico Rosberg davanti a tutti nelle seconde prove l... http",1,"Gp Bahrain, Rosberg domina secondo libero e Ferrari indietro: Nico Rosberg davanti a tutti nelle secondo prova. 
","Gp Bahrain Rosberg domina seconde libere Ferrari indietro Nico Rosberg davanti tutti prove  
","Gp Bahrain Rosberg domina secondo Ferrari indietro Nico Rosberg davanti tutti prova.  
","Gp Bahrain, Rosberg domina secund liber e Ferrari indietro: Nico Rosberg davanti a tuttin nelle secund prov l... http 
","Gp Bahrain Rosberg domin  seconde liber Ferrari indietro Nico Rosberg davanti tut prove  
"
@user ma è bellissimo *O* grazie mille :3,2,"utente ma è bellissim*essere* grazie mille 
","bellissimo grazie mille 
","utente bellissim grazie mille  
","@user ma è bellissim *O* grz mille :3 
","belliss grazie mille 
"
@user si e pure brutto,0,"utente essere pure brutto 
","user brutto 
","utente brutto 
","@user si pure brut 
","user brut 
"
@user Per non dire 'sto arrivando' a tutti....Guarda questo video su YouTube:http,1,"per non dire sto arrivando a tutti guarda questo video su YouTube 
","user Per dire arrivando Guarda video YouTube 
","dire sto arrivando tutti guarda video YouTube  
","@user per no dir'sto arrivando' a tutti....guard questo video su youtube:http 
","user dir arrivando guard video youTube  
"
#rimontiamo Bisognerebbe essere veri banditi per sabotare un governo Monti . I requisiti ci sono (Ellekappa),2,"rimontiamo bisognerebbe essere vero bandito per sabotare governo Monti requisiti ci sono 
","rimontiamo Bisognerebbe veri banditi sabotare governo Monti requisiti  Ellekappa 
","rimontiamo bisognerebbe essere vero bandito sabotare governo Monti requisiti  
","#rimonta bisognerebbe esser veri bandit per sabotare un governo monti. i requisiti ci son (ellekappa) 
","rimonta bisognerebbe veri bandit sabot governo monti requisit ellekappa 
"
@user dispiace che chi appartiene al mondo della politica arrivi a conclusioni di cui #Grillo parla da 15 anni solo oggi.,0,"utente dispiace che chi appartiene al mondo della politica arrivi a conclusione di cui Grillo parla da 15 anno solo oggi. 
","user dispiace chi appartiene mondo politica arrivi conclusioni cui Grillo parla anni. 
","utente dispiace chi appartiene mondo politica arriva conclusione cui Grillo parla anno solo oggi.  
","@user dispiace che chi appartene al mond della politic arriv a conclusioni di cui #Grillo parl da 15 ann solo oggi. 
","user dispiace chi appartene mond politic arriv conclusioni cui grill parl ann.  
"
http non riesco a vedervi tutti. scrivetemi se ho saltato qualcuno. cwc,1,"http non riesco vedere voi. scrivete se ho saltato qualcuno. cwc 
","riesco vedervi tutti scrivetemi saltato qualcuno cwc 
","riesco vedere voi scrivete saltato qualcuno cwc 
","http non riesc vederv tutt. scrivtemi se ho saltato qualcun. cwc 
","riesc vederv scrittem saltat qualcun cwc 
"
@user certo che sei proprio cercato da tutti xD,2,"certo che sei proprio cercato da tutti 
","certo che sei proprio cercato tutti 
","certo sei proprio cercato tutti 
","@user cert che sei propri cercat da tut xD 
","certo che sei proprio cercat tut.  
"
La Cisl ''sosterrà a piene mani'' il governo Monti. Adesso ho paura davvero #oramonti,0,"La Cisl sosterrà a pieno il governo Monti. Adesso ho paura davvero #oramonti. 
","Cisl sosterrà a piene mani governo Monti. paura davvero #oramonti 
","Cisl sosterrà pieno governo Monti. paura davvero #oramonti.  
","La Cisl sosterrà a pien mani il govern Monti. Adesso ho paura davvero #oramonti 
","cisl sosterrà pien mani govern monti. paura davvero #oramonti 
"
Mentana sintetizza il perché del Governo Monti TG LA7 10/12/11 http,1,"Mentana sintetizza il perché del Governo Monti TG LA7 10/12/11 http 
","Mentana sintetizza perché Governo Monti TG LA7 10/12/11 http 
","Mentana sintetizza perché Governo Monti TG 10/12/11  
","Mentana sintetizza il per del Govern Monti TG LA7 10/12/11 http 
","Mentana sintetizza per Governo Monti TG LA7 10/12/11 http 
"
Sondaggio Piepoli: il governo Monti piace a più del 50% degli italiani: #berlusconi #giorgio napolitano #istituo... http,2,"Sondaggio Piepoli: il governo Monti piace a più del 50% degli Italiani: #berlusconi #giorgio napolitano #istituo... http 
","Sondaggio Piepoli governo Monti piace 50% italiani  berlusconi giorgio napolitano istituo  
","Sondaggio Piepoli governo Monti piace 50% Italiani berlusconi giorgio napolitano istituo  
","sondagg piepoli: il govern monti piac a più del 50% degli italian: #berlusconi #giorgio napolitano #istituo... http 
","sondagg piepoli govern mont piac 50% italian berlusconi giorgio napolitano istitu  
"
