,Text,Label
74,@user pour expérimenter l'encadrement des #loyers dans 64 communes de l'agglo de @user http @user,2
75,1 300 espèces menacées : comment les oiseaux sont en train de disparaître dans l'indifférence… // http,0
76,IBM teste ses nouveaux panneaux solaires au Maroc | Telquel.ma http,1
77,FAO - Nouvelles: Réduire les émissions de gaz à effet de serre dues à l’élevage: c’est possible http,2
78,C'est vraiment affligeant quand vous avez aux commandes de l'#écologie l'incompétence et l'amateurisme d'une certaine Ségolène Royal...,0
79,Place aux votes ! @user  : Les #PrixPinocchio2014 du développement durable http,1
80,#ecologie Pour la croissance du poétique http,2
81,Sciences : le manchot empereur victime du réchauffement climatique : http #Environnement #Oiseaux #Biodiversité #Climat,0
82,#Durable Le péage poids lourd suspendu par Ségolène Royal: Le péage transit poids-lourds qui devait remplacer ... http,1
83,On s'est fait un copain! #Kilti est fier du projet #collaboratif et soucieux de l'#écologie .… http,2
84,L'assemblée va interdire les sacs plastiques ..on ne va plus ramasser les crottes de son chien ?au nom de l'écologie..hum,0
85,L'Ecolabel Européen sur les lieux d’hébergements touristiques http,1
86,Lutter contre le réchauffement climatique et réduire la facture énergétique http,2
87,#Climat : l’assombrissement de la surface du Groenland au printemps amplifie le changement climatique sur la calotte http,0
88,3 recettes naturelles pour entretenir sa maison http,1
89,"@user @user ""POUR l'#Energie #eolienne"" : j'adhere !",2
90,"#Begov: ""moins de moyens pour les services publics qui ne déploieront pas suffisamment d’efforts en matière de développement #durable""",0
91,Offre d'emploi: Commerciaux H/F: 17 La Rochelle http #job #emploi  #emploi #job,1
92,"Biocarburant 2G, inauguration de la plateforme de prétraitement de biomasse Syndièse http Car... http",2
93,Carburants très polluants : le lobby pétrolier remporte une bataille @user @user @user http,0
94,"Terre XXI /Les énergies renouvelables, un domaine prioritaire à Baia Mare    La municipalité de Baia Mare (dans... http",1
95,Les députés ont voté l'objectif de montée en puissance des énergies #renouvelables dans le mix énergétique http #LoiRoyal,2
96,Le scandale des éoliennes hors de France : http,0
97,Le 12ème Festival du #Livre et de la #Presse écologiques c'est en octobre à #Paris http #ecologie http,1
98,Comprendre le changement climatique en 2 minutes grâce à @user http,2
99,Cécile Duflot aurait dû être intransigeante sur les questions sociales et écologiques. #ONPC,0
100,#Polémique autour de l’#abattage massif de bouquetins en #HauteSavoie : Bête décision... http,1
101,Développer les #ENR dans la chaleur permettrait de diminuer significativement la part des énergies carbonées http @user,2
102,"@user Ouais mais après je vois rien, j'allume la lumière, je consomme de l'électricité, c'est chère, développement durable etc...",0
103,Une forêt d'éoliennes pousse http via @user,1
104,RT @user: Energies vertes : l'Etat finalise le nouveau système de soutien http,2
105,"@user Certes,mais elle est toute aussi inélégante que lui olivia. elle l'a piqué à l'autre soi disant ministre de l'écologie non?",0
106,Les #énergies #renouvelables: L’option la plus économique pour le mix énergétique de l’UE en 2030 http,1
107,L’article 50 réforme la contribution au service public de l’électricité #CSPE http #DirectAN #VotreEnergie #PLTECV,2
108,@user @user @user les communistes qui se disent écologistes ne manifestent pas contre ces méthodes,0
109,(french) Réchauffement de la planète: @user sera reçu par Hollande http #COP20 #COP21 #Paris2015,1
110,Nouveau post: Comprendre la géothermie http,2
111,Changement climatique : l'acidification des océans s'accélère : http,0
112,De plus en plus de moteurs d'impression remplace la technologie d'imagerie laser par des LED #oki #toshiba #brother #xerox / #ecologie,1
113,Ouverture à #Kimpese des travaux de l’atelier d’évaluation des risques liés au changement climatique  http #Congo,2
114,Suspension sine die de l'#ecotaxe http,0
115,"#TRAVEHC, Global travaux écologiques : l'expert nettoyeur ! http",1
116,@user : la survie des îles tient au respect d’engagements fermes dans la lutte contre le changement climatique http,2
117,Ecologistes et communistes sans merci à La Rochelle  http via @user,0
118,TypHAS - Une école de chaumiers au Sénégal | @user http,1
119,"""La marque c'est un écosystème de confiance : sens / expérience / identité"" @user #AperoCom",2
120,""" les écologistes ont une aversion idéologique pour le nucléaire"" @user @user",0
121,Réchauffement climatique et remontée des maladies tropicales -  http,1
122,"Prévention des risques d’inondation - La stratégie face aux risques d’inondations : ne plus subir, mais anticiper http",2
123,"@user en interview @user : ""En Rhône-Alpes, le divorce entre PS et Verts est possible"" | @user http",0
124,#ecologie Maud Fontenoy veut replacer l'océan au centre des préoccupations http,1
125,"Ecobole, plateforme de crowdfunding dédiée aux projets écologiques et aux démarches eco-responsables http via @user",2
126,Le sud-est de la #France face a une #crise de l'eau - http,0
127,(2) http Bien tenté mémère mais vois-tu il méprise tellement les français que ca se voit !,1
128,L’énergie verte en Russie sera boostée grâce à la Chine  http,2
129,"#ecologie Segolène Royal annonce la suspension ""sine die"" de l'écotaxe http",0
130,Intégrer les énergies renouvelables (2e éd.) – Librairie Actu-Environnement http,1
131,#ecologie Quand le recyclage des bouteilles en plastique nourrit les chiens errants d'Istanbul http,2
132,"Éoliennes ""prises illégales d'intérêt impliquant des élus locaux"" http",0
133,l'écologie de la machine,1
134,Les pétrolières continuent leur attaque en règle contre la protection des espèces menacées pour favoriser le... http,2
135,#Mexique : #Révolte et morts suspectes autour des champs d' #éoliennes mexicains -  http,0
136,"#LGDM MDR, le monsieur qui parle d'extrême gauche et moi quand je parle des verts, je ne parle pas forcément des écologistes.",1
137,"#Durable La rénovation énergétique à l'honneur pour la fête de l'énergie !: Du 9 au 12 octobre, venez faire le... http",2
138,"@user Elle occupe son temps en dépensant de l'énergie ! ( elle est renouvelable Elle) à mon Avis, mais toi ? ...",0
139,#ecologie Le maire parle de sa vision du développement durable http,1
140,La Rochelle : Europe-Ecologie les Verts veut encadrer les loyers - Sud Ouest: Sud OuestLa ... http #ecologie #eco #bio,2
141,Espèces végétales: La liste noire des plantes invasives s'allonge - http #Biodiversité #Ecologie #Suisse #Botanique,0
142,Dans le 1 derniers jour(s) ma #PowerRouter a généré 0 kWh d'énergie solaire,1
143,Écosystème ya sentiment (8),2
144,#ecotaxe quel joli recul de l'écologie !!!!!,0
145,Windows Phone : écosystème fragmenté et dominé ( pour le moment ) par Nokia : http,1
146,LES JEUNES ECOLOGISTE MOBILISES POUR LES DROITS DES OURS DES LYNXS DES LOUPS BRAVO !,2
147,Voila l'écologie c aussi interdire les pic nic ! @user: La vaisselle jetable bientôt interdits en France http,0
148,Le FRR rejoint les 348 signataires de la déclaration sur le changement climatique. #Paris pluie http,1
149,#Bure #biocarburant le projet #Syndièse officiellement lancé. Récit de l'inauguration par @user aujourd'hui dans le #JHM,2
150,"#Écotaxe : pour @user, Ségolène Royal ""assassine"" l'écologie : http",0
151,En #Russie le climat se durcit pour les défenseurs de l'environnement par Amnesty http via @user,1
152,La chasse au loup est ouverte: le préfet autorise un tir de prélèvement cet été en Isère http #Biodiversité #Loup #Animaux,2
153,Pollution de l’eau aux pesticides: la nature au travail http,0
154,Réchauffement climatique : la carte des villes qui seront touchées en premier http,1
155,L’Etat s’est trouvé face à un Diogène industriel: Trois cents tonnes de déchets toxiques à assainir. ... http #Genève,2
156,"R-É-V-O-L-T-A-N-T !!! Désolé, y'a pas d'autre mot ! http",0
157,#DREAL Colloque national le 4 décembre : les agendas 21 de demain:  http,1
158,En voilà une qui devra faire jubiler les écologistes et tirer de leur torpeur les Verts. L’utilis... http #madagascar,2
159,"Hélène Le Teno « la doctrine dominante oublie les énergies vertes""",0
160,#ecologie Parlementaires et chefs services dans la prospective de l'agenda de la CIPD 20 ans après son ... http,1
161,"RT @user: Demain Workshop International dédié aux Energies Renouvelables pour le Monde Rural, http #EnR",2
162,"On achète son propre GAZ en devises (STeg de BG), on rentre en gréve contre les énergies renouvelables (SteG) ,... http",0
163,Jean-Luc  Bennahmias taclé par Cécile Duflot - Libération | @user http,1
164,"Il y a un bal parfumé dans ma chambre. J'ai mis à brûler quelques bâtonnets d'encens, histoire de planter mon écosystème d'ermite ...",2
165,RT @user Toutes les espèces de grands singes gravement menacées par les activités humaines : http,0
166,"""certains médias ont laissé entendre que le SCRS et d'autres ministères et agences gouvernementales considèrent... http",1
167,"@user : ""Je ne veux pas que l'écologie soit punitive"" | #Politique #ecologie http",2
168,Ecotaxe: Ségolène Royal face à sa première crise au ministère de l'Ecologie  http,0
169,Leclanché et l'EPFL testent un nouveau système de #stockage d'énergie #solaire | @user via @user http,1
170,"Christian Roy  Cette année, quelque 102 cités se sont dotées de plans d'adaptation au changement climatique. En... http",2
171,http Le scandale des éoliennes !!!,0
172,Atlier de copro #3 : Big data et développement durable Avec @user Tangui Friant @user @user  Animé par @user  #UECDD,1
173,"#Ecotaxe Hérésie de notre ministre, doctrine rétrograde de défaire tout ce qui a du sens. Qui va payer ? #Ecologie mise au pilori, une honte",2
174,"@user Des éoliennes proches d'habitation sont une nuisance ;de plus, elles sont des tueuses pour nos oiseaux (via LPO)@user @user",0
175,"""L'écologie ne suffit pas : vous pouvez être environnementaliste et de droite !"" @user #RencontreReporterre",1
176,Ségolène Royal va publier une carte des zones propices à l’éolien offshore: Le ministère de l’Ecologie étudie ... http,2
177,"""Google multiplie les erreurs pour le lancement de son écosystème Android Wear"" http #turfu",0
178,Le CO2 comme vous ne l'avez jamais vu... http,1
179,2014-Lutter contre le changement climatique grâce à l’élevage – Une évaluation des émissions et des opportunit... http,2
180,"Au #Testet, la lutte pour l'écosystème s'étend aux conditions de travail et unit zadistes, habitants et agriculteurs http",0
181,#ecologie La bibliothèque de Reporterre http,1
182,#economie L’Indonésie veut rentabiliser ses volcans par géothermie http,2
183,#Oiseaux : le manchot empereur victime du réchauffement climatique  http,0
184,Hell of a Sport: Nike et Adidas à nouveau dans le classement intebrand | @user http,1
185,Approfondir ses connaissances sur les thèmes de la biodiversité grâce au projet de loi @user #PJLBiodiv http,2
186,"Écotaxe : pour NKM, Ségolène Royal !assassine! l'écologie http",0
187,"[#VotreEnergie] La croissance verte, c'est 100 000 emplois nouveaux ! &gt;&gt; http #MondialAuto http",1
188,"""L’écologie n’est pas compatible avec l’économie de marché"",assure Joan Martinez-Alier.Son interview à lire ici: http #JDD",2
189,"On ne peut pas supprimer l'écotaxe,augmenter le diesel pour faire payer les moins pollueurs, et prétendre s'opposer a l'écologie punitive.",0
190,La fonte des calottes polaires s’accélère | #climat #risques via @user @user @user @user http,1
191,#Leclanché et @user innovent pour stocker l'énergie solaire | @user http,2
192,"Les métropoles changent leur climat. Elles aggravent le réchauffement climatique, et y sont plus vulnérables. Les... http",0
193,"Moustiques tigre, tiques, sarcoptes: une invasion en France? | @user http",1
194,"Avenir du Littoral, lisières urbaines, eau, écosystèmes productifs ... #Biencommun  #communs http http",2
195,"35.000 morses s'échouent en Alaska, le réchauffement climatique en cause http",0
196,Les apports généraux de l'écosystème num. @user #RencNum #muzeonum http,1
197,#CentraleSolaire de #Ouarzazate : La #BanqueMondiale accorde 519 millions de dollars au #Maroc - http,2
198,"Suspension de l'écotaxe : Royal « assassine l'écologie », twitte NKM #afp http",0
199,Région PACA : le nouvel écosystème de l'export en ordre de marche http,1
200,Maghress/Eco&gt; L'Agence marocaine de l'énergie solaire crée une nouvelle filiale http,2
201,"[@user] Contre la privatisation des centrales hydroélectriques: Le 3 octobre 2014, Jean-Luc ... http #ReseauFdG",0
202,Des onduleurs Ingeteam pour les 50.000 panneaux solaires de Besse-sur-Issole (Var) http,1
203,#transitionenergetique  objectif des 50% horizon 2025 se fera avec montée en puissance des energies renouvelables et la gestion du nucléaire,2
204,Je suis pas méchante mais je suis tout le contraire d'une écologiste #LT,0
205,"L'#hydroélectricité est en plein essor, seulement 1/3 de la capacité mondiale est exploitée, la production va doubler d'ici 2030 !",1
206,RT @user 1 milliards d’euros pour lutter contre le #changement #climatique | @user #climat #DD #EnR http,2
207,"Espèces en de disparition: la sixième extinction serait déjà en cours, et c'est de notre faute http via @user",0
208,Mon stuff pour la quête énergie renouvelable http,1
209,"Si c'est pour la science et l'écologie, des E. Coli, je veux bien donner quelques uns !  http",2
210,Le Parlement européen doit rejeter la Commission Juncker ! - LPO http #Environnement #Europe #Ecologie #Politique,0
211,#Audi A3 e-tron : le cabotage écologique : http #Hybride http,1
212,"Cela montre que le nucléaire n'est pas la panacée et qu'il faut diversifier les productions, notamment booster l'énergie alternative #matin1",2
213,"Boîte #35 _Boîte à Trompe_ avec le retour de l'été et le réchauffement climatique, risque de traversée de... http",0
214,"[Vidéo] Retour sur la vidéo de la semaine: Stella, la première voiture familiale qui fonctionne à l’énergie solaire http",1
215,"RT : Le livre numérique, une révolution déjà bien engagée aux États-Unis - Le Figaro | @user http A quand pour nous ?",2
216,"Je suis d'accord avec @user: ""Par manque de courage, Ségolène Royal tue l'#écotaxe et assassine l'écologie."" #responsabilité",0
217,"23e édition des Entretiens de Sologne : le programme du Colloque http Un hommage à l’#arbre, pilier de l’#écosystème",1
218,A savoir RT@SeaShepherdFran: Les baleines atténueraient le changement climatique http,2
219,"Delphine Batho: «En matière d'écologie, dès qu'on bouscule quelque chose, la main tremble» - 20minutes.fr http",0
220,Publication d’un article dans le domaine du développement durable #umoncton http,1
221,“@FlorianP123: L'incroyable univers du géant Google en une carte interactive ! via@JeanBoileau http http,2
222,@user C'est le contraire. http,0
223,Harper se cache la tête dans les #sablesbitumineux http  #2020 #climat #environnement #SocialResponsibility via @user,1
224,#ecologie Le chef de l'ONU appelle à soutenir le développement durable des petits Etats insulaires en ... http,2
225,#ViveLaGauche #BFMTV #UEPS   @BrunoLeRoux drôle de conception du débat ?!   on n'est pas des éoliennes mais des militants désireux d'AGIR !,0
226,"Silicon Comté : ""stimuler"" l'écosystème numérique en Franche-Comté http",1
227,"Bonne question !  Est-ce possible partout ? De toute manière, l'éolien c'est nulle part ! http",2
228,#Océans : «Les méduses sont un signe de mauvaise santé de l’écosystème»  http #surpêche RT @user,0
229,06/09 Taller d'aprofitament d'aliments i dinar solidari recuperat. http #joaprofito ac @user @user,1
230,Impression 3D : le groupe Gorgé soutient et finance l'écosystème http #Verif,2
231,"@user #transitionénergétique #éoliennes : ""je suis pourri à l'insu de mon plein gré"" dixit un autre élu municipal",0
232,#énergie | @user vend sa solution d hydrogène à l Australien #Petawatt | @user http,1
233,Bâtiment à énergie positive et solaire en l’autoconsommation : L’exemple de la Cité Municipale de Bordeaux http,2
234,"@user faut dire qu'à Fruges entre les vaches, les éoliennes et les tocards il n'y a pas grd chse à fréquenter",0
235,"Et en Catalogne aussi, on s'aligne sur le lobbying hs http",1
236,Les banques s'invitent dans l'ecosystème du #Crowdfunding : http via @user #Sharingeconomy http,2
237,On sait pourquoi @user dure plus de  6 mois au ministère : elle a choisi d'être ministre des patrons routiers et pas de l'écologie.,0
238,"Une nouvelle énergie verte à #Strasbourg, et une première en France #énergierenouvelable #biométhane http",1
239,MT @user: Le #StLaurent écosystème unique d'une grande richesse biologique #Cacouna #polqc http http,2
240,[#CLIMAT] Le #manchot empereur victime du réchauffement climatique http par @user http,0
241,[#LoiRoyal] Art. 56 instaure un plan climat air énergie territorial établi sans doublon dans tous les territoire http,1
242,#Comores : L'UE débloque 3 millions d'euros pour lutter contre le changement climatique au coeur de l'archipel  http,2
243,Revenu garanti et violence de classe http,0
244,"Les #dents, les reflets de notre âme: Les dents, reflets de l’âme…oulà… http #bio #ecologie",1
245,#Wallonie : les #énergies vertes continuent de progresser | @user http,2
246,J'avais loupé ça : #Thévenoud à la commission du Développement durable  http via @user,0
247,"Le +riche des banquiers brésiliens #NECASETUBAL de la +riche banque brésilienne #ITAU, PRINCIPAL MECENE DE #MARINASILVA, PSEUDO ECOLOGISTE",1
248,"2/2:Avoir des ambitions c'est très bien,mais là c'est le vide sidéral pour les matérialiser! #transitionenergetique #DirectAN #pasalahauteur",2
249,"@user si tu trouves un type qui te vend une cuisse d'éléphant, hésites pas a lui pêter la gueule, c'est une espèce protegée :)",0
250,"Les expositions «#Ecologe», à la rencontre de la #culture et de la #nature http  #Ecologie #CIV225",1
251,La Cour supérieure juge que les travaux de TransCanada à Cacouna ne constituent pas une menace pour les bélugas http,2
252,"l'écologie tourne en rond. Le papier c'est mal pour les forêts, le plastique c'est mal pour la planète..: http",0
253,Aspect social du #developpementdurable (besoins humains) http vidéo by http via @user by @user,1
254,Lancement de l offre ADP Link auprès de l écosystème @user http,2
255,"Brésil : une anti IVG et anti mariage gay candidate - Marina Silva uen "" écologiste"" pas humaniste...",0
256,RT @user: Intégrer le paysage dans le déploiement des énergies renouvelables via @user http,1
257,"Éoliennes et armée : des avancées d’ici la fin de l’année: Après les tirs de sommation, place à la négociation... http",2
258,Finalement dans ce pays on ne parle hélas d'écologie que quand une réforme est abandonnée ou d'une manière politicienne. Gâchis. #Ecotaxe,0
259,Quand design et énergies renouvelables ne font qu’un! LAGI 2014 Copenhague  via @user http http,1
260,"Schneider Electric, acteur majeur de la transition énergétique en France: Madame Ségolène Royal, ministre de l... http",2
261,La guerre fromages pasteurisés VS lait cru fait rage 🐮 Éclairage avec @user http #teamlaitcru,0
262,@user Le réchauffement climatique est réel mais il est naturel juste un peu accéléré par l'activité humaine mais c'est cyclique,1
263,La Ciotat vent debout contre la réouverture du Mentaure http,2
264,Statistiques en temps réel de nos émissions de gaz à effet de serre : étourdissant ! #climat #cop21 http,0
265,Projet ENR: stockage de l'énergie verte http,1
266,Lauréat Solar Decathlon 2014 :  un habitat solaire écologique et performant http,2
267,"Quand l'écologie et le ""Co"" est poissé à l'extrême. (Bon forcée, certes). http",0
268,#Ambassades 'Cinema Green' : l'écologie sur grand-écran http,1
269,Le développement suppose à la fois l'intensification de la création de richesse (croissance durable) et une mobilisation toujours plus 1/2,2
270,#TransCanada: la Cour rejette la requête en injonction des écologistes. VOYONS la cour va tout rejeter #polcan  http,0
271,Interxion passe au 100 % renouvelable - Data center. L’entreprise couvre l’intégralité de la ... http,1
272,[Lorraine (Développement Durable)] Le monde extraordinaire des champignons http,2
273,"Voiture avec autocollants « non au nucléaire » et « énergie renouvelable, bien sûr », qui roule au pétrole... Un peu de cohérence, les gens!",0
274,@user initié par le pcf..et autres tendances anti capitalistes..  Même s'il rassemble aussi qlq socialistes et écologistes.,1
275,Intéressant! #Énergie verte : des pêcheurs séduits par les panneaux solaires http http,2
276,"Les abysses, encore plus méconnus que Mars - le Monde | @user http",0
277,Energie renouvelable : Toutes les aides et crédits d'impôt à partir du 1 septembre 2014 http http,1
278,"bilan #EnR de @user montre ""une croissance de la puissance installée plus soutenue que ces dernières années"" http",2
279,28° et le ciel envois des tonnerres -_- changement climatique – perdue,0
280,Exclusif : Sarkozy pourrait être la cause du réchauffement de la planète,1
281,#BTP #Durable #DD #Ecologie Eco-conditionnalité : le décret est signé http,2
282,"Vingt-huit ans après Tchernobyl, les sangliers allemands sont toujours radioactifs | @user via @user http",0
283,"""Tripler les énergies renouvelables  à Paris"" @user. L'Arbre à vent, une nouvelle solution pour les #smartcities http",1
284,"@user Exactement, et je veux voir l'écosystème en action totale",2
285,Ouff! Ceux qui disent que le réchauffement climatique c'est faux voici la preuve du contraire! http,0
286,"Demà assemblea oberta amb @user @user @user temes locals, atur, ecologisme, feminisme, municipalisme http",1
287,"Arnaud Montebourg: « Nous construisons la France des énergies renouvelables, moins dépendante aux hydrocarbures »  http",2
288,Le réchauffement climatique pour les Nuls vu par @user http ou comment rendre les choses claires et intéressantes!,0
289,Oekozenter Pfaffenthal: le temple du développement durable au Luxembourg | Infogr http via @user,1
290,"Pour la moitié de l’humanité, le solaire est l’énergie la moins chère http",2
291,ALERTE ORANGE : les roux vont peut-être disparaître à cause du réchauffement climatique http,0
292,Changement climatique : faire des Etats insulaires des modèles de développement durable http #NRJ(Canada) #RegionsofFrance,1
293,[#LoiRoyal] Chiffres clés des énergies renouvelables http #VotreÉnergie #DirectAN http,2
294,#INFOGRAPHIE. Les terribles dommages de l'homme sur la #forêt  via @user http #Environnement,0
295,"""Les villes nouvelles"", un reportage sur les enjeux de la construction de la ville de demain http #smartcity",1
296,Saba Marketplace enrichit son écosystème de gestion des #talents avec  @user et @user http,2
297,SOS Changement climatique: Les pesticides ne devraient pas être automatiques http #lepoint,0
298,"Le Moineau friquet. Il n'y a pas si longtemps, il était commun. Mais ça, c'était avant... les pesticides. #ecologie http",1
299,Un label pour des sites internet plus écologiques http #Web #DD,2
300,Ces maladies qui vont se multiplier avec le changement climatique http #santé,0
301,"Apple poursuit la mise en place de son écosystème Paiement, Domotique &amp; Santé http @user #AppleWatch",1
302,Superbe article sur les maisons écologiques. Plein d'astuces pour faire des économies. http,2
303,"L’exportation de l’énergie éolienne, une source de profits boudée par Hydro-Québec | Points de vue http",0
304,Nouvelle loi sur la rénovation énergétique : obligations en cas de travaux: La ministre de l’écologie et de l’... http,1
305,#ecologie Pierre Rabhi et Jean-Marie Pelt lauréats du prix Livre et droits de l'homme http,2
306,Samoa : les problèmes des petits Etats insulaires affectent le monde entier  http #ecologie Mediaterre,0
