,Text,Label
327,National News - Oklahoma Wesleyan University Is Now the 2nd Christian College to Leave CCCU Over Hiring of Gay...,neutral
329,MTSU takes a timeout. stops the play clock at :48. They are facing a 3rd down and 9. If they convert its over. If not there is a slim chance,neutral
330,"""Coldplay, One Republic, Maroon 5, Sam Smith, Ed Sheeran, Oasis, Owl City, Simple Plan, The Fray, Muse, Snow Patrol, Empire of the Sun..""",neutral
335,"""Going up St Andrews tomorrow to caddy Paul Dunne, he needs some advice from a pro""",neutral
336,What Tomato and onion had done to BJP in Delhi\u002c LPG may do the same to Cong in the forthcoming elections...,neutral
338,"""Charlie Rose with Desmond Tutu; Bill Joy (October 5, 1999): The Archbishop of Cape Town, South Africa and Nobel ...",neutral
340,@user Which Sunday is Women's Day?? and you get your shirt yet,neutral
342,watching the VMAs tomorrow just so I can watch Nicki call Miley out on her dumb shit,neutral
343,"""Report about Sunanda's death inconclusive: Police: New Delhi, Oct 10 : Delhi Police said Friday the forensic e...",neutral
347,Any1 interested in @user tickets 4 the NIA on the 8th of nov? BLOCK B ROW 13 face value. Inbox me,neutral
350,We should have listened to Zayn about the 21st of August,neutral
355,Niall mentioned San Diego and that's all you really need to know.,neutral
360,"""Uncover the Eternal City! Return flights to Rome travel on the 21st January, for 3 nights Augustea, 3 star Hotel...",neutral
362,@user @user I thought it may have been about John Cena,neutral
363,Can you believe that The Salvation Army in Goshen is already working on Pancake Day (November 16) and Christmas...,neutral
364,Rick stein has set up his camp in spain - according to saturday kitchen. State the obvious why dont you :-),neutral
367,"""Timezones outside of Canada seem to confuse me, but I'm cheering for Tonga in tomorrow's #RWC opener.  At least, I think it's tomorrow.""",neutral
369,"Sarah Palin tore into ESPN on Thursday night, calling the network ""whimpering"" and ""intolerant"" for suspending baseball analyst Curt",neutral
374,Caitlyn Jenner May Face Manslaughter Chargesk!!! the whole story:,neutral
377,Albion write off Nottingham loss: Plymouth Albion winger Jack Arnott says the club will 'write off' Saturday's 3...,neutral
383,Whoever replies 1st with the correct answer wins 4 tickets for Sesame Street Live\u002c Sat 10:30am performance at Rupp\u002c and an Elmo plush doll.,neutral
384,"@user @user @user miss 11yo loves 13th street, BBC crime, etc, news hasn't had an impact yet - she still listens to me",neutral
387,@user around what time on Thursday does kissanime upload the new Naruto episode,neutral
391,Wtf?.. They got caught in the act! #LiesPeopleAlwaysTell That Pole National Margarita Day Ash Wednesday,neutral
392,"@user hun i am going to Dublin in march, if you do a tour, do not come to Italy (Milan) during the period from the 11th to the 20th pls""",neutral
395,"""ANKARA, Dec 28 (Reuters) - Turkey sees no normalisation in ties with Israel unless its conditions for ending the Gaza blockade and""",neutral
397,August 5th is Work Like a Dog Day. Because sometimes you just have to do what you have to do. Jay-Z said it well: can't knock the hustle!...,neutral
398,Favourite this tweet if you want Seth Rollins to wins or retweet if you want john cena to win tomorrow nigh on summerslam.  Follow for cena.,neutral
400,Caitlyn Jenner opens up about fatal car crash: Jenner's interview with Lauer on Wednesday &amp; Thursday.,neutral
402,@user who Yakub was Innocent?? Good bhai.. May be you must vr judge..,neutral
404,"""Arsenal youngster, Chuba Akpom and Liverpool rising star, Jordon Ibe may snub the Super Eagles following their invitations to England's U21s""",neutral
405,Get the launch schedules for Celebrity Big Brother: #CBB,neutral
408,New Jeremy Kyle starts Monday\u002c you bitch I\u2019m back to school then!!,neutral
409,Maybe now you guys understand why I changed my name from Save Hannibal Sam to Hannibal Killed Sam on Thursday night #HannibalMicDrop,neutral
411,@user So this is the 4th person on this show that i have seen in commercials. Felisha is the Sprint girl with David Beckham.,neutral
415,"""Did you know? In 1984, President Reagan made July National Ice Cream Month &amp; established National Ice Cream Day the 3rd Sunday in the month!""",neutral
417,What time does Shawn's concert on the 15th start at,neutral
419,NFU unchanged for the 4th successive game tonight:  Nicklin\u002c Gardner\u002c Peat\u002c King\u002c Anderson\u002c Hunter\u002c Bolder\u002c Muldoon\u002c Bradshaw & Williams,neutral
422,A Delhi court said on Tuesday Congress president Sonia Gandhi and Rahul Gandhi will have to appear before it on...,neutral
423,Gucci host yourself thought february go ahead the set of two your minute sympathy procurement into diplomat support,neutral
425,MSNBC: The NFL season kicks off Thursday night and Tom Brady is set to be on the field:,neutral
427,"""The B-52s Rock the L.A. County Fair With Berlin Featuring Terri Nun, Pomona Fairplex, Fri, Sep 7 @ 7:30pm, 50% OFF,",neutral
429,@user in Europe country comes 1st b4 club. Incase in missed it Welbeck is on 7goals in all competition.,neutral
430,tomorrow gonna be hell yall. though\u002c i am going to the golden modes in chapel hill!,neutral
431,2 days till Jack White at Alley Pally then I find out the Ruskies need me to work on Saturday. What\u2019s is it like to have a personal life?,neutral
432,Indeed\u002c on the 2nd\u002c peals of thunder were heard\u002c the wind blew from the east\u002c and hail rattled against the facade of Granite House like vol,neutral
435,Pray for a better day tomorrow. Maybe we will wake up and #Obama and #Extremist Muslims will be gone! #CCOT #TCOT,neutral
437,#BreakingNews American football star and broadcaster Frank Gifford dies at 84: 10 August 2015 From the section...,neutral
438,"""Seth Rollins just out there stealing all of Finn Balor's moves. What's next, a Bloody Sunday?""",neutral
439,Thursday night at Spices Negril it's Football Thursday.  Food and Drink Specials all night.    Tom Brady is Back vs Ben Rothlesburger in...,neutral
442,Sold Out OSU NIKE WEEK ZERO v6 amp Available. Men's Size 10 for $230. Local pickup in the Buckeye City. Available before Monday's Game.,neutral
444,.@IAA_Bahrain Look at the media coverage of #Bahrain regime's arrest of Nabeel Rajab 1 Oct 2014 #100Tweets4Nabeel,neutral
448,"""Real Madrid will have the first option to buy Tottenham winger Gareth Bale, if Spurs sell the Welsh international. (Sunday Mirror)""",neutral
457,Apple CEO apologizes for error-ridden new map app: Apple CEO Tim Cook apologized Friday for the co... #coreformulas,neutral
462,"@user But i guess the PS4 may have it too. We have a ''media player'', and we can transfer songs to Share Factory using a USB drive.""",neutral
463,Floyd Mayweather says he quit after Saturday's welterweight world title defense against underdog Andre Berto.,neutral
465,Jackson back in camp Monday @user you ready to see the Eagles lift up that trophy!,neutral
471,Tomorrow is International Talk Like A Pirate Day. Have I left it too late to become fluent in Somali? #TopSomalianLies,neutral
475,@user Then I will refrain from telling you about my plan to watch Mysterious Island with my son tomorrow night.  (He\u2019s 6),neutral
476,"""Dustin Johnson flies out of the blocks at every major, but he simply cannot get it right on a Sunday.""",neutral
477,We will be closed this Monday\u002c February 20th for Presidents Day.  If you need access to your account over the...,neutral
479,"""Thursday's Broadcast Ratings: CBS, """"Big Brother"""" Top Charts with ...",neutral
483,Josh Hamilton (knee) is out of the Rangers' starting lineup again on Tuesday night against the Mariners.,neutral
485,"""Let this Christ, this King of Israel, come down now from the cross, that we may see and believe.""",neutral
486,Raven-Symone -- Kim &amp; Kanye Sorta Came To My 30th (PHOTOS): Raven-Symone couldn't get the real Kim Kardashian ...,neutral
488,"""I don't see Islam on the march or people country shopping, I see desperate people wanting to build a new life. #refugeecrisis""",neutral
489,Our Eid offer ends tomorrow. Have you booked your appointment yet? #FloatUAE,neutral
490,"""RT @user Tiger Woods' former caddie Steve Williams made about $140,000 for his work with Adam Scott today. Tiger Woods' new cadd ...""",neutral
491,Its going down this Saturday at Rum Runners st cloud...btw where the party at tonight?,neutral
492,Have I missed the bit where someone said that Chris Evans is supposed to wear the same t-shirt every week on TFI Friday?,neutral
494,From the @user -- Clerk in gay marriage fight back at work Friday or Monday; office to grant licenses in her absence,neutral
495,"""Your 3rd gen. iPad with Retina display is worth a lot of money, especially at Amazon (MacDailyNews/MacDailyNews)",neutral
496,"""From the Twitter just now from RNDM: """"""""RNDM has a beef with Pearl Jam Radio on @user channel 22. Tune in Thurs...",neutral
499,I\u2019d want Mannone\u002cJenks/sagna\u002cper\u002ckos\u002cTV5\u002ccoq\u002carteta\u002csanti\u002ctheo/gnabry\u002cgiroud\u002cpoldi to start tomorrow,neutral
501,@user Milan must score in the 2nd half,neutral
502,About to watch the 2nd half of season 2 of Breaking Bad on my long flight to Hong Kong #buzzin,neutral
504,54) A Bro is required to go out with his Bros on St. Paddys Day and other  Bro holidays like Halloween NYE and Desperation Day FEB 13th,neutral
505,"""Kris Bryant on #theneeds, check it out!",neutral
507,One for the diary - Tony Blair is due to give evidence to the Foreign Affairs Committee next Friday to discuss Libya,neutral
509,Scott Walker &amp; team Ringleader are in 1st place in overall points &amp; for most releases in the MidAtlantic Tournament!,neutral
512,West Liberty goes for it on 4th & goal with seconds remaining in the half.  Isaiah Moody runs 2 yards in. FSU leads 19-13 at the half.,neutral
514,If it were Blank Space up for 7 awards tomorrow Taylor would sweep but since it's Bad Blood she'll probably only win 5/10,neutral
516,Houston just 8-15 in the 2 weeks following each Sharknado release. Sharknado 3 comes out Wed. @user @user,neutral
517,@user I\u2019m feeling a bit of Derrick Williams tomorrow\u002c is he available to play?,neutral
518,"""It may be hard to keep up with their busy lives, but Kendall and Caitlyn Jenner will always find time for each other.&amp;#160; Caitlyn shared""",neutral
521,Watching the Eli young band on the cmas right now.. About this time tomorrow I will be watching them in person in Starkville!!!!,neutral
524,Eight bookings for West Ham? Eight! That whirring sound you hear may be the late Bobby Moore etc etc...,neutral
529,Nicki went from I want to thank my Pastor to cursing at Miley. That may beat what Kanye did to Taylor Swift.,neutral
530,"""David Cameron is the new Tony Blair, not sure that's a chair I'd like to be sat in.""",neutral
531,@user next Monday I'm gonna have a bob Marley sticker just to fuck with her,neutral
532,Hector Nuris's error from a David Wright dribbler plates Daniel Murphy as the Mets extend the lead to 8-5 in the 13th inning.,neutral
535,"""Sam last night: """"Shawn tomorrow morning we should wake up at like 9 and make breakfast"""" ... it's 1:34 and he hasn't gotten out of bed yet""",neutral
537,GOP hopeful Kasich files for 1st-in-the-South primary: Ohio Gov. John Kasich on Monday landed the endo... #HINews,neutral
540,@user Is it a gaffe? Rick Perry may be on military time.,neutral
543,"""Seth Rollins says that Monday was suppose to be the greatest night of his life, referring to the statue of him! #SmackDown #WWE""",neutral
547,Tell it Rolling Stone @user,neutral
551,A judge ruled Friday that the graphic photos of Kurt Cobain's death will remain sealed per the wishes of his...,neutral
552,"""#ASimpleLife opens tomorrow at Lee\u2019s 4-Star in San Fran - Roger Ebert called it \""""""""one of the year\u2019s best films\""""""""",neutral
553,"""#Tech News: Motorola lets you trade in your old Moto G, Moto E for the new (3rd gen) Moto G - IBNLive",neutral
557,Yoga for Anxiety coming up - join me on the 18th of Sept. Register here,neutral
560,"""Just to be clear. If Scott Walker wants to end the 14th Amendment, that will apply to all persons right?""",neutral
563,"""rabta kamati ko q bol rhe ho bhooka marne ke lye,eid ke bad tou wo wasy he mar jaye gy ranges ke khuf sa",neutral
564,"yeah, Harper went 0-3 tonight. that doesn't mean he doesn't have every right to call out every single fake nats fan that left in the 7th",neutral
565,"Several of HNB's staff will be serving at the Early Bird Kiwanis Pork Dinner this Friday the 11th, 11-6 pm at Y's Men Pavilion in Hannibal.",neutral
567,Giving the tickets away to see NERO at the Hammerstein Ballroom next Saturday in 20 minutes!!!! :),neutral
570,"""#dKepo Chris Rene: Live & Exclusive!: X Factor may be about to start up its first live show of the season tomorrow,...",neutral
571,Grateful Dead plays The Beatles   Though it struck me that the latest gens may not know...,neutral
573,black sabbath are announcing their tour and iron maiden just released their 16th album what is life,neutral
582,@user  Home watching on TV it was obvious Serena tanked that 2nd set to give the crowd a 3 set match. Can you try to be transparent,neutral
583,"""Man Rapes, Infects Lover's Kids with HIV in Benue State A 32-year-old man, Mr. Terkura Iorpuu, was on Thursday a...""",neutral
584,Me rn cause Calibraska comes out tomorrow in the U.S.,neutral
587,MMAWeekly Radio Tuesday: Miesha Tate\u002c Ryan Madigan and the Best Debate in MMA #debate #Front_Page #Miesha_Tate,neutral
588,"depending on how late Madonna goes on stage tonight, I may consider thinking about getting a ticket for Sat. night.  maybe.  #notreally",neutral
589,@user Are you going to SJP tomorrow night pal?,neutral
590,"""Aaaaah The Word. Emu &amp; Snoop, Nirvana's UK TV debut, Oliver Reed being Oliver Reed, don't make em like they used too",neutral
593,Seth Rollins looks like the typical emo kid that shops at Pac Sun #SummerSlam,neutral
594,"""Milky Way Ransacks Nearby Dwarf Galaxies: Washington DC (SPX) Oct 17, 2014  Astronomers using the National Science Foundation's Green...""",neutral
595,So I'm ready to make more progress in Dark Souls NG-NG+99...we'll kick off tomorrow's stream with NG+86 Chat Chosen Weapons 2pm EDT!!!,neutral
596,@user yeah the freak Tim Byrdak brought the chicken in the clubhouse. 2nd rate move by 2nd rate organization,neutral
598,How long am I going to have to wait for Naruto to end and binge watch only the 4th shinobi war? #NoFillers,neutral
600,@user although that may be true I will never bow to Dunkin. Regardless of how bludgeoned it may leave me,neutral
601,"""David Price felt good even into 8th inning. Then it snowballed. """"That's baseball, that's part of it and if you don't like it, pitch better.""""""",neutral
603,"""Please be advised that Round 5 of the Eastern Province Special Stage Rally Championship, scheduled for the 8th of...",neutral
607,Did you know that 'Caitlyn Jenner' was Trending Topic on Thursday 20 for 5 hours in Washington? #trndnl,neutral
609,@user next Thursday is the last day at Dunkin and I'm trying to celebrate lol,neutral
610,New post: MLB roundup: Blue Jays score four in the 10th to top Red Sox,neutral
611,if Ed Sheeran does a surprise performance with someone tomorrow at the VMAs refer back to this tweet,neutral
614,Just got email about @user press conference at 11am on Wednesday at the MLK Jr statue at Marshall Park. #CLT #dnc2012 #DNC,neutral
615,Take a Warm Winter Vacation in Myrtle Beach : Vacations Made ...: Ring in the holiday season at the 31st Annual ...,neutral
616,A reminder to all Hong Kong Optimist Sailors: you must pre-book your Prizegiving Curry Buffet for Sunday. Deadline...,neutral
