,Text,Label
81,"Después de unos cuatro días de ermitaña, salir al sol no me hizo muy bien fiebre largate",0
82,@user todo lo que sea posible,1
83,"Días como hoy agradezco no tener carro. Andar con el hígado hinchado por saber esos marchamos, mejor ando en Uber jaja",2
84,Difícilmente el quiera algo serio con ust si todo empezó por yaleo y nudes respétese y verá que la buscan para algo serio y bonito️,0
85,cuando estás conversando de la más tranquila y te hacen recordar que mataron al perro de majin boo,1
86,@user gracias Manuel por este arte de recoger mi texto en tu revista  Un abrazo grande!,2
87,"Quiero comer algo, aunque estoy llena",0
88,No sabía que el amor de mi vida iba a cantar. Hubiese visto el programa.,1
89,"@user y cómo mezclan realidad con mundos paralelos, y que es diferente a las demás películas de Marvel",2
90,glowen sigue a cuentas inactivas y es en plan oh seguro que esas cuentas te dan mucho más apoyo que a las que le diste unf JAJAJA,0
91,"Elige amar, así duela, así parezca un imposible, así te tiemble el alma, así tengas miedo, así vayas a salir herida. El amor transforma",1
92,@user @user @user @user @user Gran capacidad de análisis de @user en esa entrevista. #visión,2
93,Me gustaría arreglar tantas cosas pero no puedo arreglar ninguna y es muy frustrante,0
94,Ha ardido una caravana aparcada al lado de la playa   Fuego ya sofocado por los bomberos @… http,1
95,"#SinPelosEnLaLengua Además,la novia de luz esta buena  Que opináis de @user maricon??",2
96,Atm veo los 7 primeros teams un poco lejos de los 3 últimos. A ver que pasa si mejoran y/o cambian sus estrategias etc idk,0
97,El huequito del septum no se me ha cerrado por completo pero ya no me cabe la pieza,1
98,"@user Que guapísimo , dejaron mendizorroza, pero San mames ... de los + guapos del MUNDO¡¡ sin duda.(opinión)",2
99,"Por payasa debo hacer un trabajo grupal para mañana, algunos grupos aún no terminan y yo tengo que hacerlo en máximo 2 horas",0
100,"Después de siete largos años vuelvo a pasar navidad junto con mi mamá, mi papá y mi hermana. Todos juntos con una yapita de sobrino.",1
101,@user 1000/10 de verdad a ti que voy a decir petarda que te quiero más que a mí mismo  ✨,2
102,ola wapa k tal stas?? spero k no seas una sorra kmo las otras xikas   - machirulo   QUÉ COJONES JAJSAKJKJSADJJSJASJAJAJA,0
103,"@user @user dicen que tira pa, san Mateo ahora Jaaja",1
104,@user @user ¿Será solo digital entonces? ¡Perfecto! De verdad muchísimas gracias Un abrazo desde Costa Rica. ¡Pura vida!,2
105,@user joder como te entiendo  nosotros literalmente nos tenemos que saltar las clases e ir a un centro comercial si queremos kkar,0
106,Decidido: lanzo canal de YouTube. Con qué canción o con qué tema me aconsejan que empiece?,1
107,Ese aplauso para Diego Luna y Felicity Jones fue estruendoso. Tengo ganas de ver Rogue One y no puedo,2
108,"Lo de quedarse sola en casa sonaba a planazo de domingo, hasta que me doy cuenta de que no hay dulces en casa",0
109,Nicole choteando idiotas desde tiempos inmemorables!,1
110,"@user Por cierto, encantado de conocerte virtualmente  Tenemos a @user en común. Saludetes.",2
111,@user necesito mi ración de atención diaria que si no no mantengo la autoestima,0
112,@user @user Fue la última vez que fuimos al cine,1
113,@user Pero es que está muy rica,2
114,@user @user La pena es que no incluya a modo de extra el original. Con el de consola te lo regalaban con el preorder,0
115,"Si pudiese cantar bonito no dejaría de hacerlo con ""Come what may"" de Moulin Rouge",1
116,@user ya mismo seguro! Un abrazo fuerte,2
117,Las horas que son y sigo sin ser capaz de ponerme a estudiar....el sueño puede conmigo,0
118,"@user lo se  pero no miraba la acc, solo miraba de vez en cuando el combo y me emocionada y nervios y shit",1
119,@user Que bonita zona de entreno escogieron,2
120,Creo que voy a ponerme talking to the moon de Bruno Mars porque estoy plof y esa cancion es tan triste que,0
121,@user Yo también vi la peli y lloré lo que no está escrito  Ahora estoy leyendo el libro y me estoy echando unas risas impresionantes!,1
122,Envidio de buena manera a los que tienen la oportunidad de ir mañana al estadio,2
123,"#MePasóPorPavazo @user Amigo que guapo eres, mi amiga y yo queremos hacer un trio, y yo todo ganador, Me pepearon @user",0
124,@user Mañana si me duermo en la oficina le cuento para que se sienta culpable *busca el cofal y las pantuflas* Bonita noche,1
125,"y sin querer me han elevado la barra, para seguir preparandome...waoooo este extraordinario mundo del cafe loveyou️️",2
126,"Todos queríamos ver las 2 ticas juntas en la final pero así es esto , ahora le toca a lei q avanza a la final #VISSLAISAworldjuniors",0
127,Yo sé que estot todo el día diciéndolo peeeero vamos a merendar a algún sitio cuki,1
128,@user no las des preciosa,2
129,Bueeeeno... no me siento bien. Gracias playlist por cagarme peor,0
130,"yo esque los veranos curro, asi que no puedo quedar mucho  pero si algun dia te pasas avisa y vamos a full hd  @user",1
131,"No todo es orines y ceniza: hoy vi una niña con patines y casco divirtiéndose en la Plaza de la Cultura, y fue muy lindo",2
132,@user  Ahora es Abel quien está resfriado  es lo ke tiene estar juntos todo el tiempo jajaja el curro bien?,0
133,"@user @user sí, celulares distintos en realidad",1
134,"salir de trabajar, mirar un par de cosas del canal e irme al cine a ver mascotas con los amigos¡ planazo de sabado",2
135,"@user @user Hablaba normal, con alguien, antes de q usted se metiera insultando. Debería tener más educación",0
136,¿Nadie quiere hacer de Uber y llevarme hasta Tarrazú?,1
137,@user menos mal que no has dicho escuchal 😂😂😂😂😂 #enlacabezaNo #loSiento,2
138,Que ganas tengo de volver a disfruta pronto de él y que lejano lo veo    #SiNoEstás4días,0
139,"#2017prometoque recuperare estado fisico, seguire amando y respetando a mi @user y veere todos los dias @user",1
140,"Que lindo es tener a la viejita en casa, la extrañé en toda sus formas, desde los gritos por el desorden, hasta su sazón en la comida",2
141,"Mae eso si es cierto, ahora nadie (la mayoría) busca tener algo serio",0
142,@user En cuando era pequeña y bailaba en mi pueblo descalza con un vestido  ¿Tu?,1
143,"@user @user Claro, yo quería por eso de manifiesto, hay cables chinos cojonudos. Otra cosa es que te compres el mas barato",2
144,"@user ya sé. y con lo mío es especialmente difícil. bro, esto no es exclusivamente sobre la plata u know this",0
145,""" Para pasar un día complicado, lo mejor un buen bocado! ""   #FelizLunes #AtariSS #Donosti http http",1
146,@user Lo mejor de l 2016 fue ver crecer a Ivettly y pasar momentos de alegría y tristeza pero llenos de enseñanzas.,2
147,"A ver, que necesito para ser streamer y conseguir seguidores? -Cam -Micro -Subir algo decente -Tetas  Me faltan las tetas ya no puedo",0
148,@user es lo que tiene ser el mejor,1
149,@user Que tengas un fantástico día Caeli,2
150,Mañana vuelvo a trabajar después de 15 días de vacaciones. Donde quedan los 3 meses de verano de pequeños?  #QueDuroEsSerAdulto,0
151,"@user @user @user es un término coloquial, no un análisis",1
152,@user @user @user Gran programa pero se extraña a Leto !,2
153,@user sabran los jueces quê es honestidad? ?..y respeto? ?..no postulaba a un mercado de abastos. .si claro p lo q le interesa,0
154,@user Ayer la gente de mi FB se portó mejor que la de mi TL de TW en relación con el tema de los himnos...,1
155,"Los miércoles son lindos, quedarme en casa hasta las 10am me parece un lujo",2
156,¿Habrá algo peor que no traer los audífonos a la chamba? Estoy muriendo lentamente,0
157,"@user pucha, yo completé el pokedex Perú, solo me faltan los regionales que dudo los consiga y a esperar los legendarios",1
158,Hoy se acaba la fiesta más bonita del año! #últimodíadenavidad #bajadadereyes…,2
159,"Pobre ilusa yo, pensé que me haríais algo de caso por una vez",0
160,@user @user Además cuando dice que se casaría con Ash  o cuando visten de yukata juntos en el festival ayy,1
161,"""No tenemos la sensación de ir a un trabajo"", din os @user  Eu na ofi lendo o @user, tampouco a teño  http",2
162,@user @user @user @user @user @user Triste q nada cambie para las mujeres en política en 30 años,0
163,"Tambien subire el changelog a lo largo de estos dias, estaros preparados porque viene todo de golpe!",1
164,"@user Tambien un buen domingo para ti Fercito, y que tengas una linda semana amigo lleno de aventuras , Saludos de mis tías",2
165,"Yo no me la juego con las mierdas de la suerte, ya tengo muy mala suerte como pa jugarmela",0
166,¿Os apetece un directo hablando del partido y un poco de la jornada en general? Si veo muchos likes en este tweet me animo,1
167,@user @user @user las tengo pero aún no las he leído. Caerán prontito,2
168,Vengo hasta Carabanchel para estudiar pero la biblioteca esta cerrada,0
169,Seré breve: quiero yuquitas y por mi chamba no venden,1
170,"@user ¡Enhorabuena! Eres la ganadora del sorteo,escríbenos por mensaje privado para darte el premio",2
171,"Era a la 6 que me quería levantar, no a las 5:15 con el ruido de una hijueputa licuadora gracias al descerebrado de mi primo",0
172,"El era como un profe de ingles gratis para mi , noooooo #VideoMTV2016 @user",1
173,Y se acabó El Oso el Tigre y los demás fue bueno mientras duró,2
174,Es que por las noches en mi cuarto y mi sobremesa me angustio sabéis  Me vengo al sofá con el portátil y el ventilador y eso,0
175,"@user Yo estoy valorando Movistar. Son careros, pero tienen buenas ofertas para el primer año. Y luego ya se verá...  @user",1
176,me encantaría mucho tener una buena cámara y saber como usarla a la perfección,2
177,Cuando contrato 500mbs extra y llevo consumido 3 Gb JAJAJA cuando vea la factura no habrá tanta risa,0
178,Casi me quedo dormido en el bus hasta Trujillo,1
179,@user gracias por tu atenta y puntual bienvenida al curso online. Va a ser un placer trabajar contigo,2
180,"Quieras o no, vivir rodeada de mar, te influye.  Paso un par de semanas sin ir a la playa y ya me hace falta.",0
181,@user MEMEO AJAJAJ Pues yo llevo.. 3 años sin dar educación física,1
182,"Estoy contenta, acabo de ver que los gustos que en algún momento transmití sobre una banda en específica, ha llegado a otra persona más.",2
183,que te echo de menos cosa chicaa!   http,0
184,"@user @user @user @user ...""futbolizando"" la afición auitomovilística.",1
185,"Ey @user me gustaría escuchar #UnMinutoSinDolor, nuevo single promocional de @user en #LaMejorVariedadMusical de @user",2
186,Preferiría discutir con un umpalumpa que con un (a) cristiano (a) conservador (a) de derecha.,0
187,A un paso de darle una vuelta completa a nuestro sol Lov u @ El Tizón,1
188,Una pizza. Una conversación amena. Amigos. Buena noche,2
189,"Massimo Bottura está en América. Está en México. Y yo estoy aquí, acostada en mi cama, sufriendoooo!!! Quiero conocerlo",0
190,@user llego a saber que zafreo es igual a cerveceo y voy,1
191,Buenos días amigos de Facebook   ¡¡Volvemos a tener Granizados de… http,2
192,"Soy la peor basura del mundo porque, justo hoy Andrea tenía que verme con otra mujer, que mal me sentí.",0
193,@user yo me mande a traer una XL por ebay y me queda enorme y eso que estoy panzon jaja,1
194,"El día 2 tengo los exámenes, suena lejano pero es la semana que viene jajaxd",2
195,"Desesperada estoy, trabajaré en cualquier cosa",0
196,@user Hahahaha no me enoja. Solo juego aunque es cierto,1
197,@user ¡muchísimas gracias Blanca! La verdad es que es un plato fácil pero muy rico y vistoso,2
198,Estoy segura que esta fue mi última entrevista a Jaime Saavedra como ministro de Educación. Vamos a perder un gran ministro.,0
199,@user @user es que hablo de sus correos corporativos en sus PCs,1
200,"Pensé que los hacías y compartias por aquí en plan espontáneo, no que tenías una cuenta específica @user. Follow you now again  .",2
201,@user porque si digo que quiero mamón chino me dicen una vulgaridad,0
202,"Ay Dios he pecado, pero es que ese bikini estaba re lindo y necesitaba bronceador",1
203,"Me voy mañana para la playa, confiando que el sol me quite esta gripe tan horrible.",2
204,@user Eso es antiguo ya,0
205,"No Dennis, no puedes cometer los mismo errores, es hora de cambiar y cometer nuevos errores",1
206,"@user y si puedo trabajar en Madrid, Buenos Aires o Bogotá yo sería también muy feliz hihihihi",2
207,@user Llévales bibliografía! La evidencia en educación médica existe,0
208,@user pero podrías rescatar las cosas buenas que te pasaron ánimos,1
209,@user que te vaya bien por Murcia mala persiana,2
210,@user ooops cierto. Me mata @user,0
211,"Último dia en Elche, ahora toca Benidorm",1
212,@user jajajaja yo creo que esa fue improvisto eh! muchas grasias hermosa!!,2
213,@user pura vida. Ya llamé pero fue como no haber llamado.,0
214,"@user Ya ves, parece un comic más maduro pero el dibujo se delata solo",1
215,Tenemos nueva actualizacion en F1 2016! Muchos cambios y mejoras   http,2
216,Me gustaría que Movistar no me deje colgado sin internet después de haberme ido de Orange,0
217,"@user hmmmm no sé, aún las siento pegadas en el cielo de la boca",1
218,Segunda sesión del día y ahora ya voy notando la adaptación    Muy cómodo  En ocasiomes hago… http,2
219,Estos días me encuentro muy débil... espero que se me pase pronto!!!,0
220,@user Cual es tu helado favorito y comida? Como te parecio Costa Rica cuando viniste y a donde fuiste? Sigueme pls saludos bye,1
221,@user Jajaja ahí tenemos gustos diferentes pero así tb se puede hablar de todo  #TonyYSorayaEnMalaga,2
222,@user pff... Cada vez tengo más claro qje soy mura rara,0
223,@user una gran oportunidad para que disfrutemos (con @user ) de su trabajo...,1
224,No hay nada mejor que ver el estreno de #RogueOne con la mejor compañía,2
225,"@user yo lo único e puedo rescatar es TØP y Coldplay,pero no tengo un cinco.",0
226,2 meses que parecen una eternidad. no sabes como me haces falta mi querida abuelita,1
227,"@user Qué buena pinta.. se parece mucho a un ""suquet de rape"" por aquí",2
228,@user Porque era el primer semestre y te daba miedo faltar. A ver si este año nos abandonas menos.,0
229,"@user acabo de subir una foto con él, pero es el mismo nombre que mi twitter",1
230,Pensar en irse pronto a la cama y ver que dan 2 capítulos de #minorityreport la mejor manera de alegrarse la noche,2
231,"Como dice @user , se escapa otro verano en un furgón blindado    @salaBBK #Bilbao #QuiqueGonzález  http",0
232,@user Exacto! Todo lo que él hace lo hace con el corazón y desde el corazón,1
233,"Bueno, ya he montado la biblioteca y de no tener espacio, con ella me sobran huecos jajaja En unos años estara llenita",2
234,Con lo que voy a gastar comprándome algo para halloween me compro una mudada y de paso la entrada en 5 mil,0
235,mi hermoso @user esta que hace live en ig y no puedo ver me quiero morir queria un saludo para las @user,1
236,La final de @user esta esta muy interesante,2
237,mi vida es una mierda primero me enamoro de un macedonio en ibiza y ahora del timbales de la panorama,0
238,"Estoy bien  Muchas gracias a aquellos que preguntais, el problema es que hoy no me dieron cita.. dijeron que imposible",1
239,Es que es taaaaaan bonito,2
240,Pero tenemos fe en que el TEC sea igual de masoquista que siempre y nos haga ir a como de lugar.,0
241,Miraflores dime que dentro de ti hay buenos polos,1
242,Recuerdo cuando le escribía a mi hermana @user para que me motivara y me hiciera sentir útil. Dios me dio a la mejor hermana,2
243,"@user @user jaja y por que lo peor, los juegos de Ubisoft no son tan malos, lo que si es un poco malo es ser solo de Sony",0
244,@user no porque no los tienes activados a todos,1
245,"La vida hay que verla de manera optimista. Hay que luchar, hay que ser fuertes ante todo.",2
246,@user una especie de Titanic pero en versión cutre no?,0
247,"@user hola, te contamos que el incidente que tuvimos con el aspersor ya se solucionó ¡Te esperamos pronto!",1
248,"Hoy fue la primera vez en 20 años de vida que me comí un Chifrijo jaja Sabía rico, pero si el chicharron no tuviese pellejo sería mejor",2
249,@user su madre sé suicido y la encontró Chelo muerta,0
250,"@user FELIZ CUMPLEAÑOS JULIAN Z ! q Dios te bendiga muchísimo, un fuerte abrazo desde Huacho",1
251,"@user Buenos días, un éxito su maratonica, yo me sumé y sé que van a llevar mucha alegría a personas que están sufriendo",2
252,"@user Me enamoré de una bruja, dos veces, es que no hay tanto gato so cansino",0
253,Ojalá todos tuvieran un techo y comida y pasar una buena noche buena,1
254,Recibir este nuevo año en familia es lo más bonito y con un corazón agradecido por tanta bendición de nuestro amado Dios. #Feliz2017,2
255,Ha muerto mi profesora de volumen/escultura y en serio que bajonazo,0
256,@user No lo soy lemado,1
257,@user que yo soy fiel tío,2
258,"@user ni siquiera llegué para ver las competiciones de Río en directo, solo las barras asimétricas de Aliya",0
259,¡Hola @user! Una pregunta? La visita a la fábrica es gratuita o hay que pagar algo? Un saludo bonicos y bonicas mios!,1
260,"@user esa está genial en serio, vamos, vamos un día",2
261,Ya se que soy lo peor pero jo,0
262,"@user somos dos! jaja ahora eres Martín? oye voy para Lima el prox mes, para el reencuentro d la u, avisas si estarás por esos días",1
263,Algo bueno que le puedo encontrar al incendio de Villava es que esta tan cerca del Instituto... seria una pena que se quemase...,2
264,"El problema de las ofertas ahorita, esque no llegó al mínimo para regalarle a mi amigo secreto. Y siento que lo voa estafar",0
265,-Amor 1:02 : Acabo de ver a mi hermana con su pretendiente -Camila Díaz 1:03 : uyyy no te exhaltes es normal jaja -Amor 1:04:Casi le pego,1
266,@user se habia puesto octavo pero en la última vuelta se ha puesto 4,2
267,Tan desesperado que hasta stalkea,0
268,"@user Yo tengo un par, pero son sólo R",1
269,@user Es una buena forma de dar la bienvenida a mi casa,2
270,me cago en dios ya no soy teen el cumpleaños más triste de mi vida,0
271,Me recomendais alguna silla gaming buena please,1
272,@user tengo que hablar todavía con las librerías pero a ver si cae la primera este mes ya  @user,2
273,@user una oleada de cosas homófobas días anteriores,0
274,me olvide de un pequeño detalle y ahora debo ir a Wong,1
275,@user @user @user @user @user felicidades chicos !!nosotros como vuestros fans estamos super orgullosos,2
276,Tan sólo es un mal día no una mala vida,0
277,Que ganas de cagarla y decirle a mis papás que no se quedó donde una amiga si no donde su nuevo novio,1
278,"@user ahh ya ya jajaja. Bueno, buenas noches, que descanse",2
279,@user Yo mismo quiero hacerlo pero muchas veces me da pereza y me enfado conmigo mismo,0
280,@user oye pero es carbohidrato,1
281,Soy muy poco cariñoso pero el amor esta,2
282,"@user hoy te he visto (y tu a mi) y no me has saludado, mala gente  (no te dije nada porque ibas acompañada)",0
283,"Todos vamos a ser puteados mañana, bonita Navidad eh #despedidos",1
284,@user La vida nos lleva por caminos inextricables jajaja Me alegro de que te haya molado el programa de hoy,2
285,"Mi imposible quiere irse a Europa. Yo tenía pequeñas esperanzas sabiendo que era imposible, pero ahora se las lleva para Europa",0
286,@user pero no es lo mismo,1
287,@user que nos regales con capturas de imagen de tus actividades ya no es sorpresa. Lo sorprendente es que tienes inivitado!,2
288,@user y vos tan sano,0
289,"@user @user Vaya. No hemos invitado a nadie, la gente sea ido metiendo sola a la conversación.",1
290,@user @user @user @user @user soy la de atras JAJAJA me meo jo que foto mas chula,2
291,Me cago en la puta ola de calor que está haciendo  haber si nos morimos,0
292,".@user hola, envié un correo debido a que mi usuario está supendido. Quisiera me ayuden con el inconveniente. Gracias",1
293,"@user en eso estamos claros, pero yo tengo fe en que los ticos somos solidarios cuando mas se necesita",2
294,@user lo siento Juan ya sabes que soy hetero,0
295,Yo todo feliz por recibir la orden patronal Y DE AHORA EN ADELANTE VA A SER DIGITAL,1
296,Tengo hora y media libre en Heredia.,2
297,por qué el concurso de #SoyJustDancer es solo para españa? @user,0
298,"@user @user ¡Hola, Irene! Para que la participación sea válida tiene que ser a través de Instagram",1
299,@user @user Bien! Yo no se que tiene el mundo en contra de la tercera generación  Mi fav es la primera pero merece la pena.,2
300,@user @user mis amigos hablando jodes .... K bonita amistad,0
301,". @user necesito el libro de @user. Y también esa obra q os comento que no acabo de localizar. En breve, pasaré a veros",1
302,"Buenos dias, vamos a hacer algunos recados y a empezar el dia con energia!!",2
303,@user ni tu como soportas el calor sevillano hija mía,0
304,El viernes dejo de ver a muchas personas por un buen tiempo y ah la,1
305,"Buen partido a todos @user , suerte en la final de losers y a ver si nos volvemos a ver en la gran final. Saludo a esos casters",2
306,"Ahora que estoy en Madrid casi no puedo hacer fotos chachis, solo a mi careto y no",0
307,A las 17:30 pillo el bus,1
308,@user Pablo de día y Paula de noche  Aquí me tenéis. Un verdadero placer chic@s!,2
309,@user @user @user lo mas gracioso es que diciendo esas cosas solo fomenta aun mas el odio hacia el feminismo,0
310,Tres cosas para lo que no soy buena: 1- cocinar 2- maquillaje 3- cantar. Pero así me quieren,1
311,@user 👍🏻 aunque mejor todavía no tener caja tonta.  Desde que no veo la tele el día me cunde mucho más,2
312,"@user @user ya lo sé, pobre Uno  Te acompaño en los feels",0
313,@user Seguirme es lo único que tienes que hacer.,1
314,"@user Toca un tema maravilloso, porque sin dejar de ser ficción es algo que podría darse. Un Gran Hermano vol.02",2
315,"Terminarán odiándome, como casi todos los padres que me conocen",0
316,Camino a casa solo fueron 3 chelas,1
317,Hoy ha hecho un día espléndido. En todos los sentidos.,2
318,@user Pues tuvo que ser al ponerme el pijama pq últimamente uso vestidos largos. Tengo un ronchón considerable,0
319,@user igual Diana desearte una feliz navidad espero la pasé muy bien con la familia Dios te dé muchas bendiciones te amamos,1
320,amo el fanart de roe deer,2
321,Menciono a Sofía en cosas bonitas y ella me lo paga bloqueandome por wa,0
322,@user me pasa exactamente lo mismo,1
323,"@user Gracias primito, le haré presente los saludos! Estás invitado si puedes vienes",2
324,"Este día sera, muy pero muy largo ..",0
325,"@user si , tengo q ver, para ir a la clínica tengo q pedir mínimo 2 días de vacaciones xq ni carnet tengo y no tengo dias",1
326,"@user Mira,así haces ejercicio JAJAJA",2
327,Más le vale venirse porque hacerme ilusiones está feísimo,0
328,En pocos minutos empieza Combate!! Usa el HT #CbtHastaSiempre y coméntanos que fue lo que más te gusto de tu programa favorito...,1
329,@user jaja ya veremos... Que siempre es mejor poco de calidad que mucho... Espero coincidir con los que quiero... Abrazo crack!,2
330,hoy ha sido un día muy malo para mi,0
