,Text,Label
80,@user @user @user GLÜCKWUNSCH! Echt heftig platz3 0.0 !! Aber echt verdient &lt;3!!!! Besten:) #stricksockenswagger #3,2
81,@user unachtsam *seufz*,0
82,Vodafone definiert nach $130 Mrd. schweren Verkauf der Verizon Wireless Beteiligung das Gewinnziel neu. http #LGTNavigator,1
83,@user Kein Problem Süße! :)&lt;33,2
84,"""Ich bin mehr so 'ne schöne, gelbe Banane."" #was o_O",0
85,"@user Das wäre der erste Schritt, bevor man von den Piraten allgemein spricht. @user",1
86,TVG verliert nach guter Leistung 0:1 gegen Satrup (Pokal). Weiter kämpfen Männer!,2
87,Ich werde gerade dezent nicht wach...,0
88,"Retweet if you want new followers? Schreibt halt was nettes, dann folgen euch die Leute von ganz allein. Ohne solche Drecksretweets #issso",1
89,@user: Ashley darf dann gerne auf eine aussichtslose Mission gehen... ^^,2
90,@user seit monaten geht der mist hier wieder los.....warum blos?,0
91,@user #Mainz vs. #Eintracht ...wär' doch was!? #dfbpokal,1
92,"Als alter Boston Legal &amp; James Spader/Alan Shore Fan, freue ich mich auf den Serien Neustart in den USA #TheBlacklist http",2
93,XBOCT äußerst sich negativ über Mitspieler http #esports,0
94,"Gladbach:""Ter Stegen fehlt, Younes bricht ab, Arango individuell http #Gladbach",1
95,@user und? Hast dus fertig? :P,2
96,Nicht gut. #LT,0
97,"""Die NSA-Spionage macht uns weniger sicher"" - http #NSA #PRISM",1
98,Alkohol! Jetzt! Mehr Alkohol! Sofort!,2
99,"Achtung, politisch unkorrekter Witz!! http",0
100,Er kann es nicht lassen – Xavier Naidoo doch wieder mit Musik-Show im TV!: Xavier Naidoo kann einfach nicht au... http,1
101,@user 2-0 Toko :) war eine ganz starke Vorstellung!!! #Danke #GCZ,2
102,"34 km, 615 hm. #Duscht mich! Knie schmerzt. #Aua! #Fertig! #Wasser! #Willinsbett #mimimimi",0
103,"Fremdartiges Gefühl – Kirsten Dunst: Noch nicht bereit für Kinder: 31 Jahre alt, eine langjährige Karriere als... http",1
104,"@user schlafet Wohl, wehrte Dame!",2
105,Als was geht Merkel in die Geschichte ein? 1. Streuselkuchenkanzlerin 2. #merkelphone 3. Wendekönigin 4. erfolgr.WahlkampfSchlaftablette 5.?,0
106,[EDOEB] Aktualisierte technische Dokumente InTV: Die technischen Dokumente wurden aktualisiert. Freundliche... http,1
107,....auf meinen Schatz warten♡ (@ apt Hiller GmbH w/ @user) http,2
108,Weltbild zerstört: Tageziel erreicht! RT @user: Mein ganzes Weltbild ist jetzt im Arsch.,0
109,#telmi #dewa Sport: Fußball/1. Bundesliga: Eintracht Braunschweig geht in Hamburg unter,1
110,@user Kein Problem dass du erst jetzt antwortest! Lieber später als nie. :),2
111,"RT @user: Fiedler (CDU) bezeichnet Snowden als Verräter. ""Ich mag solche Leute nicht, der will nur Geld machen"". Unglaublich. #plen…",0
112,Znojmo holt alten Bekannten http #Sport #Eishockey,1
113,"""Stell dir vor, Österreich müsste bei der WM gegen Brasilien spielen!"" Wir lachen uns tot.",2
114,@user @user @user :-/,0
115,Software gegen Überwachung: Verschlüsseln soll einfacher werden http via @user,1
116,16 Auszubildende beenden erfolgreich ihre Ausbildung - http,2
117,"""...größer als bisher angenommen."" Wat'n Quatsch! Wer soll da wieviel angenommen haben? Wir denken das Schlimmste and then some! #GCHQ",0
118,RT @user: 'Bundesregierung verhindert strengere Abgasnormen'. BMW spendet fast 700 Millionen an #cdu. Lobbyisten im Kanzleramt! http,1
119,Hab voll bock nachher Pokemon Puzzle League spielen. lass euch dann davon teil haben =3,2
120,Für'n Arsch. Echt.,0
121,Medien ohne Moral – 25 Jahre nach dem Gladbecker Geiseldrama #srf http,1
122,@user dafür KICK ASS,2
123,RT @user: *stirbt gelassen aus*,0
124,@user kurzprosa,1
125,@user your welcome,2
126,Miley Cyrus übertreibts langsam leicht.,0
127,@user:#Hypo #Real #Estate Ex Chef klagt seit Jahren sein Gehalt ein.Nun fordert HRE Schadenersatz v Ex-Managern http,1
128,RT @user: Ich muss wieder mehr Beats machen. NEVER SLEEP CAUSE SLEEP IS THE CAUSE OF DEATH #nasvoice #music… http,2
129,"dasErste Mediathek http text/css Unglaublich! ""Miete rauf, Mieter raus!""",0
130,"Weisheit des Tages: Wer gut schminkt, brauch weniger Schlaf",1
131,"@user mach das, @user wird dir unheimlich dankbar dafür sein",2
132,same shit again :/ #ak #abschlussklasse #10 #rsbonlanden #realschule #scheiss #schule http,0
133,RT @user: Alles wird gut! Pofalla erklärt Probleme dieser Welt für beendet - http #pofalla,1
134,"@user jaaaaa, hätteste halt ma Entwürfe mit Sinn gemacht, wa!? :-P",2
135,"Ausgeglichenes Spiel,Hummels mal wieder ne Katastrope. Ein UE wäre wohl verdient gewesen aber so ists auch Ok. http",0
136,#wahlschau Kriminelle Südländer überfallen brutal Rentner http,1
137,"@user umm, shoot, ummm #DugMyOwnGrave. Lol.",2
138,Die erste große liebe vergisst man nie ;(,0
139,Fiat Panda Neuwagen günstig kaufen mit Rabatt - Premiumcars24 Neuwagen kaufen mit Rabatt http,1
140,"Gut 21 Lauf-km im Sack &amp; pünktlich zurück, um den FRANKFURT MARATHON zu verfolgen.",2
141,@user Damit machst du dir den Rhythmus dann komplett kaputt.. Versuch mal komplett wach zu (cont) http,0
142,"06.08.13 16:00 Bludenz: heiter, dunstig 31°C. Wind:N/4 km/h. Regen:0,0mm http",1
143,"@user nice. verdammt nice. danke. ich hätte mich echt geärgert, wäre mir das entgangen.",2
144,"@user Ich glaube nicht, dass ich da schlafen könnte.",0
145,RT @user: Sony Smartwatch 2: Intelligente Uhr im Hands-On: Sony zeigt auf der IFA seine bald in Deutschland erscheinende... http,1
146,"@user Ne ne, eindeutig !!! SP-lastig;-)))@user @user @user",2
147,mir geht heute sowieso alles auf die nerven,0
148,#Deload phase 1 Day 7! #SHFAthlete #HTH (@ Grand Platinum Fitness) http,1
149,"@user Ach schatz. :'D wir waren uns doch einig, dass ich Hörn habe.",2
150,Wieso nennt ihr euch @user wenn man keine infos bekommt? Einfach stillschweigen und 20min weniger Verspätung anzeigen?,0
151,@user Programm neben Ai?,1
152,Peach vodka flush kar di meine :),2
153,Robbens Bewegungen beim feiern sehen nicht gut aus…. WTF,0
154,"Schon gewusst: 4010 hat das Comfort Complete Friends L Paket, bei dem Ihr 24x 10,- € sparen könnt....und wir... http",1
155,RT @user: @user YO SWAQGGY!,2
156,Saftig geschriebener Taschentrafo,0
157,@user Keine Ahnung.,1
158,@user Jep! Für mich auch bitte! Guten Morgen! :-),2
159,@user Oh ja... und wenn man dann auch noch unterm Bett säubern muss ._.,0
160,"Wo Unrecht zu Recht wird,wird Widerstand zur Pflicht!!!",1
161,"Wow, das war echt witzig, Max. Applaus.",2
162,Montag soll einfach sterben gehen. PUNKT.,0
163,"@user Zuerst der XBox Controller, und danach die Bonbons um den Schmerz zu trösten.",1
164,man muss drittklässler lieben. vorpubertät for the win. :D,2
165,Manche Menschen sehen ohne Schminke echt komisch aus o_o',0
166,#GEWINNSPIELTEILNAHME #gratis! Mit Glück eine #Playstation 4✔ GEWINNEN? ➽http ✔ #gewinnspiel,1
167,@user Altmaier war schon hier. Aber auch schnell wieder weg... #Termine ;-),2
168,Innerseelischer Konflikt :-[,0
169,Merkwürdiger Traum!,1
170,@user deal! Helles? Augustiner? Was möchtest du?,2
171,@user leider kaufen genau bei Sparkassen viele Leute sowas :(,0
172,@user meine Erfahrungen: Cardio (&gt;30 min) &amp; low Carb.,1
173,@user Dieser Blick 'ne? Ich liebe den. xD http,2
174,"@user soll tun,was er für richtig hält Dennoch sei mir erlaubt nicht glücklich zu sein,wenn 2 WM-Spieler verkauft werden #Gomez #Gustavo",0
175,"Clogs: Birki SUPER BIRKI AS #68621, Unisex-Erwachsene... http #birki #blau #blue #sandalen #super #unisexerwachsene",1
176,"So unfassbar müde - gute Nacht, ihr Hübschen &lt;3",2
177,Was für ein jämmerlicher Haufen. RT @user: Oracle: Open Source nicht für das US-Militär geeignet http #linux,0
178,"Clogs: Ganter Sonnica, Weite E... http #520280570000 #clogs #damen #ganter #grau #pantoletten #sonnica #weite",1
179,RT @user: @user @user seine tweets haben zu 99% einfach keinen sinn 😂 http,2
180,@user Das macht mir Angst.,0
181,Gefragte Produkte: K&amp;N Luftfilterreinigungsset: ReinigungssatzDer Reinigungssatz besteht aus… http,1
182,"@user *schaut ihn nach dem Kuss an und muss anfangen zu lachen* ha ha du schaust so doof aus ,, schau mal in den spiegel :P",2
183,zurück zum sushi house? RT @user: Geht gar nicht...hab schon wieder Hunger..,0
184,Raus aus den Schulden: Peter Zwegat rettet Familienplanung eines Paares: Diesmal steht Peter Zwegat in seiner ... http,1
185,"""Ich hab das internet gelöscht"" Na dann herzlichen Glückwunsch!",2
186,"Aogo? Wofür? Sinnlose ""Verstärkung"" #s04",0
187,"Bundesliga Wrap: Eintracht Frankfurt bounce back, Stuttgart lose again http - #1 Fan @user",1
188,@user Natürlich :D was denkst du denn?,2
189,Fressen Lieben Kotzen #veranstaltung http,0
190,Also meinen namen eher nicht. Aber wir können natürlich auch mal aufnehmen. LG Schmiddy_LP (@user http,1
191,@user Die Liebe unter Verwandten. :'3,2
192,@user ich werde halt trotzdem noch viel zu schnell mad,0
193,Arbeitgeber: Studenten halten nicht mehr viel von Banken http,1
194,"@user Gute Nacht Angelika, schlaf gut und träume was Schönes! ♡",2
195,"@user Wehe, ihr schaltet @user nicht pünktlich auf!",0
196,@user was macht Obama wenn in Syrien innerhalb der nächsten 9 Tage wieder Giftgas von den Rebellen eingesetzt wird?,1
197,Endlich! Uli Hoeness schlägt zurück. #steueraffäre #stern #vorverurteilung #informant http,2
198,"Ok ich komm so nicht klar, hab grade meinen gastvater aus England getroffen.",0
199,#TVDuell Frage an die beiden : Ich muss mit weniger als 400€ im monat klar kommen warum wird die jugend die... http,1
200,"RT @user: ""Guten Tag, verehrte Fahrscheine... äh... Fahrgäste."" (Piotr Schuff)",2
201,Oder vielleicht liegt's auch einfach an mir. Vielleicht bin ich einfach so abgrundtief scheiße.,0
202,RT @user: RT @user: iPhone Gold. Das Ed Hardy unter den Mobiltelefonen.,1
203,RT @user: Welch geiler Slogan!! Besser geht's nicht !!!!!!!!! “@bvb_blog_berlin: EVONIK!!! TOP SPONSOR!!! http,2
204,@user kent ten ns3eb kein chiwahed fdari :(,0
205,"RT @user: @user : ""und sie sind also der Sohn von Frau blaskow?"" - nachtwächter des Hotels: ""und das müsst ihr jetzt auf…",1
206,Mukke machen war wieder mega gut! Jetzt wird erstmal schön geschlafen! #gutenacht #welt http,2
207,zu große tunnel sehen so hässlich aus im going to vomit,0
208,".. allein open source eine chance hat, käufer und besitzer von software zu schützen, daher wird es weitere angriffe gegen open source geben",1
209,#awww #Hasen #Kaninchen #rabbit #Babys #looove #bei #uns #an #der #schule! #so #flauschig #und #klein!… http,2
210,@user in Deinem Zeitfenster sicher nicht. Aber ab KM 30 werde ich gerne nass ;-) @user @user,0
211,Studie: Ökolabel für Autos bei Verbrauchern kaum bekannt http #Riester,1
212,@user @user gratuliere!,2
213,Die Websites der NPD sind bei mir grade down. Dabei suche ich Argumente aus der rechten Ecke ... Unauffindbar. :/,0
214,Verspätete Zahlung: Nach 17 Jahren erhält Mann sein Preisgeld http,1
215,Too much dessert! hehe http,2
216,leider wurde um 17:06 aus versehen meine SIM gesperrt (GK) und nun kann ich weder telefonieren noch simsen // what to do? @user,0
217,Der Herbst bringt große Raubfische http #angeln #herbst,1
218,"@user Ooook....enttäuschen nicht, sieht aber aus wie mehr als 20cm Unterschied, deswegen :) have fun",2
219,Brauche mehr Hoodies... habe kein Geld.. fuk yu moni,0
220,"@user @user Keine Pumpen im Tiefbhf? Liegt bei Hochwasser Tiefbhf unter Neckarpegel, so daß Abflußrohre nix bringen würden? #S21",1
221,@user lief risch gut;),2
222,RT @user: Schule :( Nach diesem Wochenende einfach keine Lust....,0
223,Alasan Kempf Tolak Gabung Juventus: Wonderkid Eintracht Frankfurt; Marc Oliver Kempf menolak untuk pindah ke J... http,1
224,@user woahaaa geil lea :) das muss echt ein geiles Gefühl sein. Krass. Glückwunsch :'),2
225,Will einen neuen Header aber ich bring es nicht übers Herz mein jetzigen tollen Header zu entfernen ;-;,0
226,"RT @user: Herr, breite Deine Arme aus und spende mir Schatten. Amen #jesus #christ #sonnenstich http",1
227,"@user Ich mag ihn auch echt gerne, haste fein gemacht!",2
228,@user dortmund nicht schön,0
229,RT @user: Kurzübersicht was wir #piraten im Bundestag erreichen wollen (1/2) #btw13 /bo http,1
230,"@user Guten Morgen. Wünsch' ich Dir auch! Muss heute aufs Zollamt fahren meine Quilts abholen - yay, endlich! Was liegt bei Dir an?",2
231,"RT @user: ""Ich hab meinen Döner verloren. ICH SOLLTE NIE EIGENE KINDER HABEN. ICH KANN NICHT MAL AUF MEINEN DÖNER AUFPASSEN!""",0
232,#opblitzkrieg Innenminister Pistorius täuscht Interesse an Datensicherheit vor! http #GAGA,1
233,Draußen grau &amp; regnerisch. Perfekt für 5 Folgen Shopping Queen. 👍,2
234,@user's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,0
235,"A13 Zwischen AS Kayl und AS Schifflange Bauarbeiten, Fahrstreifen gesperrt, Dauer: 22.08.2013 08:30 Uhr bis 16:00 Uhr #ACL_A13",1
236,♫ Lerelei Lerelei ohhhhhhhhh Lerelei ♫ Maite #EventoDigital,2
237,Glückliche Pärchen. Ih. Pfui. Bäh. Aus!,0
238,Schäuble: Neues Paket für Griechenland würde kleiner ausfallen – Presse http #dowjones,1
239,@user um chicken duh ily,2
240,"RT @user: NSA-Kritiker Ilija Trojanow: ""Die Regierung verteidigt unsere Rechte nicht"" http",0
241,RT @user: Onliekommunikation erzeugt soziale Kälte. #Symbolbild @user @user http,1
242,@user Hat bei meinen Facebook Freunden noch keiner gemacht xD,2
243,RT @user: CDU/ CSU = Stillstand CDU/CSU + AFD = Rückschritt nahe zu ins Mittelalter,0
244,#bz: Kein Geldbeutel: Karl Lagerfeld bezahlt niemals selbst http #berlin,1
245,@user lmao ich lach mich schlapp,2
246,@user ok😔,0
247,HR:  +++ Flum freut sich über Konkurrenz +++ Eintracht Frankfurts Johannes Flum hadert nach der knappen... http,1
248,"Ohne dich, bin ich wie ein Stern ohne Licht... ♡",2
249,Josephine Angelini: Göttlich verloren http,0
250,Offene Kamine Design: Tipps für ein gutes Geschäft Herd mit Hilfe von Auction Web-Sites bekommen http,1
251,"Bitte, bitte - haut voll rein. Lasst die BL nicht zu langweilig werden. Forever HSV @user: Countdown zum BL-Start....! Come On #BvB !!!",2
252,@user ---- uuffffff,0
253,Grand Theft Auto 5 - Erster DLC heißt angeblich »North Yankton«,1
254,@user Hübsch!,2
255,"@user ""viel viel Koffein, wenig wenig Feingefühl""",0
256,1. Gleichbehandlungsausschuss: 1. ordentliche Sitzung bereits passiert #uvsitzung13,1
257,@user sieht sicher cool aus zB mit Schwarzer Strumpfhose u Stiefeln!,2
258,Einmal Weltuntergang zum Mitnehmen bitten. Danke.,0
259,RT @user: PS4 / Xbox One: Ed Fries sieht große Publisher verschwinden http via @user #xboxone #playstation4 #konsolen,1
260,"Amazon Smartphones, Handys, Telefone, Zubehör &amp; mehr - immer günstig! http",2
261,@user Keine gute Nachricht.,0
262,"#2: Gangster Squad (Steelbook, exklusiv bei Amazon.de) [Blu-ray]: Gangster Squad (Steelbook, exklu... http #actionfilm",1
263,Wtf Genzlinger (Paul) aus New Girl spielt bei Being Human mit O.O WTF O.O,2
264,Selten sinnloser Beitrag @user: Ahnungslosigkeit durch Digitalisierung http #realitätsferne #nichtsverstanden,0
265,Ins Blog stellen oder nicht …,1
266,Köln Nachrichten: Gamescom 2013: Besucherzahlen explodieren http,2
267,"Ich würds mir am liebsten meine Beine abhacken, so weh tut das. Offene Blasen, juhu ...",0
268,"RT @user: Stiftung Warentest: ""Keiner schneidet gut ab"" 13 Onlinespeicher http ""Manko: Daten­sicherheit ..."" (German …",1
269,Ihre Augen entkleideten ihn geradezu - langsam aber sicher - Stück für Stück http @user #erotik #humor #liebe,2
270,@user Und mein Fisch dauert noch 20 Minuten :(,0
271,"Kind sagt, ihr macht immer nur Quatsch!",1
272,@user hahaha tragisches Ende einer wundervollen Beziehung,2
273,"@user So soll's sein, hoffentlich überwiegt aber nicht das Leiden dararn oder darunter, aber Liebe ganz ohne leiden ist nicht zu haben!",0
274,"@user Hilft Zeit, Arbeit und Geld sicher weiter, wenn man dann auf Twitter gegen Leute rantet. I see the point.",1
275,Aber wie cool war bitte der Kristen Stewart Tweet?,2
276,@user Ka..ich träum immer unlogisch :'((,0
277,"@user jag va hungrig, ok?",1
278,#psalm #23 #ich #will #bei #dir #bleiben #mein #leben #lang #gott #ist #immer #da #seine #arme #sind… http,2
279,@user biological parents cause depression,0
280,RT @user: früher war mehr 20:15 uhr.,1
281,"RT @user: Super: #Gysi klarer Gewinner bei ARD #ueberzeugtuns zur #btw13 mit 45,3 %! http",2
282,@user Frühdienst und leider nicht am WE frei. Schlaf gut,0
283,Hola @user,1
284,Qualität Alter Klassikgitarre Sehr Gute Klang und Gut Erhalten: Hamburg | Qualität Alter Klassikgitarre Sehr G... http,2
285,@user @user ich erwarte gar nix mehr vom @user,0
286,Robert Hartmann leitet Spiel gegen St. Pauli http,1
287,@user da bin ich in letzter zeit auch öfter und heute war es da richtig schön :3,2
288,@user wieso sollten man Leute für Dummheit belohnen?,0
289,"Preisabschlag 50% Preis: 15,00 €. Textilien: s.Oliver SELECTION Damen Bolero 3/4 Arm 11.307.39.1820, Gr. 34,... http",1
290,„verfluchte scheiße geil“,2
291,Irunge metu getehe-_-,0
292,Die besten Schweizer Kredite des Monats Juli 2013! http,1
293,"Speechless~""@user: Kangen @user :')",2
294,Oh oh Die Batterien sind leer....das wird meinem Schatz nicht gefallen....,0
295,"pv magazine Deutschland: ""Suntech fehlt klarer Businessplan"" http",1
296,Heute 7h 1min und 54s Videoday geschaut war voll toll Y-Titty beste Leben. #ytitty #haltdeinmaul #videoday #videoday2013,2
297,@user besseres kompetenteres Personal einstellen?,0
298,RT @user: Darf euch meine Brüste nicht zeigen. Findet der Mann nicht toll. Müsst Ihr halt Eure zeigen!,1
299,@user *gaaaaaaaanz fest drück* was los?,2
300,"@user meiner nicht.. -.- Warte noch darauf, dass meine Tutorien ausgelost werden und die Chancen werden immer schlechter.. -.-",0
301,Gefragte Produkte: Schild Durchgang verboten: Kunststoffschild;Farbe: gelb;schwarze Schrift; http,1
302,SGE ;-) Eintracht Frankfurt siegt auch gegen Maccabi Tel Aviv http,2
303,Verstoßen...,0
304,Mit dem Texte schreiben Geld verdienen| Geld verdienen mit Blogs und der Webseite http | #geld #verdienen #backlinks,1
305,Ach und: Gratulation nach Münster. Have Fun in der nächsten Runde.,2
306,Manche Leute können echt nicht buchstabieren. Da denken einige nach Android 4.4 KitKat kommt direkt Oreo oder Twix. Dafuq?,0
307,Geldsorgen Fehlanzeige: Williams zuversichtlich #F1 http,1
308,Per 'Pelle' Nilssons Einsatz gegen den FC Augsburg fraglich - erneuter möglicher Startelfeinsatz für Berkay... http,2
309,@user Einfach kein Deo nehmen?! #nutzlosevorschlaege,0
310,"übrigens sind das im neuen nintendo 2ds keine zwei separaten bildschirme, sondern nur ein(!) großer... http",1
311,@user Just be grateful you're not Miley Cyrus,2
312,Soo. Die #22UhrNonMention 's dürfen nun beginnen...meins war schon. Zu früh. Besser als gar nich.,0
313,"„Acta Materialia Student Award 2013“ für Dr. Melanie Timpel, #HZB. Preisübergabe 28. Oktober, MS&amp;T, Montreal. (arö) http",1
314,"@user schön, nicht?",2
315,@user weh...,0
316,"@user Gute Nacht! Können Sie erklären, was passiert mit der Unterzeichnung des zaqueiro Vilson SEPalmeiras?",1
317,@user solche Worte passen nicht zu einer so hübschen Frau. :-),2
318,@user @user Waaassssss???? Wer sagt sowas denn? Alter Schwede 😳!Hoffe nicht die Jungs selber!,0
319,"@user dagegen spricht natürlich, dass jede Serie irgendwann endet... // @user",1
320,@user Falls Karyu dann Angelo verlassen würde. ^^,2
321,Börse Frankfurt: US-Geldpolitik macht dem Dax zu schaffen http #Geld #Finanzen,0
322,Venedig: Großer Preis der Jury für Film aus Taiwan! http http,1
323,@user aynen öyle schaweater :) @user,2
324,@user läuft und hat so gut wie keine änderung mitsich gebracht. optisch zumindestl.,0
325,K+S: Erwartet schwach http,1
326,@user ja. *-* wunderschön vorallem diese insel war der Traum *o*,2
327,"Nervt mich voll, dass ich Samstag nicht da hin kann.",0
328,RT @user: Urteil: Katholische Schule darf muslimischen Jungen ablehnen... http,1
329,Komme dank meines Feuerwehrausweises gratis aufs Frequency.,2
330,(reagiert nicht),0
331,Muss bald mal bei H&amp;M bestellen. ,1
332,@user Aber die Seite schaut echt toll aus :3 Und da steckt sau viel Liebe drin :3,2
